work_order_id,product_id,line_id,start_timestamp,end_timestamp,quantity_produced,rejected_quantity,status
8078,2439,5,2024-04-27 02:01:07.635275,2024-04-27 08:01:07.635275,1258,16,Completed
8079,5590,8,2025-04-06 15:10:25.992028,2025-04-06 18:10:25.992028,1086,39,Completed
8080,5922,6,2025-09-09 09:27:56.941095,2025-09-09 16:27:56.941095,1472,50,Completed
8081,842,9,2024-11-13 18:25:20.787718,2024-11-14 05:25:20.787718,3404,11,Completed
8082,5154,7,2025-06-15 08:13:12.768888,2025-06-15 13:13:12.768888,1908,60,Completed
8083,4589,4,2025-03-26 11:20:40.894482,2025-03-26 16:20:40.894482,1032,18,Completed
8084,5683,8,2025-05-08 22:00:01.272640,2025-05-09 06:00:01.272640,2910,30,Completed
8085,3567,5,2025-04-16 00:58:21.686965,2025-04-16 01:58:21.686965,245,10,Completed
8086,2808,8,2025-06-18 06:53:42.059625,2025-06-18 13:53:42.059625,2629,54,Completed
8087,268,3,2025-05-26 18:23:23.685706,2025-05-26 19:23:23.685706,232,8,Completed
8088,3012,2,2026-02-13 18:42:09.650522,2026-02-14 01:42:09.650522,1479,14,Completed
8089,3241,8,2024-04-23 16:18:54.701259,2024-04-23 22:18:54.701259,2486,36,Completed
8090,5033,7,2025-10-23 10:15:13.124318,2025-10-23 18:15:13.124318,3299,110,Completed
8091,1464,4,2026-01-29 23:36:05.486300,2026-01-30 09:36:05.486300,2348,93,Completed
8092,4215,1,2025-11-24 19:30:39.672694,2025-11-24 21:30:39.672694,252,7,Completed
8093,4583,10,2025-01-15 12:51:22.936054,2025-01-15 16:51:22.936054,1770,41,Completed
8094,5427,1,2025-02-27 11:51:00.237050,2025-02-27 20:51:00.237050,1087,34,Completed
8095,3580,3,2024-11-24 22:25:16.677373,2024-11-24 23:25:16.677373,271,10,Completed
8096,1101,9,2024-04-04 12:30:22.337784,2024-04-04 15:30:22.337784,879,34,Completed
8097,1648,7,2025-12-17 10:29:16.346028,2025-12-17 18:29:16.346028,3528,74,Completed
8098,4715,8,2025-12-19 13:59:03.809311,2025-12-19 23:59:03.809311,3662,70,Completed
8099,4524,4,2025-04-01 16:24:40.599909,2025-04-01 17:24:40.599909,227,5,Completed
8100,4452,9,2024-05-24 17:40:06.523865,2024-05-25 03:40:06.523865,2827,34,Completed
8101,2786,10,2025-08-14 22:03:22.289483,2025-08-15 09:03:22.289483,4261,71,Completed
8102,1663,4,2024-06-01 23:03:55.414132,2024-06-02 01:03:55.414132,489,8,Completed
8103,2443,5,2024-05-23 11:41:33.522844,2024-05-23 18:41:33.522844,1608,38,Completed
8104,5532,9,2025-12-01 01:32:56.143909,2025-12-01 06:32:56.143909,1562,20,Completed
8105,3025,1,2025-01-23 02:32:39.387578,2025-01-23 06:32:39.387578,496,12,Completed
8106,2846,8,2026-01-22 17:56:17.937940,2026-01-23 02:56:17.937940,3190,23,Completed
8107,5629,5,2025-01-25 00:58:00.033941,2025-01-25 11:58:00.033941,2811,6,Completed
8108,3641,1,2025-02-02 15:46:32.136138,2025-02-02 16:46:32.136138,126,2,Completed
8109,4826,9,2025-09-13 22:39:58.062758,2025-09-14 02:39:58.062758,1142,6,Completed
8110,1404,5,2025-02-26 11:54:29.159856,2025-02-26 20:54:29.159856,1923,3,Completed
8111,3887,2,2024-03-14 14:56:21.597793,2024-03-15 00:56:21.597793,2119,41,Completed
8112,397,5,2025-02-18 11:05:59.938496,2025-02-18 15:05:59.938496,968,2,Completed
8113,496,10,2024-08-06 20:14:09.979343,2024-08-07 02:14:09.979343,2722,67,Completed
8114,2924,4,2025-04-10 11:11:43.523031,2025-04-10 13:11:43.523031,437,13,Completed
8115,5722,2,2025-05-01 12:26:17.268708,2025-05-01 16:26:17.268708,762,34,Completed
8116,1354,7,2024-08-10 09:28:12.493602,2024-08-10 17:28:12.493602,3455,38,Completed
8117,3034,7,2025-12-30 17:06:58.690874,2025-12-31 01:06:58.690874,3431,143,Completed
8118,1410,9,2025-11-26 02:50:19.250819,2025-11-26 05:50:19.250819,880,12,Completed
8119,2365,10,2025-01-08 10:54:55.005368,2025-01-08 15:54:55.005368,2261,66,Completed
8120,5132,5,2025-10-22 00:57:38.081335,2025-10-22 09:57:38.081335,1961,60,Completed
8121,4537,7,2024-12-15 11:49:41.086499,2024-12-15 22:49:41.086499,5161,152,Completed
8122,4190,8,2024-10-26 04:51:30.602677,2024-10-26 15:51:30.602677,4011,81,Completed
8123,3489,6,2025-11-15 05:31:48.504803,2025-11-15 12:31:48.504803,1699,70,Completed
8124,2690,8,2024-06-26 10:06:04.986910,2024-06-26 19:06:04.986910,3902,27,Completed
8125,518,9,2024-11-01 05:58:21.563735,2024-11-01 10:58:21.563735,1624,58,Completed
8126,1730,7,2025-02-03 23:16:26.005142,2025-02-04 05:16:26.005142,2336,28,Completed
8127,511,3,2024-04-27 07:58:15.106641,2024-04-27 12:58:15.106641,1243,3,Completed
8128,2124,2,2025-06-26 12:59:55.301405,2025-06-26 20:59:55.301405,1810,90,Completed
8129,2451,10,2024-10-06 08:51:43.933625,2024-10-06 14:51:43.933625,2697,78,Completed
8130,4766,5,2024-09-24 13:54:52.116930,2024-09-24 16:54:52.116930,657,29,Completed
8131,1939,3,2025-12-26 08:23:31.349338,2025-12-26 18:23:31.349338,2374,46,Completed
8132,2286,4,2024-12-28 14:20:25.187539,2024-12-28 22:20:25.187539,1730,21,Completed
8133,1782,5,2026-01-05 06:19:32.185603,2026-01-05 11:19:32.185603,1228,32,Completed
8134,5620,8,2026-02-19 18:21:07.813481,2026-02-20 04:21:07.813481,3911,96,Completed
8135,1280,10,2024-10-23 09:42:04.919046,2024-10-23 20:42:04.919046,4816,81,Completed
8136,674,1,2024-05-27 13:50:14.810771,2024-05-27 19:50:14.810771,827,39,Completed
8137,5649,3,2025-11-10 12:54:54.544891,2025-11-10 14:54:54.544891,475,12,Completed
8138,5618,6,2024-05-04 11:01:11.441465,2024-05-04 14:01:11.441465,725,34,Completed
8139,3195,2,2024-09-01 11:00:38.991858,2024-09-01 18:00:38.991858,1587,24,Completed
8140,1347,6,2025-07-03 13:24:55.678376,2025-07-03 15:24:55.678376,395,11,Completed
8141,3847,7,2024-07-10 02:02:10.639934,2024-07-10 06:02:10.639934,1669,12,Completed
8142,3191,9,2025-02-26 23:46:30.023509,2025-02-27 01:46:30.023509,639,26,Completed
8143,4543,1,2025-02-11 20:33:39.748707,2025-02-12 04:33:39.748707,1026,13,Completed
8144,4112,4,2024-08-06 23:32:35.943374,2024-08-07 02:32:35.943374,700,6,Completed
8145,1329,10,2025-03-29 14:14:26.105941,2025-03-29 23:14:26.105941,3708,26,Completed
8146,3401,7,2024-11-04 22:22:46.601508,2024-11-05 02:22:46.601508,1667,36,Completed
8147,1375,8,2024-08-10 19:10:47.713132,2024-08-10 21:10:47.713132,797,9,Completed
8148,3478,7,2025-04-15 22:41:10.309879,2025-04-16 06:41:10.309879,3517,16,Completed
8149,734,4,2024-04-27 14:42:43.446844,2024-04-27 16:42:43.446844,398,2,Completed
8150,4899,10,2025-12-24 12:17:34.845099,2025-12-24 16:17:34.845099,1623,19,Completed
8151,213,1,2025-09-05 10:30:13.075247,2025-09-05 12:30:13.075247,236,4,Completed
8152,2169,9,2024-08-14 14:20:25.804192,2024-08-14 16:20:25.804192,640,5,Completed
8153,4409,1,2025-05-01 01:06:02.469586,2025-05-01 07:06:02.469586,705,6,Completed
8154,2859,9,2024-06-15 17:24:10.238416,2024-06-16 02:24:10.238416,2505,107,Completed
8155,7,2,2024-06-09 21:04:53.974960,2024-06-10 02:04:53.974960,996,11,Completed
8156,4086,9,2024-05-11 00:16:56.715148,2024-05-11 06:16:56.715148,1700,22,Completed
8157,5640,6,2024-09-03 19:34:33.097571,2024-09-04 02:34:33.097571,1707,60,Completed
8158,4615,8,2025-11-25 23:30:24.786804,2025-11-26 07:30:24.786804,3045,42,Completed
8159,3200,8,2024-04-22 10:58:22.375361,2024-04-22 16:58:22.375361,2184,28,Completed
8160,970,3,2025-06-30 19:57:20.186810,2025-07-01 00:57:20.186810,1286,16,Completed
8161,5657,3,2025-06-30 17:35:20.912064,2025-07-01 02:35:20.912064,2486,35,Completed
8162,955,3,2025-09-18 12:50:13.883550,2025-09-18 15:50:13.883550,757,30,Completed
8163,4823,5,2025-04-22 05:28:53.869644,2025-04-22 07:28:53.869644,513,19,Completed
8164,2815,7,2024-09-11 11:25:00.929204,2024-09-11 20:25:00.929204,3619,155,Completed
8165,5567,3,2025-08-08 14:56:11.563928,2025-08-08 22:56:11.563928,1958,15,Completed
8166,353,7,2026-02-23 14:16:53.687239,2026-02-23 20:16:53.687239,2434,39,Completed
8167,4643,9,2024-06-25 07:36:23.176649,2024-06-25 12:36:23.176649,1651,30,Completed
8168,581,4,2025-08-14 09:11:43.010518,2025-08-14 19:11:43.010518,2404,38,Completed
8169,4630,4,2025-03-24 15:11:30.434406,2025-03-24 17:11:30.434406,486,21,Completed
8170,5315,6,2024-04-25 02:26:34.061538,2024-04-25 07:26:34.061538,997,14,Completed
8171,5414,10,2024-06-07 05:58:38.031936,2024-06-07 11:58:38.031936,2494,89,Completed
8172,5791,7,2024-11-13 07:01:19.322592,2024-11-13 16:01:19.322592,4117,61,Completed
8173,409,5,2024-08-03 11:17:48.169028,2024-08-03 18:17:48.169028,1628,27,Completed
8174,4115,9,2024-03-14 07:51:31.290085,2024-03-14 17:51:31.290085,2970,118,Completed
8175,3391,7,2025-03-14 03:07:24.744407,2025-03-14 05:07:24.744407,932,19,Completed
8176,1601,9,2024-05-31 00:15:23.955883,2024-05-31 03:15:23.955883,1039,10,Completed
8177,1896,6,2024-07-03 00:26:25.283358,2024-07-03 08:26:25.283358,1774,40,Completed
8178,4329,1,2025-05-13 13:41:40.422631,2025-05-13 20:41:40.422631,948,2,Completed
8179,435,9,2025-07-27 03:36:53.818380,2025-07-27 05:36:53.818380,613,6,Completed
8180,4157,2,2024-08-15 08:49:47.284644,2024-08-15 17:49:47.284644,2055,32,Completed
8181,5065,6,2024-10-10 11:17:30.102693,2024-10-10 13:17:30.102693,420,7,Completed
8182,4420,1,2025-04-01 01:09:34.931212,2025-04-01 07:09:34.931212,734,27,Completed
8183,5910,6,2025-11-20 19:20:04.528051,2025-11-21 04:20:04.528051,1910,56,Completed
8184,2349,5,2025-01-27 11:33:02.177499,2025-01-27 19:33:02.177499,1892,65,Completed
8185,5397,3,2024-11-05 08:19:59.924335,2024-11-05 15:19:59.924335,1751,53,Completed
8186,4762,2,2024-04-13 23:31:38.761564,2024-04-14 08:31:38.761564,1856,39,Completed
8187,4941,3,2025-08-30 02:09:45.069100,2025-08-30 04:09:45.069100,482,6,Completed
8188,1688,10,2025-12-19 14:12:08.982535,2025-12-19 17:12:08.982535,1337,55,Completed
8189,5552,10,2025-08-11 02:07:26.995318,2025-08-11 12:07:26.995318,4166,58,Completed
8190,1245,1,2024-10-02 20:32:55.169268,2024-10-03 04:32:55.169268,951,24,Completed
8191,2671,9,2024-11-07 15:16:43.749331,2024-11-07 17:16:43.749331,564,10,Completed
8192,348,4,2025-06-03 16:20:47.563846,2025-06-03 18:20:47.563846,467,22,Completed
8193,4813,5,2024-08-24 11:08:35.284877,2024-08-24 14:08:35.284877,654,29,Completed
8194,5780,3,2025-09-15 13:52:37.554646,2025-09-15 14:52:37.554646,271,4,Completed
8195,1844,10,2024-03-30 02:23:35.868446,2024-03-30 12:23:35.868446,4216,189,Completed
8196,1463,5,2025-01-17 00:40:43.429788,2025-01-17 02:40:43.429788,416,13,Completed
8197,3686,5,2025-07-13 19:01:04.813268,2025-07-14 05:01:04.813268,2231,73,Completed
8198,1995,6,2025-11-14 09:29:30.335776,2025-11-14 14:29:30.335776,1055,13,Completed
8199,1591,10,2025-08-21 01:52:23.662253,2025-08-21 11:52:23.662253,4443,164,Completed
8200,4556,3,2025-06-02 10:39:20.620200,2025-06-02 20:39:20.620200,2779,59,Completed
8201,2246,1,2025-07-09 11:32:37.533585,2025-07-09 18:32:37.533585,947,38,Completed
8202,3803,1,2025-03-26 17:10:36.511454,2025-03-26 23:10:36.511454,825,8,Completed
8203,2854,2,2024-04-28 15:32:16.708827,2024-04-28 22:32:16.708827,1428,29,Completed
8204,1455,8,2025-12-18 11:10:13.217132,2025-12-18 22:10:13.217132,3920,11,Completed
8205,1592,6,2024-11-24 06:49:39.885427,2024-11-24 07:49:39.885427,245,1,Completed
8206,2358,1,2026-02-11 21:31:10.077935,2026-02-11 22:31:10.077935,140,2,Completed
8207,4035,2,2025-10-27 13:21:39.277889,2025-10-27 15:21:39.277889,428,16,Completed
8208,5526,9,2024-08-09 12:49:17.113930,2024-08-09 22:49:17.113930,2910,43,Completed
8209,4425,5,2024-11-02 16:22:27.663269,2024-11-02 18:22:27.663269,487,19,Completed
8210,1551,8,2025-05-02 12:16:17.603571,2025-05-02 20:16:17.603571,3014,140,Completed
8211,5858,8,2024-12-10 06:51:51.509073,2024-12-10 07:51:51.509073,375,9,Completed
8212,276,1,2025-10-20 22:16:33.176317,2025-10-21 05:16:33.176317,967,23,Completed
8213,656,4,2025-10-10 13:44:01.248776,2025-10-10 23:44:01.248776,2021,31,Completed
8214,1921,2,2026-02-12 06:06:32.979464,2026-02-12 14:06:32.979464,1762,45,Completed
8215,2730,4,2024-10-03 03:48:05.754751,2024-10-03 14:48:05.754751,2669,116,Completed
8216,5595,8,2025-03-31 23:39:33.596344,2025-04-01 09:39:33.596344,3697,103,Completed
8217,1988,5,2024-03-31 22:58:53.753240,2024-04-01 02:58:53.753240,849,28,Completed
8218,3766,1,2025-02-26 07:46:02.070824,2025-02-26 17:46:02.070824,1368,28,Completed
8219,4650,9,2024-08-06 13:56:12.952040,2024-08-06 18:56:12.952040,1734,29,Completed
8220,1503,9,2025-11-16 18:40:38.584668,2025-11-16 19:40:38.584668,329,12,Completed
8221,1611,4,2024-07-19 01:57:28.400765,2024-07-19 04:57:28.400765,711,29,Completed
8222,1648,3,2025-03-25 13:16:21.162569,2025-03-25 19:16:21.162569,1481,16,Completed
8223,5951,10,2025-01-17 20:16:03.274061,2025-01-18 07:16:03.274061,4600,194,Completed
8224,4154,9,2025-07-17 09:44:52.863533,2025-07-17 19:44:52.863533,3396,91,Completed
8225,5066,9,2024-11-04 07:13:23.717999,2024-11-04 14:13:23.717999,2399,69,Completed
8226,1909,9,2024-03-16 13:07:20.638827,2024-03-16 14:07:20.638827,328,15,Completed
8227,829,2,2025-08-16 05:27:29.132270,2025-08-16 09:27:29.132270,814,11,Completed
8228,2409,3,2025-05-09 05:02:21.205096,2025-05-09 12:02:21.205096,1818,70,Completed
8229,3192,3,2025-09-09 11:02:23.074275,2025-09-09 22:02:23.074275,2607,109,Completed
8230,19,5,2025-07-26 17:13:35.471959,2025-07-27 00:13:35.471959,1536,50,Completed
8231,2272,6,2025-04-27 06:46:42.509750,2025-04-27 17:46:42.509750,2484,52,Completed
8232,1096,4,2024-04-12 17:56:24.369128,2024-04-13 00:56:24.369128,1393,54,Completed
8233,1168,6,2025-11-07 18:50:06.704145,2025-11-08 01:50:06.704145,1663,6,Completed
8234,426,9,2024-09-05 20:45:49.070821,2024-09-06 03:45:49.070821,2024,17,Completed
8235,1636,5,2024-10-12 19:44:56.585914,2024-10-12 22:44:56.585914,773,38,Completed
8236,780,1,2024-08-25 15:34:19.397922,2024-08-26 02:34:19.397922,1505,6,Completed
8237,803,4,2025-01-14 19:18:11.214298,2025-01-14 23:18:11.214298,838,39,Completed
8238,885,6,2024-12-28 10:33:54.308247,2024-12-28 18:33:54.308247,1711,48,Completed
8239,3501,8,2025-01-27 23:46:23.151762,2025-01-28 10:46:23.151762,4258,56,Completed
8240,4554,4,2025-11-27 01:45:20.514726,2025-11-27 04:45:20.514726,597,7,Completed
8241,3190,4,2026-02-19 05:17:58.729980,2026-02-19 13:17:58.729980,1750,38,Completed
8242,2434,3,2024-04-17 02:30:57.054118,2024-04-17 03:30:57.054118,226,0,Completed
8243,5840,8,2024-03-07 20:55:24.434538,2024-03-08 06:55:24.434538,4186,171,Completed
8244,3917,9,2024-03-14 13:13:08.097293,2024-03-14 15:13:08.097293,594,11,Completed
8245,4524,5,2025-09-18 19:25:15.793363,2025-09-18 20:25:15.793363,227,4,Completed
8246,5573,8,2025-08-22 05:42:43.128577,2025-08-22 12:42:43.128577,2622,41,Completed
8247,801,8,2025-09-26 13:53:43.214188,2025-09-26 15:53:43.214188,715,24,Completed
8248,1476,3,2024-05-29 12:45:58.035688,2024-05-29 21:45:58.035688,2147,37,Completed
8249,3989,2,2024-04-23 05:24:15.474485,2024-04-23 09:24:15.474485,867,10,Completed
8250,4365,7,2024-09-18 07:39:37.097705,2024-09-18 16:39:37.097705,3910,97,Completed
8251,1267,4,2024-05-09 13:02:14.503708,2024-05-09 23:02:14.503708,2152,56,Completed
8252,3557,6,2024-08-03 02:43:02.215043,2024-08-03 06:43:02.215043,909,1,Completed
8253,2747,10,2024-08-09 18:24:52.566390,2024-08-09 19:24:52.566390,418,6,Completed
8254,2659,5,2025-04-25 08:54:01.075473,2025-04-25 13:54:01.075473,1161,42,Completed
8255,3959,10,2025-02-10 06:56:51.641507,2025-02-10 08:56:51.641507,892,14,Completed
8256,1347,4,2025-03-17 11:15:48.371962,2025-03-17 14:15:48.371962,686,7,Completed
8257,1687,2,2025-07-24 10:27:43.309078,2025-07-24 15:27:43.309078,1110,44,Completed
8258,4037,6,2026-01-09 11:03:28.589948,2026-01-09 15:03:28.589948,789,35,Completed
8259,5310,7,2025-03-20 13:26:32.015596,2025-03-20 14:26:32.015596,467,18,Completed
8260,4405,1,2025-10-27 08:59:08.489405,2025-10-27 12:59:08.489405,566,16,Completed
8261,1110,1,2025-06-06 00:16:31.367378,2025-06-06 01:16:31.367378,119,4,Completed
8262,3473,4,2025-08-20 22:02:25.061253,2025-08-21 04:02:25.061253,1259,48,Completed
8263,1778,2,2025-03-09 13:14:57.797192,2025-03-09 18:14:57.797192,934,24,Completed
8264,2041,10,2024-10-03 20:55:48.769419,2024-10-04 06:55:48.769419,4049,136,Completed
8265,3118,10,2024-09-16 22:42:09.592599,2024-09-17 00:42:09.592599,774,36,Completed
8266,3983,5,2024-04-01 17:13:52.421443,2024-04-02 03:13:52.421443,2281,83,Completed
8267,5452,1,2024-10-17 05:55:03.099227,2024-10-17 16:55:03.099227,1481,11,Completed
8268,2131,3,2024-03-23 08:40:01.611749,2024-03-23 11:40:01.611749,830,16,Completed
8269,4473,4,2024-06-07 01:47:13.645595,2024-06-07 08:47:13.645595,1657,23,Completed
8270,1264,7,2025-01-22 10:02:59.851969,2025-01-22 13:02:59.851969,1150,46,Completed
8271,5823,1,2025-03-14 08:25:52.480223,2025-03-14 16:25:52.480223,1049,20,Completed
8272,1399,2,2025-02-02 10:22:01.086324,2025-02-02 15:22:01.086324,977,32,Completed
8273,3295,9,2025-02-02 22:15:00.463803,2025-02-03 08:15:00.463803,2936,99,Completed
8274,5884,8,2024-10-28 02:27:34.750564,2024-10-28 08:27:34.750564,2447,26,Completed
8275,4410,8,2024-07-10 04:09:31.299071,2024-07-10 08:09:31.299071,1434,65,Completed
8276,2303,7,2025-04-28 07:03:11.592945,2025-04-28 17:03:11.592945,4408,161,Completed
8277,3761,3,2025-10-24 05:22:45.628178,2025-10-24 14:22:45.628178,2002,10,Completed
8278,3618,8,2024-12-30 11:33:20.069172,2024-12-30 19:33:20.069172,3015,115,Completed
8279,816,9,2025-05-02 06:12:47.010248,2025-05-02 15:12:47.010248,2913,36,Completed
8280,5863,6,2025-05-23 00:37:48.932136,2025-05-23 06:37:48.932136,1328,3,Completed
8281,3026,2,2024-12-13 14:24:22.351218,2024-12-13 16:24:22.351218,388,15,Completed
8282,3209,1,2024-04-14 14:46:22.518420,2024-04-15 01:46:22.518420,1502,9,Completed
8283,4322,4,2024-03-09 05:28:28.085153,2024-03-09 16:28:28.085153,2257,69,Completed
8284,4842,4,2026-01-27 04:30:53.660486,2026-01-27 05:30:53.660486,218,5,Completed
8285,2709,5,2024-12-25 20:57:01.881728,2024-12-26 01:57:01.881728,1283,37,Completed
8286,2494,8,2024-04-27 04:05:36.883845,2024-04-27 15:05:36.883845,4572,30,Completed
8287,411,10,2024-07-31 10:52:36.469948,2024-07-31 15:52:36.469948,1959,21,Completed
8288,5273,1,2025-08-30 08:02:12.326864,2025-08-30 12:02:12.326864,465,15,Completed
8289,4058,2,2025-11-20 06:14:38.016504,2025-11-20 07:14:38.016504,207,4,Completed
8290,1660,6,2025-01-24 08:32:24.049930,2025-01-24 10:32:24.049930,491,23,Completed
8291,945,3,2025-07-29 01:05:16.097530,2025-07-29 04:05:16.097530,764,16,Completed
8292,2763,2,2024-12-15 11:47:44.944736,2024-12-15 19:47:44.944736,1547,50,Completed
8293,266,9,2025-01-08 07:11:43.330780,2025-01-08 10:11:43.330780,938,33,Completed
8294,2675,7,2025-12-08 07:52:25.826012,2025-12-08 12:52:25.826012,2266,60,Completed
8295,2217,7,2025-11-23 06:01:21.583813,2025-11-23 14:01:21.583813,3375,89,Completed
8296,1333,2,2024-09-27 08:02:13.786931,2024-09-27 12:02:13.786931,908,25,Completed
8297,1442,3,2024-11-03 22:55:32.379283,2024-11-04 08:55:32.379283,2771,91,Completed
8298,4285,10,2025-07-15 14:51:40.443359,2025-07-15 23:51:40.443359,4001,171,Completed
8299,2690,6,2025-08-26 15:39:49.841544,2025-08-26 19:39:49.841544,830,7,Completed
8300,4526,3,2024-06-08 01:23:00.796764,2024-06-08 02:23:00.796764,225,8,Completed
8301,5508,3,2025-07-26 10:42:21.225596,2025-07-26 11:42:21.225596,275,5,Completed
8302,5000,8,2024-08-19 10:43:35.365421,2024-08-19 14:43:35.365421,1499,66,Completed
8303,82,2,2025-03-05 16:04:35.391266,2025-03-06 01:04:35.391266,1715,61,Completed
8304,234,10,2024-04-13 21:40:00.393879,2024-04-14 06:40:00.393879,3749,185,Completed
8305,3864,8,2025-12-12 04:02:27.306216,2025-12-12 12:02:27.306216,3248,75,Completed
8306,1261,9,2026-01-31 14:24:45.689501,2026-01-31 17:24:45.689501,885,3,Completed
8307,51,7,2024-05-21 11:37:07.287149,2024-05-21 14:37:07.287149,1219,11,Completed
8308,2357,5,2025-06-25 02:37:23.190350,2025-06-25 11:37:23.190350,1998,69,Completed
8309,1811,10,2025-01-06 13:48:44.717252,2025-01-06 16:48:44.717252,1123,6,Completed
8310,2145,8,2025-01-17 01:21:36.556141,2025-01-17 09:21:36.556141,3453,64,Completed
8311,4151,9,2024-11-02 12:47:36.253057,2024-11-02 22:47:36.253057,3063,151,Completed
8312,4314,2,2026-01-12 10:27:42.187870,2026-01-12 12:27:42.187870,401,6,Completed
8313,3269,10,2025-07-22 10:55:12.412130,2025-07-22 13:55:12.412130,1288,33,Completed
8314,1811,1,2026-01-01 05:14:58.306637,2026-01-01 14:14:58.306637,1109,53,Completed
8315,888,1,2025-08-24 05:03:46.585838,2025-08-24 16:03:46.585838,1528,16,Completed
8316,4490,2,2024-04-14 07:39:59.301368,2024-04-14 13:39:59.301368,1112,23,Completed
8317,5283,1,2024-11-24 06:17:18.256989,2024-11-24 12:17:18.256989,847,16,Completed
8318,5413,3,2025-10-05 10:31:26.212052,2025-10-05 17:31:26.212052,1933,44,Completed
8319,1055,4,2025-11-03 10:15:32.981333,2025-11-03 11:15:32.981333,212,7,Completed
8320,5016,9,2025-12-30 03:29:48.432122,2025-12-30 05:29:48.432122,594,22,Completed
8321,5637,10,2025-12-30 15:22:32.830505,2025-12-31 01:22:32.830505,4431,206,Completed
8322,798,3,2024-03-12 15:19:40.202198,2024-03-12 21:19:40.202198,1391,23,Completed
8323,2933,4,2024-08-23 05:04:26.050308,2024-08-23 16:04:26.050308,2355,63,Completed
8324,1133,1,2025-09-04 15:36:56.280496,2025-09-05 02:36:56.280496,1435,51,Completed
8325,1310,7,2026-02-23 18:01:19.413514,2026-02-23 21:01:19.413514,1213,10,Completed
8326,5871,7,2026-01-28 22:36:20.122728,2026-01-29 09:36:20.122728,4864,95,Completed
8327,5994,7,2025-08-15 02:38:39.978595,2025-08-15 13:38:39.978595,4912,204,Completed
8328,1179,10,2026-01-21 23:30:07.941011,2026-01-22 02:30:07.941011,1096,34,Completed
8329,2009,2,2024-07-02 20:50:08.188127,2024-07-03 04:50:08.188127,1549,29,Completed
8330,2536,7,2024-03-08 10:53:57.703271,2024-03-08 17:53:57.703271,2981,139,Completed
8331,220,2,2025-07-09 22:15:27.769141,2025-07-10 00:15:27.769141,455,19,Completed
8332,4891,4,2024-04-03 20:07:44.181127,2024-04-04 07:07:44.181127,2368,118,Completed
8333,2123,2,2026-01-26 06:15:47.352435,2026-01-26 08:15:47.352435,434,20,Completed
8334,5045,1,2025-06-15 08:55:26.290491,2025-06-15 18:55:26.290491,1153,38,Completed
8335,3729,10,2024-03-02 18:29:07.662979,2024-03-03 00:29:07.662979,2206,104,Completed
8336,1404,2,2024-09-17 08:06:23.370156,2024-09-17 13:06:23.370156,1106,48,Completed
8337,651,7,2025-11-06 08:33:51.453549,2025-11-06 09:33:51.453549,465,19,Completed
8338,1665,3,2024-08-21 16:41:37.617998,2024-08-21 17:41:37.617998,232,11,Completed
8339,5957,8,2025-08-07 05:59:18.223917,2025-08-07 08:59:18.223917,1066,18,Completed
8340,5553,2,2024-07-21 20:42:04.662088,2024-07-22 03:42:04.662088,1374,46,Completed
8341,419,3,2025-09-01 02:38:53.258006,2025-09-01 12:38:53.258006,2400,83,Completed
8342,4883,1,2025-03-09 09:52:19.431383,2025-03-09 14:52:19.431383,705,25,Completed
8343,1171,8,2025-01-23 02:49:09.156374,2025-01-23 12:49:09.156374,4175,123,Completed
8344,4622,5,2025-11-21 15:38:03.663822,2025-11-21 23:38:03.663822,1820,38,Completed
8345,4837,3,2024-10-25 23:49:46.234961,2024-10-26 03:49:46.234961,1011,5,Completed
8346,3922,7,2025-06-06 09:12:38.110934,2025-06-06 16:12:38.110934,3043,9,Completed
8347,4091,7,2024-07-12 14:28:32.484600,2024-07-12 22:28:32.484600,3306,133,Completed
8348,5254,7,2025-09-03 09:23:43.953107,2025-09-03 17:23:43.953107,3167,20,Completed
8349,5506,7,2025-05-07 10:02:10.548203,2025-05-07 14:02:10.548203,1755,60,Completed
8350,4935,4,2025-05-01 19:29:37.601086,2025-05-01 20:29:37.601086,238,11,Completed
8351,2869,3,2024-09-04 08:07:21.284260,2024-09-04 10:07:21.284260,489,2,Completed
8352,76,2,2025-07-12 00:24:33.103385,2025-07-12 07:24:33.103385,1460,28,Completed
8353,71,5,2025-04-26 12:34:07.575098,2025-04-26 20:34:07.575098,1760,17,Completed
8354,2524,6,2025-09-28 12:08:29.296219,2025-09-28 19:08:29.296219,1631,7,Completed
8355,585,7,2024-05-27 09:38:34.835735,2024-05-27 18:38:34.835735,3720,168,Completed
8356,5703,5,2025-05-25 00:34:02.273009,2025-05-25 07:34:02.273009,1802,54,Completed
8357,1746,6,2024-04-14 18:48:59.557956,2024-04-14 20:48:59.557956,473,13,Completed
8358,431,8,2024-10-19 22:57:53.385012,2024-10-20 01:57:53.385012,1241,47,Completed
8359,5480,2,2025-04-09 21:10:17.774684,2025-04-10 01:10:17.774684,856,7,Completed
8360,986,4,2024-11-26 09:06:45.743813,2024-11-26 13:06:45.743813,866,14,Completed
8361,2129,8,2025-09-22 18:32:37.705338,2025-09-22 23:32:37.705338,2146,49,Completed
8362,1892,7,2024-10-08 21:17:03.490031,2024-10-09 06:17:03.490031,3863,181,Completed
8363,5113,4,2024-08-17 20:30:41.132806,2024-08-17 22:30:41.132806,442,20,Completed
8364,2486,9,2025-08-12 10:51:02.683850,2025-08-12 12:51:02.683850,677,18,Completed
