review_id,cust_id,prod_id,rating,review_date,review_text
19217,33516,92042,1,2024-12-13,Excellent
19218,20949,54633,2,2024-01-30,Value for money
19219,26929,98578,4,2024-05-13,Poor
19220,41311,60779,4,2024-07-10,Excellent
19221,16758,36373,2,2025-07-21,Value for money
19222,6021,41749,4,2025-08-07,Value for money
19223,7152,25135,3,2024-10-20,Good
19224,8339,49191,1,2024-05-20,Poor
19225,13957,94727,1,2024-03-08,Poor
19226,13473,97833,4,2024-08-12,Average
19227,5747,15862,2,2025-06-09,Average
19228,16529,56331,5,2025-03-03,Value for money
19229,2045,47830,3,2025-02-25,Value for money
19230,43564,83707,5,2025-06-22,Poor
19231,11568,40419,1,2024-12-26,Value for money
19232,19456,63184,3,2025-09-28,Poor
19233,28011,3847,2,2024-12-14,Average
19234,49779,75584,5,2024-10-03,Excellent
19235,8415,31752,2,2024-12-15,Excellent
19236,28627,70157,1,2024-05-29,Poor
19237,30945,86615,2,2024-09-12,Poor
19238,6287,52799,3,2025-02-15,Poor
19239,12662,30000,3,2024-09-11,Value for money
19240,24114,84087,3,2024-11-28,Poor
19241,19661,97354,2,2024-01-10,Average
19242,46820,9226,5,2025-05-21,Good
19243,6180,87826,1,2025-05-21,Value for money
19244,4812,74995,5,2025-08-03,Value for money
19245,48535,74156,4,2025-09-20,Poor
19246,21676,34179,2,2024-08-26,Good
19247,30737,46107,2,2024-04-25,Average
19248,32283,34386,3,2024-02-06,Good
19249,1563,49967,5,2024-01-30,Poor
19250,40256,63835,5,2024-03-03,Good
19251,38248,5841,2,2024-04-28,Value for money
19252,19946,87514,1,2024-09-11,Excellent
19253,11311,91745,2,2024-05-16,Value for money
19254,23127,3138,4,2024-05-21,Average
19255,21581,1882,5,2025-01-07,Value for money
19256,33052,20842,1,2025-08-12,Good
19257,47585,89026,5,2024-11-06,Average
19258,20338,8075,5,2024-09-30,Poor
19259,27648,78487,2,2024-10-25,Value for money
19260,39358,79645,1,2024-04-20,Value for money
19261,45546,98587,4,2024-01-28,Value for money
19262,6201,73107,4,2024-05-28,Average
19263,44022,52413,2,2024-03-30,Value for money
19264,47324,18866,5,2024-10-08,Average
19265,49639,68166,3,2024-07-13,Average
19266,19031,47886,2,2024-07-03,Excellent
19267,2471,1132,1,2024-04-14,Average
19268,1106,6334,4,2025-07-28,Poor
19269,15487,82596,5,2024-08-17,Poor
19270,8699,70218,2,2025-01-01,Poor
19271,12468,51007,5,2024-02-20,Excellent
19272,15580,58911,4,2025-05-03,Poor
19273,2623,37555,4,2024-07-25,Value for money
19274,35719,30375,3,2024-06-15,Average
19275,35013,25244,5,2025-04-17,Poor
19276,14804,77349,1,2024-05-18,Average
19277,30539,34116,3,2025-04-15,Average
19278,27838,82871,2,2025-04-19,Average
19279,4292,58408,5,2025-03-01,Good
19280,18315,40097,1,2025-01-10,Excellent
19281,3474,63214,2,2024-04-13,Good
19282,26615,14627,3,2025-04-27,Value for money
19283,31766,83069,2,2025-01-30,Average
19284,19930,12327,4,2024-12-10,Good
19285,15734,71816,1,2024-09-06,Excellent
19286,6018,40825,3,2024-08-14,Good
19287,48799,92582,5,2025-02-05,Poor
19288,31458,90975,1,2024-12-14,Good
19289,39727,43451,3,2025-01-17,Value for money
19290,45871,44335,3,2025-05-22,Poor
19291,13825,54396,4,2025-09-04,Good
19292,30394,6901,2,2024-05-13,Excellent
19293,36544,61885,5,2024-07-21,Excellent
19294,3352,51234,3,2024-04-20,Excellent
19295,1852,13499,3,2024-12-20,Good
19296,4284,48267,1,2025-02-27,Good
19297,33088,7650,3,2025-04-04,Value for money
19298,28015,19629,4,2024-06-01,Value for money
19299,15985,70802,4,2024-04-18,Average
19300,49558,45569,1,2024-01-17,Value for money
19301,39413,56167,3,2024-11-15,Excellent
19302,20027,70820,4,2024-04-14,Good
19303,43074,73771,3,2024-03-12,Value for money
19304,38939,44390,1,2025-01-04,Value for money
19305,10999,48010,5,2024-11-10,Good
19306,19484,76134,2,2024-11-26,Average
19307,7190,45327,4,2024-02-05,Good
19308,6831,1416,2,2024-11-15,Average
19309,12369,62769,3,2024-12-13,Poor
19310,16685,23736,3,2025-04-02,Value for money
19311,43868,66135,5,2024-06-11,Excellent
19312,2425,79357,5,2024-08-17,Good
19313,32916,41449,2,2025-09-12,Excellent
19314,6800,7686,4,2024-05-31,Good
19315,16690,45413,4,2025-04-29,Poor
19316,47226,17408,4,2024-11-16,Value for money
19317,17645,5384,3,2025-07-16,Good
19318,9048,20507,1,2024-07-20,Average
19319,29533,73881,3,2025-01-20,Value for money
19320,46816,6353,2,2024-03-18,Poor
19321,13505,69370,2,2024-09-13,Average
19322,42874,79222,1,2025-07-02,Good
19323,35360,97840,3,2024-10-31,Average
19324,4477,30200,4,2025-05-14,Excellent
19325,999,82560,4,2024-08-24,Value for money
19326,31245,98318,3,2025-07-28,Average
19327,10414,60282,1,2024-09-22,Value for money
19328,29311,9449,1,2024-05-08,Poor
19329,27397,57546,5,2024-03-05,Value for money
19330,21802,30022,2,2024-11-24,Good
19331,20216,11078,5,2024-03-15,Excellent
19332,15251,71460,2,2024-05-24,Average
19333,30642,20460,4,2024-02-27,Value for money
19334,21080,75617,5,2024-05-06,Average
19335,42099,9039,4,2024-02-18,Excellent
19336,38653,65784,3,2024-12-18,Poor
19337,37828,69905,2,2024-12-21,Poor
19338,36899,29316,2,2024-06-09,Excellent
19339,17651,55917,5,2025-08-19,Excellent
19340,20390,14490,5,2025-02-08,Value for money
19341,17273,17153,4,2024-09-23,Good
19342,24190,60326,3,2025-06-26,Poor
19343,32726,90604,4,2024-03-15,Good
19344,9347,79980,2,2024-12-24,Poor
19345,47802,88551,4,2025-04-08,Value for money
19346,48051,24484,2,2024-02-26,Good
19347,24576,5124,4,2024-10-27,Value for money
19348,48021,94273,1,2024-01-10,Poor
19349,16279,40314,1,2025-08-05,Poor
19350,9222,48361,3,2025-01-28,Excellent
19351,20904,79084,3,2024-06-15,Poor
19352,45288,46653,3,2024-02-21,Good
19353,8950,97073,3,2025-01-27,Poor
19354,33565,57213,2,2025-03-04,Average
19355,39322,79310,5,2025-03-23,Good
19356,49079,13946,2,2025-08-15,Good
19357,49663,41185,5,2025-02-13,Excellent
19358,3258,16791,1,2024-08-18,Excellent
19359,34692,38939,5,2025-09-06,Average
19360,25294,6697,5,2025-09-01,Poor
19361,33706,33086,2,2024-11-14,Good
19362,43352,43613,4,2024-05-08,Good
19363,32069,54418,2,2025-09-09,Average
19364,33348,1377,1,2024-11-24,Value for money
19365,33982,77720,3,2025-07-27,Good
19366,33166,56052,3,2024-07-27,Average
19367,44823,40495,3,2025-03-07,Poor
19368,17353,975,5,2024-03-06,Average
19369,32863,97120,3,2024-08-10,Poor
19370,26988,22181,2,2024-08-14,Good
19371,34317,38160,5,2024-02-24,Excellent
19372,14326,25161,3,2025-03-12,Excellent
19373,31710,12308,4,2024-01-13,Poor
19374,48532,11306,2,2025-08-15,Good
19375,12764,40024,1,2024-04-05,Average
19376,45340,92139,3,2025-02-15,Value for money
19377,16078,48191,2,2024-12-08,Average
19378,37382,11925,1,2025-02-07,Value for money
19379,16570,57856,4,2024-08-08,Excellent
19380,17062,74242,5,2024-05-04,Average
19381,20605,73365,2,2025-06-21,Excellent
19382,36290,95277,4,2025-04-01,Value for money
19383,47068,6739,5,2025-05-07,Excellent
19384,16314,24650,2,2024-07-18,Excellent
19385,40723,31575,2,2024-06-15,Good
19386,21344,49587,5,2024-04-06,Average
19387,45447,35104,2,2024-02-26,Excellent
19388,7489,58264,5,2025-05-11,Poor
19389,18252,98140,4,2025-09-28,Value for money
19390,41929,99489,5,2024-02-02,Excellent
19391,32128,63128,2,2025-09-12,Value for money
19392,46834,51002,3,2024-12-13,Good
19393,5222,25093,1,2025-04-04,Good
19394,36936,10393,2,2025-03-03,Poor
19395,10914,84654,1,2024-09-14,Good
19396,9167,65155,5,2025-01-22,Value for money
19397,3223,42591,3,2025-05-17,Average
19398,11845,21348,4,2025-01-08,Good
19399,41385,67233,1,2024-09-13,Excellent
19400,38252,2993,1,2025-04-30,Excellent
19401,28153,82254,4,2025-06-08,Excellent
19402,40216,21932,2,2024-11-13,Average
19403,16895,92225,1,2025-09-09,Value for money
19404,39602,95826,3,2024-01-13,Good
19405,4319,34185,1,2024-02-14,Value for money
19406,20320,20396,2,2025-08-24,Average
19407,30610,17908,5,2024-12-28,Good
19408,30072,60572,5,2025-04-17,Excellent
19409,42382,11505,4,2025-05-19,Excellent
19410,43550,30605,2,2025-06-11,Good
19411,23424,22250,5,2024-10-19,Average
19412,15520,6305,4,2025-06-28,Average
19413,40557,68159,4,2024-05-14,Excellent
19414,16224,67537,5,2025-08-01,Good
19415,29096,54139,1,2025-04-03,Good
19416,15424,85665,1,2025-06-02,Excellent
19417,29,97641,1,2024-04-27,Value for money
19418,24741,48055,4,2024-03-07,Value for money
19419,30696,59179,1,2025-07-11,Good
19420,28440,872,5,2025-09-24,Good
19421,37342,56749,1,2025-06-17,Excellent
19422,39767,36878,5,2024-09-15,Excellent
19423,5160,82578,4,2025-09-01,Poor
19424,14414,11575,3,2025-07-30,Average
19425,39675,90397,5,2024-11-08,Good
19426,42093,10174,5,2024-05-17,Value for money
19427,4468,76038,4,2025-02-25,Average
19428,14229,98772,5,2024-12-04,Value for money
19429,23170,13980,2,2024-09-25,Value for money
19430,22996,81740,2,2025-03-16,Average
19431,46483,85737,4,2025-08-07,Value for money
19432,29501,46246,4,2024-06-19,Good
19433,27132,94451,2,2025-05-12,Value for money
19434,11893,73593,5,2024-01-18,Value for money
19435,13947,454,1,2025-08-08,Good
19436,26173,32670,5,2024-06-12,Good
19437,2469,44098,3,2024-09-15,Value for money
19438,47370,96048,3,2025-01-31,Value for money
19439,32755,86432,1,2024-04-06,Value for money
19440,25013,41325,4,2024-04-26,Good
19441,42812,73360,3,2025-06-19,Excellent
19442,5241,1455,5,2024-08-31,Good
19443,13020,20262,1,2025-03-16,Good
19444,40994,38823,4,2024-05-13,Poor
19445,32899,6253,5,2025-06-26,Excellent
19446,6696,86312,3,2024-01-04,Value for money
19447,704,98363,1,2024-11-29,Poor
19448,32742,23178,2,2024-02-05,Poor
19449,17797,71471,3,2025-02-03,Poor
19450,18299,93407,3,2024-08-07,Average
19451,20995,54596,5,2024-05-23,Excellent
19452,1606,74513,3,2024-10-18,Excellent
19453,30977,37891,3,2024-04-29,Good
19454,30772,26583,1,2024-12-19,Poor
19455,21166,54703,2,2024-10-16,Average
19456,25611,31296,3,2025-02-20,Value for money
19457,49078,31066,1,2024-03-27,Poor
19458,36561,89754,4,2024-10-27,Good
19459,35271,88462,1,2024-12-04,Value for money
19460,19189,36511,4,2025-02-01,Average
19461,31261,87530,5,2024-03-10,Average
19462,20342,2026,3,2025-01-10,Value for money
19463,3664,36307,5,2025-02-27,Poor
19464,26793,69410,3,2025-01-27,Good
19465,7196,63445,5,2024-09-17,Poor
19466,35024,20678,5,2024-08-18,Excellent
19467,27122,24757,1,2025-07-26,Value for money
19468,32319,70713,5,2024-12-15,Value for money
19469,44040,30013,3,2024-04-19,Excellent
19470,12226,96562,4,2025-01-13,Poor
19471,36341,1919,5,2025-05-20,Average
19472,48934,29581,5,2024-11-17,Excellent
19473,49561,53791,1,2024-04-21,Good
19474,24238,88125,1,2024-06-24,Excellent
19475,17661,48938,3,2024-04-29,Value for money
19476,6473,75112,1,2025-07-02,Value for money
19477,30318,36959,3,2024-12-26,Excellent
19478,12931,54122,3,2025-01-21,Average
19479,36321,78290,3,2024-04-06,Value for money
19480,14543,24835,5,2025-05-21,Value for money
19481,34667,60480,3,2024-08-23,Poor
19482,24284,27073,5,2024-11-03,Average
19483,3499,67198,4,2025-08-26,Excellent
19484,19841,65717,3,2025-06-23,Good
19485,47836,66137,4,2024-03-30,Good
19486,13369,72533,1,2025-07-26,Good
19487,13818,1899,1,2025-02-16,Good
19488,43114,70135,1,2025-02-24,Good
19489,48446,76595,4,2025-05-18,Good
19490,33462,78790,4,2025-05-14,Value for money
19491,48823,83715,5,2024-07-01,Average
19492,36337,35066,2,2024-07-20,Good
19493,20353,96470,1,2024-01-10,Poor
19494,13841,8541,3,2025-08-23,Excellent
19495,1181,14364,3,2025-08-10,Good
19496,42845,59054,3,2025-09-13,Value for money
19497,33155,41182,4,2025-05-08,Value for money
19498,5616,12932,4,2024-05-17,Excellent
19499,30664,5893,5,2024-04-23,Poor
19500,31897,82392,2,2025-02-27,Excellent
19501,30452,22487,5,2024-09-28,Good
19502,3172,7070,3,2025-06-23,Good
19503,34541,79227,5,2024-02-04,Excellent
19504,10717,4904,5,2025-05-19,Excellent
19505,36591,79904,3,2024-05-10,Value for money
19506,7342,20932,5,2025-05-06,Average
19507,16999,6473,5,2024-08-12,Poor
19508,48196,11124,4,2025-09-01,Value for money
19509,44497,59284,2,2024-01-21,Value for money
19510,47627,52250,5,2024-07-04,Excellent
19511,18181,56850,2,2025-07-02,Excellent
19512,14018,66543,3,2025-08-09,Excellent
19513,11397,27418,2,2025-06-24,Value for money
19514,2013,94906,2,2024-04-06,Average
19515,46859,59209,4,2025-07-15,Good
19516,3118,75318,4,2024-06-11,Poor
19517,4686,34343,4,2024-08-04,Excellent
19518,238,80938,2,2025-04-04,Excellent
19519,16853,72113,2,2024-10-04,Average
19520,34501,63140,3,2025-09-24,Poor
19521,30445,60303,4,2024-08-25,Poor
19522,2220,80903,3,2024-03-20,Good
19523,42878,81753,4,2024-07-25,Poor
19524,20670,29925,2,2025-04-14,Excellent
19525,42192,78264,3,2025-07-11,Good
19526,24654,13640,3,2024-09-19,Value for money
19527,47979,62053,1,2025-06-17,Excellent
19528,36971,15027,5,2024-06-24,Average
19529,34649,87066,3,2025-06-29,Average
19530,29922,45082,1,2024-07-09,Value for money
19531,49098,22881,1,2024-08-28,Poor
19532,25608,41790,2,2024-11-24,Value for money
19533,9548,97482,3,2024-09-14,Good
19534,42287,48923,4,2024-02-03,Poor
19535,48423,23613,5,2024-07-01,Poor
19536,6404,7469,4,2024-03-17,Excellent
19537,43889,21166,4,2025-02-09,Good
19538,26256,42308,5,2025-08-05,Poor
19539,23053,47043,3,2025-08-29,Value for money
19540,22911,41173,1,2024-09-24,Poor
19541,32641,98353,5,2024-07-06,Good
19542,38863,79679,1,2025-03-06,Poor
19543,33445,80880,3,2024-10-25,Value for money
19544,26418,19566,4,2025-01-22,Average
19545,45617,14339,2,2024-03-14,Value for money
19546,23117,29981,2,2024-05-08,Value for money
19547,19927,57315,1,2025-01-12,Average
19548,20813,97204,4,2024-08-30,Poor
19549,48817,54419,4,2024-08-31,Value for money
19550,27014,40053,1,2024-05-01,Good
19551,16087,87035,3,2024-07-08,Excellent
19552,6456,85903,2,2025-04-10,Value for money
19553,28378,78918,1,2024-09-05,Excellent
19554,29337,43208,1,2024-09-27,Value for money
19555,43405,4103,1,2024-09-20,Excellent
19556,4238,54708,2,2025-08-29,Average
19557,34705,33209,1,2025-01-19,Poor
19558,27931,72477,2,2024-08-12,Good
19559,6424,289,1,2025-08-23,Good
19560,37241,11837,1,2025-08-31,Poor
19561,20649,12134,2,2024-03-05,Poor
19562,26406,99464,2,2025-08-27,Average
19563,18297,8879,1,2024-09-29,Poor
19564,23907,33902,5,2024-11-11,Good
19565,28596,52278,3,2024-12-16,Average
19566,32529,65705,1,2025-02-28,Poor
19567,45353,70377,4,2024-09-17,Good
19568,18206,28268,3,2024-05-11,Excellent
19569,39580,7476,5,2025-05-13,Good
19570,45284,99115,3,2025-08-10,Excellent
19571,47733,80362,1,2025-03-29,Good
19572,9503,82897,5,2024-12-14,Poor
19573,38873,92607,5,2024-01-20,Good
19574,25375,58952,4,2024-03-27,Average
19575,26515,78284,1,2025-03-13,Excellent
19576,21211,68903,1,2024-08-14,Poor
19577,2850,78915,2,2025-03-18,Value for money
19578,4089,40627,3,2024-10-09,Average
19579,28646,9555,2,2025-07-26,Poor
19580,24056,41918,3,2025-07-19,Poor
19581,48807,70651,5,2025-06-30,Poor
19582,29730,50327,2,2024-10-07,Excellent
19583,708,63386,2,2025-08-29,Value for money
19584,8275,26480,4,2025-07-07,Average
19585,21253,63785,2,2025-05-16,Average
19586,6252,44949,5,2024-12-21,Value for money
19587,35347,90737,3,2025-06-13,Excellent
19588,11231,82635,3,2024-01-10,Value for money
19589,45412,25262,1,2024-11-27,Average
19590,31035,82257,3,2025-02-01,Value for money
19591,8785,97392,3,2024-04-23,Average
19592,23228,61857,1,2025-06-17,Poor
19593,8746,95703,4,2025-02-24,Good
19594,8198,62647,5,2024-01-19,Good
19595,33351,23243,3,2025-03-27,Poor
19596,47169,23988,3,2024-01-31,Good
19597,40305,39872,1,2024-04-26,Value for money
19598,7962,9473,1,2024-03-02,Value for money
19599,9646,40361,4,2024-07-16,Average
19600,12113,35638,1,2025-08-15,Value for money
19601,2724,61138,1,2025-09-22,Excellent
19602,34968,73346,3,2025-03-09,Value for money
19603,6323,14901,5,2024-01-15,Excellent
19604,46440,53423,2,2025-08-24,Average
19605,27040,90163,5,2025-03-18,Value for money
19606,48357,16257,2,2025-07-11,Poor
19607,38495,62538,1,2025-07-20,Value for money
19608,6308,41390,1,2025-01-25,Excellent
19609,43046,60933,3,2025-09-28,Average
19610,46273,99123,3,2024-02-21,Poor
19611,38066,73060,1,2024-05-07,Average
19612,15108,22455,2,2024-04-29,Value for money
19613,20025,69292,1,2024-06-03,Poor
19614,17315,63212,4,2024-10-09,Value for money
19615,14348,653,5,2025-06-29,Average
19616,1454,59831,1,2025-05-05,Value for money
19617,1129,7627,4,2024-04-15,Poor
19618,1579,23895,3,2025-03-01,Good
19619,9124,66532,4,2025-07-01,Poor
19620,36291,43639,2,2025-08-22,Value for money
19621,37790,11011,1,2024-10-01,Value for money
19622,47408,9907,2,2025-06-28,Value for money
19623,26740,52871,4,2025-09-03,Excellent
19624,40021,86746,4,2025-08-10,Average
19625,44066,20868,3,2024-01-30,Excellent
19626,1189,75255,3,2024-08-05,Value for money
19627,16169,30003,3,2025-03-13,Value for money
19628,48021,47008,4,2024-11-24,Value for money
19629,7988,22077,1,2024-06-29,Excellent
19630,35497,47658,4,2024-04-27,Poor
19631,30239,45603,3,2024-09-28,Poor
19632,29041,60811,3,2024-01-02,Value for money
19633,5245,89291,2,2024-04-26,Good
19634,46691,1569,1,2024-03-05,Average
19635,8318,31576,3,2024-05-14,Good
19636,1911,8990,3,2024-11-22,Poor
19637,8552,37793,1,2025-01-16,Excellent
19638,17198,37493,2,2024-11-17,Value for money
19639,31184,77720,5,2024-07-04,Poor
19640,34012,72190,1,2025-09-15,Poor
19641,30982,49750,1,2024-12-20,Good
19642,9238,16223,1,2025-08-18,Good
19643,37485,61009,3,2025-04-16,Value for money
19644,29185,31405,2,2025-06-05,Excellent
19645,23112,34698,2,2024-12-01,Poor
19646,15327,93272,1,2025-05-10,Poor
19647,35890,44629,2,2025-08-06,Good
19648,48293,40149,5,2024-10-30,Poor
19649,32351,62061,4,2025-09-01,Value for money
19650,28135,12567,1,2025-08-31,Poor
19651,30302,24975,2,2025-04-08,Good
19652,43250,17623,5,2024-08-25,Average
19653,39068,17731,4,2025-06-12,Poor
19654,44807,58908,2,2025-01-20,Value for money
19655,39672,45308,1,2024-05-13,Average
19656,14740,37883,1,2024-03-02,Poor
19657,2755,27775,5,2025-03-09,Value for money
19658,45211,20810,5,2024-03-12,Good
19659,43060,97846,1,2024-11-21,Good
19660,22684,33341,5,2025-06-18,Good
19661,46578,28593,4,2024-05-21,Average
19662,42958,42394,3,2024-11-24,Value for money
19663,5150,80855,3,2024-08-15,Good
19664,8688,51014,4,2025-09-28,Value for money
19665,14167,78288,3,2024-08-06,Value for money
19666,13512,51990,4,2024-03-02,Good
19667,37305,72106,1,2025-05-15,Excellent
19668,17747,41398,1,2025-02-07,Poor
19669,4857,51670,3,2024-04-01,Poor
19670,46143,62061,2,2024-04-18,Good
19671,32062,18335,1,2024-06-22,Poor
19672,49513,94103,3,2024-12-12,Value for money
19673,22549,28345,1,2024-06-21,Poor
19674,10938,34665,2,2024-05-06,Excellent
19675,2260,45100,3,2025-08-24,Value for money
19676,31297,23240,3,2025-01-28,Poor
19677,11731,68079,2,2024-12-03,Poor
19678,10660,50961,4,2024-12-31,Excellent
19679,42837,22596,1,2025-05-05,Excellent
19680,15514,98974,4,2024-06-22,Poor
19681,23253,87127,3,2025-04-02,Poor
19682,24018,66546,5,2024-09-22,Average
19683,28390,98699,4,2024-04-24,Poor
19684,9438,95325,3,2024-10-21,Good
19685,21067,11820,1,2024-10-27,Average
19686,17862,64416,2,2024-07-13,Average
19687,44725,34719,5,2024-11-12,Average
19688,33372,71023,5,2024-04-04,Excellent
19689,4126,50829,2,2024-10-14,Value for money
19690,48616,84611,2,2025-07-01,Good
19691,38352,6368,4,2025-03-30,Excellent
19692,20314,19714,1,2025-02-19,Excellent
19693,3098,77752,1,2024-09-17,Excellent
19694,11816,78548,2,2025-02-28,Average
19695,29410,14455,1,2025-08-14,Value for money
19696,38667,61243,2,2025-05-04,Excellent
19697,3367,16557,1,2025-03-19,Value for money
19698,45526,25851,2,2025-06-07,Poor
19699,49743,34990,5,2025-02-21,Good
19700,1941,90993,2,2024-12-12,Good
19701,43135,55855,4,2025-02-27,Poor
19702,25474,14644,1,2024-10-31,Average
19703,26000,54630,3,2025-06-22,Good
19704,27398,75763,1,2024-05-08,Good
19705,13129,69459,4,2024-05-29,Poor
19706,35813,49918,5,2024-05-30,Excellent
19707,13831,65135,5,2024-02-23,Poor
19708,18701,72911,3,2024-04-09,Poor
19709,9360,74491,5,2024-11-20,Poor
19710,34287,53357,4,2024-09-01,Average
19711,6273,28063,1,2025-09-27,Average
19712,47451,9504,1,2025-09-14,Poor
19713,42675,35067,1,2024-08-08,Value for money
19714,7499,83885,1,2024-08-18,Poor
19715,24991,63724,5,2024-04-14,Poor
19716,5440,99905,4,2025-06-15,Excellent
19717,37808,40586,3,2025-04-24,Poor
19718,7300,13007,4,2024-04-19,Excellent
19719,45541,40325,1,2025-01-08,Good
19720,46943,20885,1,2024-03-03,Value for money
19721,18431,32590,3,2025-02-07,Value for money
19722,7132,45309,4,2024-12-03,Good
19723,14713,77651,4,2024-05-30,Excellent
19724,33609,96878,5,2024-09-01,Excellent
19725,44187,52291,1,2025-03-14,Average
19726,994,413,5,2025-02-11,Value for money
19727,46877,99211,4,2024-07-04,Poor
19728,5994,51100,2,2024-07-13,Value for money
19729,12555,31881,5,2025-05-11,Value for money
19730,11461,80669,4,2024-04-29,Poor
19731,29999,14402,1,2025-05-10,Poor
19732,47365,64438,1,2024-03-17,Average
19733,44618,3285,1,2024-04-01,Excellent
19734,39550,20985,5,2025-08-08,Average
19735,4938,13667,1,2024-04-04,Value for money
19736,1322,93954,3,2024-07-24,Good
19737,28700,16780,2,2025-01-23,Good
19738,41744,61527,1,2024-04-29,Average
19739,41879,35222,3,2025-03-08,Poor
19740,26584,70062,3,2024-06-15,Excellent
19741,33883,51493,4,2024-05-09,Good
19742,18378,84528,3,2025-07-02,Excellent
19743,21805,1487,5,2024-07-17,Average
19744,13286,79698,1,2024-08-18,Good
19745,26750,16756,2,2025-05-27,Value for money
19746,4068,57331,2,2024-12-13,Excellent
19747,34036,72162,5,2024-06-03,Value for money
19748,19881,65915,2,2024-06-09,Good
19749,5721,40585,4,2024-01-17,Average
19750,27125,13459,4,2025-07-16,Excellent
19751,1344,52806,3,2024-11-02,Good
19752,30637,95377,5,2024-05-07,Value for money
19753,22750,12965,4,2025-09-30,Excellent
19754,3995,95802,3,2024-07-31,Good
19755,36502,23553,3,2025-01-25,Good
19756,10920,87167,3,2025-01-17,Value for money
19757,28837,16868,5,2025-01-05,Value for money
19758,47364,56229,5,2025-02-08,Value for money
19759,12041,76567,2,2024-03-15,Average
19760,3879,53056,1,2024-09-01,Average
19761,16490,27753,2,2025-04-28,Value for money
19762,31645,88034,3,2024-07-02,Poor
19763,29521,33113,1,2025-04-29,Poor
19764,27184,87410,2,2025-01-03,Value for money
19765,38532,7498,3,2025-03-24,Poor
19766,42745,24777,4,2024-02-01,Value for money
19767,1019,40255,3,2025-02-05,Good
19768,47158,60224,4,2025-07-28,Average
19769,5041,73553,4,2025-01-16,Excellent
19770,33935,46215,1,2025-01-30,Good
19771,34579,25948,4,2025-04-27,Value for money
19772,22797,97338,3,2024-08-14,Poor
19773,45543,29754,1,2024-06-03,Average
19774,1030,48981,1,2025-02-28,Poor
19775,29553,81049,3,2024-09-11,Value for money
19776,42981,97317,1,2024-03-20,Excellent
19777,10061,2917,4,2024-01-18,Excellent
19778,35858,68789,2,2024-04-30,Good
19779,14046,59996,3,2024-05-05,Good
19780,34642,97694,3,2024-03-21,Poor
19781,22229,6503,4,2025-08-09,Average
19782,19651,48332,2,2024-10-10,Average
19783,41466,13661,2,2025-07-16,Average
19784,45787,91414,5,2024-03-14,Poor
19785,7634,45062,1,2024-06-05,Value for money
19786,25479,81481,4,2024-08-15,Good
19787,20500,96087,1,2025-06-25,Average
19788,33954,96260,5,2024-10-15,Excellent
19789,33051,82711,1,2024-11-21,Good
19790,24900,85444,1,2024-08-27,Average
19791,12981,71980,2,2024-05-27,Value for money
19792,18553,84259,5,2025-06-23,Average
19793,10286,94375,2,2024-10-11,Good
19794,2980,12489,2,2024-02-05,Excellent
19795,26719,53745,2,2024-02-15,Poor
19796,637,73190,4,2024-04-02,Value for money
19797,18452,25705,2,2024-02-26,Good
19798,1909,48065,3,2025-08-18,Average
19799,28500,6301,3,2025-05-13,Value for money
19800,39411,22862,5,2024-02-06,Average
19801,6823,3500,4,2025-04-28,Poor
19802,5455,21877,1,2024-12-10,Excellent
19803,41230,20195,3,2025-03-04,Poor
19804,49042,40535,1,2025-03-10,Poor
19805,13213,56820,5,2024-07-05,Value for money
19806,10879,57719,3,2024-05-25,Poor
19807,17968,79001,3,2024-02-19,Poor
19808,20322,15491,1,2024-12-16,Average
19809,46325,36811,2,2025-09-14,Poor
19810,10726,63972,1,2024-01-12,Excellent
19811,20484,44974,3,2024-03-17,Excellent
19812,4024,28748,3,2025-09-27,Poor
19813,40479,49437,4,2025-06-13,Average
19814,18928,83540,1,2025-03-16,Poor
19815,20320,78884,5,2024-07-25,Poor
19816,20558,39120,5,2024-07-10,Excellent
19817,41094,66913,5,2025-05-08,Excellent
19818,30056,30951,5,2024-06-22,Good
19819,5075,91325,3,2025-06-18,Value for money
19820,17800,72175,4,2025-06-13,Excellent
19821,39464,33066,4,2025-03-16,Value for money
19822,772,35661,3,2024-03-28,Poor
19823,18669,68014,1,2024-12-12,Poor
19824,44867,41324,2,2025-04-30,Poor
19825,6132,16140,2,2025-05-28,Good
19826,26376,61932,1,2025-09-12,Value for money
19827,1996,26033,1,2024-03-07,Value for money
19828,37837,36363,4,2024-01-10,Excellent
19829,9318,80310,4,2025-08-06,Poor
19830,26435,87040,3,2025-06-05,Good
19831,46914,5684,3,2025-09-11,Average
19832,32114,34448,4,2025-09-03,Value for money
19833,42517,1197,2,2025-03-09,Good
19834,37156,94103,5,2024-08-10,Value for money
19835,34950,43681,3,2025-02-13,Poor
19836,18848,85796,2,2024-10-17,Value for money
19837,16186,83447,4,2024-08-06,Good
19838,152,30023,1,2024-09-21,Average
19839,19866,44745,5,2025-05-10,Excellent
19840,49575,28926,4,2024-06-01,Excellent
19841,22002,33947,4,2025-08-20,Poor
19842,8575,15060,1,2025-07-29,Average
19843,4984,55162,3,2025-03-02,Excellent
19844,6350,84240,1,2024-05-12,Excellent
19845,25136,41436,5,2024-09-29,Value for money
19846,41040,1128,1,2024-04-17,Good
19847,40750,37049,2,2025-04-17,Value for money
19848,38372,60240,3,2025-09-27,Excellent
19849,14929,50648,5,2025-08-07,Poor
19850,34426,60963,1,2025-08-05,Poor
