redemption_id,customer_id,reward_name,points_redeemed,redemption_date
5826,30133,Free Shipping Voucher,200,2025-04-13
5827,40988,Gift Card $10,1000,2024-08-28
5828,26092,Gift Card $10,1000,2025-11-23
5829,24029,Gift Card $10,1000,2025-08-14
5830,31359,Gift Card $10,1000,2025-11-10
5831,21058,Gift Card $50,5000,2025-01-16
5832,21581,Gift Card $50,5000,2024-05-06
5833,44506,Gift Card $10,1000,2026-01-30
5834,19188,Free Shipping Voucher,200,2025-12-10
5835,1377,Gift Card $50,5000,2025-08-04
5836,22980,Gift Card $10,1000,2024-07-18
5837,13472,Free Shipping Voucher,200,2025-01-10
5838,1169,Product Discount,500,2025-09-29
5839,11861,Free Shipping Voucher,200,2025-04-06
5840,35253,Free Shipping Voucher,200,2025-01-22
5841,4043,Gift Card $10,1000,2024-12-30
5842,9114,Product Discount,500,2025-02-22
5843,20412,Gift Card $10,1000,2024-05-21
5844,23077,Free Shipping Voucher,200,2025-01-27
5845,40967,Gift Card $10,1000,2026-01-16
5846,18385,Gift Card $50,5000,2024-10-19
5847,48609,Gift Card $10,1000,2026-02-14
5848,21135,Gift Card $50,5000,2024-12-29
5849,36573,Gift Card $10,1000,2024-12-17
5850,41918,Free Shipping Voucher,200,2024-12-13
5851,17979,Product Discount,500,2026-02-19
5852,27527,Gift Card $10,1000,2025-12-26
5853,49148,Free Shipping Voucher,200,2025-09-13
5854,43793,Product Discount,500,2025-07-23
5855,26093,Free Shipping Voucher,200,2024-12-25
5856,16928,Gift Card $10,1000,2026-01-01
5857,46868,Gift Card $10,1000,2025-08-27
5858,659,Product Discount,500,2024-04-09
5859,18749,Free Shipping Voucher,200,2025-11-11
5860,28624,Gift Card $10,1000,2026-02-14
5861,20174,Gift Card $50,5000,2024-03-13
5862,25367,Product Discount,500,2024-10-25
5863,40885,Free Shipping Voucher,200,2024-03-19
5864,48034,Gift Card $50,5000,2025-06-12
5865,19830,Gift Card $10,1000,2025-10-06
5866,28753,Gift Card $50,5000,2024-09-25
5867,24097,Free Shipping Voucher,200,2024-09-12
5868,33839,Free Shipping Voucher,200,2025-10-12
5869,1182,Gift Card $10,1000,2024-06-26
5870,35679,Product Discount,500,2025-10-17
5871,41440,Product Discount,500,2026-02-06
5872,19097,Product Discount,500,2025-11-26
5873,31150,Product Discount,500,2024-08-28
5874,11162,Free Shipping Voucher,200,2024-04-15
5875,19917,Product Discount,500,2025-01-31
5876,40003,Product Discount,500,2025-09-26
5877,22414,Gift Card $50,5000,2024-10-02
5878,41354,Gift Card $50,5000,2024-03-07
5879,44044,Gift Card $50,5000,2025-11-28
5880,41474,Free Shipping Voucher,200,2025-06-01
5881,41496,Gift Card $10,1000,2025-03-26
5882,17500,Free Shipping Voucher,200,2024-02-26
5883,23994,Gift Card $10,1000,2025-10-25
5884,32420,Gift Card $50,5000,2024-06-20
5885,49891,Free Shipping Voucher,200,2026-01-30
5886,3309,Free Shipping Voucher,200,2024-10-08
5887,47570,Gift Card $10,1000,2025-03-12
5888,27740,Product Discount,500,2026-01-22
5889,2,Free Shipping Voucher,200,2024-09-28
5890,22624,Free Shipping Voucher,200,2025-01-14
5891,32398,Gift Card $50,5000,2025-07-18
5892,27469,Product Discount,500,2025-06-06
5893,20240,Product Discount,500,2026-01-19
5894,23017,Gift Card $50,5000,2024-06-29
5895,6182,Gift Card $50,5000,2025-06-01
5896,8345,Product Discount,500,2025-08-04
5897,29943,Product Discount,500,2024-12-20
5898,24869,Gift Card $10,1000,2024-06-26
5899,1379,Gift Card $50,5000,2025-03-21
5900,2327,Free Shipping Voucher,200,2026-01-08
5901,10032,Product Discount,500,2025-11-28
5902,32622,Gift Card $10,1000,2024-07-01
5903,15115,Gift Card $50,5000,2026-01-05
5904,34489,Free Shipping Voucher,200,2024-07-11
5905,34069,Free Shipping Voucher,200,2026-01-15
5906,7442,Product Discount,500,2024-05-23
5907,10598,Free Shipping Voucher,200,2025-12-23
5908,40096,Product Discount,500,2025-04-22
5909,46538,Free Shipping Voucher,200,2025-01-14
5910,18250,Gift Card $10,1000,2024-03-25
5911,18348,Gift Card $10,1000,2024-10-21
5912,10672,Product Discount,500,2025-11-17
5913,7762,Gift Card $50,5000,2024-04-14
5914,18157,Product Discount,500,2024-06-06
5915,39022,Gift Card $10,1000,2025-01-24
5916,43235,Free Shipping Voucher,200,2024-07-30
5917,31902,Free Shipping Voucher,200,2024-09-24
5918,3877,Gift Card $10,1000,2024-09-29
5919,29019,Product Discount,500,2026-01-04
5920,156,Product Discount,500,2025-04-03
5921,10301,Gift Card $10,1000,2025-09-27
5922,6517,Gift Card $50,5000,2025-08-10
5923,23836,Product Discount,500,2025-06-07
5924,16971,Product Discount,500,2025-06-07
5925,45607,Product Discount,500,2024-05-17
5926,44795,Product Discount,500,2025-07-13
5927,17575,Gift Card $50,5000,2025-12-16
5928,14019,Gift Card $50,5000,2026-01-21
5929,3310,Product Discount,500,2025-02-04
5930,38618,Free Shipping Voucher,200,2024-10-23
5931,49247,Gift Card $10,1000,2025-04-20
5932,35123,Gift Card $50,5000,2026-02-20
5933,37469,Gift Card $50,5000,2024-04-17
5934,26597,Gift Card $10,1000,2024-08-01
5935,11604,Free Shipping Voucher,200,2025-03-14
5936,17789,Gift Card $10,1000,2025-07-05
5937,41101,Product Discount,500,2024-07-21
5938,16783,Free Shipping Voucher,200,2025-12-27
5939,36081,Product Discount,500,2025-04-05
5940,9674,Gift Card $50,5000,2025-03-04
5941,18792,Free Shipping Voucher,200,2025-12-29
5942,10082,Gift Card $10,1000,2024-07-10
5943,39016,Gift Card $50,5000,2025-03-24
5944,334,Gift Card $50,5000,2024-11-17
5945,3842,Free Shipping Voucher,200,2025-01-17
5946,15636,Product Discount,500,2025-06-25
5947,48205,Gift Card $50,5000,2024-08-04
5948,27958,Free Shipping Voucher,200,2025-09-26
5949,23180,Free Shipping Voucher,200,2024-07-05
5950,24960,Free Shipping Voucher,200,2024-10-19
5951,39762,Gift Card $50,5000,2025-10-06
5952,33464,Free Shipping Voucher,200,2024-07-07
5953,39526,Free Shipping Voucher,200,2025-06-22
5954,13060,Gift Card $50,5000,2025-12-30
5955,18881,Gift Card $10,1000,2025-04-22
5956,853,Free Shipping Voucher,200,2024-10-31
5957,21954,Gift Card $50,5000,2025-01-14
5958,24481,Free Shipping Voucher,200,2024-07-25
5959,34061,Free Shipping Voucher,200,2024-10-10
5960,29462,Product Discount,500,2024-10-20
5961,10659,Gift Card $50,5000,2024-07-02
5962,22663,Product Discount,500,2024-12-30
5963,32906,Gift Card $10,1000,2024-06-21
5964,21441,Free Shipping Voucher,200,2025-11-20
5965,26169,Product Discount,500,2024-04-20
5966,3268,Free Shipping Voucher,200,2025-10-22
5967,29574,Product Discount,500,2024-11-07
5968,32104,Product Discount,500,2025-10-12
5969,49234,Gift Card $10,1000,2025-04-14
5970,16353,Gift Card $50,5000,2025-08-02
5971,22533,Free Shipping Voucher,200,2025-03-08
5972,48100,Gift Card $50,5000,2024-08-15
5973,49219,Gift Card $50,5000,2025-10-10
5974,33477,Gift Card $50,5000,2026-01-08
5975,29024,Product Discount,500,2025-11-05
5976,27764,Gift Card $50,5000,2024-02-28
5977,12728,Product Discount,500,2026-02-11
5978,18172,Free Shipping Voucher,200,2024-04-05
5979,23872,Gift Card $50,5000,2024-03-10
5980,35674,Gift Card $10,1000,2024-10-13
5981,44335,Free Shipping Voucher,200,2024-11-12
5982,14076,Gift Card $10,1000,2024-09-02
5983,28086,Free Shipping Voucher,200,2024-12-26
5984,33245,Gift Card $10,1000,2024-03-11
5985,40887,Product Discount,500,2025-03-22
5986,29671,Gift Card $10,1000,2025-03-04
5987,12710,Gift Card $50,5000,2024-03-04
5988,46041,Free Shipping Voucher,200,2025-01-23
5989,9267,Gift Card $10,1000,2025-02-27
5990,41203,Gift Card $10,1000,2024-03-04
5991,12559,Gift Card $10,1000,2026-01-18
5992,39857,Gift Card $50,5000,2025-11-15
5993,36201,Gift Card $10,1000,2024-06-11
5994,48965,Product Discount,500,2025-03-08
5995,10789,Product Discount,500,2024-10-13
5996,39273,Gift Card $50,5000,2025-12-16
5997,27196,Free Shipping Voucher,200,2024-11-27
5998,11884,Product Discount,500,2025-06-23
5999,13770,Product Discount,500,2025-03-22
6000,3708,Gift Card $50,5000,2025-02-27
6001,48939,Gift Card $10,1000,2024-09-25
6002,39948,Gift Card $50,5000,2024-05-30
6003,47138,Product Discount,500,2024-03-24
6004,11284,Product Discount,500,2025-09-19
6005,21072,Free Shipping Voucher,200,2025-11-17
6006,17847,Gift Card $50,5000,2025-09-27
6007,22931,Free Shipping Voucher,200,2025-08-03
6008,43775,Free Shipping Voucher,200,2024-08-05
6009,5424,Gift Card $50,5000,2025-01-23
6010,1447,Product Discount,500,2025-01-31
6011,38961,Product Discount,500,2025-07-22
6012,42362,Free Shipping Voucher,200,2024-10-30
6013,30514,Gift Card $50,5000,2025-08-23
6014,40781,Gift Card $50,5000,2025-02-01
6015,8566,Gift Card $50,5000,2024-03-26
6016,41823,Gift Card $10,1000,2025-12-08
6017,40979,Free Shipping Voucher,200,2024-11-23
6018,5335,Free Shipping Voucher,200,2024-12-28
6019,3125,Free Shipping Voucher,200,2025-01-01
6020,44023,Free Shipping Voucher,200,2025-01-04
6021,25032,Free Shipping Voucher,200,2025-05-27
6022,17415,Free Shipping Voucher,200,2025-11-22
6023,38614,Free Shipping Voucher,200,2025-09-21
6024,47275,Product Discount,500,2026-02-22
6025,22573,Gift Card $10,1000,2025-05-16
6026,30778,Free Shipping Voucher,200,2025-12-06
6027,10414,Gift Card $50,5000,2025-08-26
6028,29406,Gift Card $50,5000,2024-04-07
6029,13857,Product Discount,500,2025-12-23
6030,17885,Gift Card $50,5000,2024-05-22
6031,12056,Gift Card $50,5000,2026-02-14
6032,2563,Gift Card $50,5000,2025-08-09
6033,814,Gift Card $10,1000,2025-04-26
6034,47242,Gift Card $50,5000,2024-04-08
6035,35464,Product Discount,500,2024-09-04
6036,15795,Gift Card $50,5000,2025-11-04
6037,12663,Gift Card $50,5000,2024-10-16
6038,21023,Gift Card $50,5000,2025-12-28
6039,11263,Product Discount,500,2024-04-25
6040,32852,Product Discount,500,2025-02-23
6041,7959,Free Shipping Voucher,200,2024-05-13
6042,45889,Product Discount,500,2024-06-29
6043,43204,Gift Card $50,5000,2024-09-05
6044,40722,Gift Card $50,5000,2026-01-16
6045,39526,Product Discount,500,2025-06-03
6046,30355,Free Shipping Voucher,200,2024-11-05
6047,19725,Free Shipping Voucher,200,2024-12-08
6048,39862,Gift Card $10,1000,2024-06-01
6049,33795,Product Discount,500,2024-11-09
6050,33583,Gift Card $50,5000,2024-10-06
6051,26198,Gift Card $10,1000,2025-07-04
6052,5807,Product Discount,500,2025-07-21
6053,4122,Gift Card $50,5000,2025-04-27
6054,35097,Free Shipping Voucher,200,2025-12-08
6055,18128,Product Discount,500,2025-06-22
6056,4200,Gift Card $50,5000,2024-04-02
6057,33908,Product Discount,500,2024-08-24
6058,37761,Free Shipping Voucher,200,2025-09-20
6059,535,Gift Card $50,5000,2026-02-09
6060,43581,Product Discount,500,2024-06-03
6061,3243,Product Discount,500,2025-09-06
6062,15893,Product Discount,500,2024-03-01
6063,22860,Product Discount,500,2025-07-02
6064,25258,Gift Card $10,1000,2025-03-31
6065,43060,Gift Card $10,1000,2025-01-15
6066,28050,Gift Card $50,5000,2024-10-30
6067,30235,Product Discount,500,2025-06-21
6068,37387,Gift Card $50,5000,2024-08-01
6069,19912,Gift Card $10,1000,2024-11-05
6070,5927,Gift Card $10,1000,2025-07-18
6071,40967,Gift Card $10,1000,2025-06-04
6072,38571,Product Discount,500,2024-11-02
6073,32663,Gift Card $10,1000,2024-11-12
6074,42033,Free Shipping Voucher,200,2024-05-15
6075,21292,Gift Card $10,1000,2025-09-11
6076,26627,Gift Card $50,5000,2024-09-16
6077,2024,Product Discount,500,2026-01-31
6078,42774,Gift Card $50,5000,2024-09-30
6079,35892,Product Discount,500,2025-04-08
6080,6824,Gift Card $10,1000,2024-09-08
6081,16270,Gift Card $10,1000,2025-12-28
6082,3648,Free Shipping Voucher,200,2025-06-15
6083,24399,Gift Card $10,1000,2024-09-28
6084,6744,Gift Card $10,1000,2025-12-23
6085,45817,Product Discount,500,2025-01-27
6086,28887,Gift Card $50,5000,2024-09-22
6087,43405,Product Discount,500,2025-06-04
6088,45872,Product Discount,500,2025-04-26
6089,38423,Product Discount,500,2024-04-12
6090,5345,Free Shipping Voucher,200,2024-03-29
6091,23120,Free Shipping Voucher,200,2024-06-09
6092,26706,Free Shipping Voucher,200,2024-09-01
6093,30001,Gift Card $10,1000,2024-03-08
6094,28597,Product Discount,500,2025-04-04
6095,9283,Gift Card $10,1000,2024-05-16
6096,32764,Gift Card $10,1000,2025-10-27
6097,29391,Product Discount,500,2024-03-08
6098,49143,Product Discount,500,2025-12-17
6099,38745,Gift Card $10,1000,2025-10-12
6100,1006,Free Shipping Voucher,200,2024-04-12
6101,47193,Gift Card $50,5000,2025-05-09
6102,36056,Gift Card $50,5000,2024-09-16
6103,28823,Product Discount,500,2024-10-24
6104,30262,Product Discount,500,2024-06-21
6105,5693,Free Shipping Voucher,200,2024-04-07
6106,30757,Gift Card $50,5000,2024-09-05
6107,27328,Gift Card $50,5000,2025-07-17
6108,27614,Free Shipping Voucher,200,2025-01-25
6109,27967,Product Discount,500,2025-08-21
6110,33157,Free Shipping Voucher,200,2025-10-01
6111,22569,Gift Card $50,5000,2024-05-29
6112,13278,Gift Card $10,1000,2025-02-23
6113,18300,Gift Card $50,5000,2025-03-30
6114,33279,Product Discount,500,2025-10-26
6115,630,Product Discount,500,2024-10-28
6116,39889,Gift Card $10,1000,2024-06-05
6117,17836,Gift Card $10,1000,2024-05-03
6118,3022,Gift Card $10,1000,2026-01-23
6119,22207,Gift Card $10,1000,2025-12-26
6120,29158,Free Shipping Voucher,200,2025-12-05
6121,36434,Free Shipping Voucher,200,2025-01-19
6122,43062,Gift Card $50,5000,2025-04-15
6123,8611,Gift Card $10,1000,2024-08-20
6124,40543,Gift Card $50,5000,2025-07-15
6125,4639,Product Discount,500,2024-03-12
6126,12257,Gift Card $10,1000,2025-04-12
6127,36984,Free Shipping Voucher,200,2025-10-23
6128,9781,Product Discount,500,2025-02-07
6129,38490,Gift Card $10,1000,2026-01-16
6130,45885,Free Shipping Voucher,200,2025-06-27
6131,38633,Product Discount,500,2024-09-10
6132,23662,Gift Card $50,5000,2024-05-05
6133,684,Free Shipping Voucher,200,2025-04-30
6134,2262,Gift Card $50,5000,2025-09-02
6135,6390,Product Discount,500,2024-08-20
6136,28394,Product Discount,500,2024-10-15
6137,24395,Gift Card $10,1000,2025-04-10
6138,6236,Gift Card $50,5000,2025-01-06
6139,47927,Gift Card $10,1000,2025-12-12
6140,12814,Free Shipping Voucher,200,2024-04-28
6141,29712,Free Shipping Voucher,200,2025-03-25
6142,39948,Gift Card $10,1000,2025-04-06
6143,1218,Free Shipping Voucher,200,2024-10-15
6144,18596,Product Discount,500,2024-09-09
6145,2383,Gift Card $10,1000,2025-05-23
6146,18778,Product Discount,500,2025-05-30
6147,24277,Gift Card $50,5000,2024-10-29
6148,9354,Free Shipping Voucher,200,2025-08-21
6149,10147,Free Shipping Voucher,200,2024-10-19
6150,34744,Product Discount,500,2025-04-12
6151,24964,Product Discount,500,2024-04-19
6152,4827,Gift Card $50,5000,2024-11-28
6153,29705,Free Shipping Voucher,200,2024-10-11
6154,9167,Gift Card $10,1000,2025-04-06
6155,45400,Gift Card $50,5000,2024-06-12
6156,5129,Gift Card $10,1000,2025-01-10
6157,30030,Gift Card $10,1000,2025-04-28
6158,6775,Product Discount,500,2025-03-23
6159,16254,Gift Card $50,5000,2025-01-12
6160,14370,Product Discount,500,2024-03-18
6161,49786,Gift Card $10,1000,2024-04-10
6162,26387,Free Shipping Voucher,200,2025-12-10
6163,1114,Free Shipping Voucher,200,2025-12-04
6164,48460,Gift Card $10,1000,2025-12-22
6165,16019,Gift Card $10,1000,2024-09-01
6166,21097,Product Discount,500,2025-06-08
6167,5733,Product Discount,500,2025-03-28
6168,12089,Gift Card $10,1000,2024-09-07
6169,30436,Product Discount,500,2026-02-25
6170,7141,Free Shipping Voucher,200,2024-09-30
6171,2160,Free Shipping Voucher,200,2026-02-14
6172,27679,Free Shipping Voucher,200,2025-03-23
6173,21867,Product Discount,500,2025-09-18
6174,47852,Free Shipping Voucher,200,2025-05-21
6175,49395,Free Shipping Voucher,200,2025-02-09
6176,3339,Gift Card $50,5000,2025-09-18
6177,18807,Free Shipping Voucher,200,2024-04-01
6178,27516,Gift Card $50,5000,2026-01-10
6179,18992,Product Discount,500,2025-08-13
6180,16230,Product Discount,500,2024-06-25
6181,28625,Free Shipping Voucher,200,2024-05-26
6182,23546,Product Discount,500,2025-01-04
6183,22449,Gift Card $10,1000,2025-01-04
6184,21578,Product Discount,500,2025-09-02
6185,38416,Free Shipping Voucher,200,2025-12-02
6186,23264,Gift Card $10,1000,2024-10-15
6187,30413,Gift Card $50,5000,2025-05-13
6188,26434,Product Discount,500,2025-05-20
6189,39325,Product Discount,500,2024-08-14
6190,23824,Gift Card $10,1000,2025-01-22
6191,24127,Product Discount,500,2025-01-02
6192,45029,Product Discount,500,2025-06-28
6193,18017,Product Discount,500,2024-10-13
6194,33633,Free Shipping Voucher,200,2025-03-19
6195,37845,Gift Card $50,5000,2025-12-19
6196,45402,Gift Card $10,1000,2024-11-18
6197,8141,Free Shipping Voucher,200,2025-06-19
6198,38234,Gift Card $50,5000,2025-04-17
6199,5190,Free Shipping Voucher,200,2024-10-04
6200,28787,Gift Card $50,5000,2024-08-19
6201,37212,Product Discount,500,2025-06-06
6202,16167,Gift Card $10,1000,2025-10-29
6203,45550,Gift Card $50,5000,2025-04-01
6204,14875,Gift Card $50,5000,2025-12-02
6205,27269,Gift Card $10,1000,2025-04-08
6206,38435,Gift Card $50,5000,2024-08-15
6207,16653,Gift Card $10,1000,2025-10-24
6208,40891,Product Discount,500,2024-06-15
6209,9243,Free Shipping Voucher,200,2025-10-13
6210,3308,Free Shipping Voucher,200,2024-05-01
6211,23060,Free Shipping Voucher,200,2024-11-24
6212,18418,Gift Card $50,5000,2024-05-30
6213,46065,Gift Card $50,5000,2024-06-14
6214,42093,Free Shipping Voucher,200,2025-12-29
6215,19812,Gift Card $50,5000,2024-06-03
6216,30425,Gift Card $10,1000,2025-11-21
6217,32202,Gift Card $10,1000,2025-02-24
6218,22152,Product Discount,500,2024-05-27
6219,6852,Gift Card $10,1000,2024-12-22
6220,19326,Product Discount,500,2025-10-29
6221,4493,Free Shipping Voucher,200,2024-07-13
6222,46197,Gift Card $10,1000,2024-07-22
6223,38217,Gift Card $10,1000,2025-03-16
6224,17022,Product Discount,500,2025-09-20
6225,2648,Gift Card $10,1000,2024-02-29
6226,21190,Gift Card $10,1000,2024-11-24
6227,34275,Product Discount,500,2025-12-02
6228,37069,Free Shipping Voucher,200,2025-09-13
6229,36855,Free Shipping Voucher,200,2025-05-03
6230,41697,Gift Card $10,1000,2025-10-25
6231,41207,Free Shipping Voucher,200,2025-04-24
6232,16933,Free Shipping Voucher,200,2025-09-14
6233,8800,Gift Card $10,1000,2025-04-22
6234,17588,Product Discount,500,2025-07-17
6235,881,Free Shipping Voucher,200,2026-01-19
6236,35090,Free Shipping Voucher,200,2025-10-19
6237,40803,Free Shipping Voucher,200,2025-03-12
6238,42969,Gift Card $50,5000,2025-03-23
6239,46047,Gift Card $50,5000,2024-10-10
6240,26909,Free Shipping Voucher,200,2025-09-17
6241,14861,Gift Card $10,1000,2025-06-20
6242,37138,Free Shipping Voucher,200,2024-03-02
6243,1158,Product Discount,500,2025-08-25
6244,39236,Free Shipping Voucher,200,2025-01-05
6245,33856,Gift Card $50,5000,2025-09-23
6246,45324,Gift Card $50,5000,2025-09-16
6247,26902,Product Discount,500,2024-06-06
6248,28705,Free Shipping Voucher,200,2025-05-16
6249,44441,Product Discount,500,2025-06-22
6250,24629,Free Shipping Voucher,200,2026-01-15
6251,23194,Product Discount,500,2025-06-11
6252,18492,Gift Card $50,5000,2025-01-20
6253,26434,Gift Card $50,5000,2025-02-11
6254,49901,Gift Card $10,1000,2025-12-16
6255,34402,Product Discount,500,2025-06-11
6256,10672,Gift Card $50,5000,2024-10-16
6257,14434,Product Discount,500,2025-09-12
6258,13410,Product Discount,500,2025-11-19
6259,41225,Free Shipping Voucher,200,2025-12-06
6260,21820,Gift Card $50,5000,2024-04-28
6261,31879,Free Shipping Voucher,200,2025-09-28
6262,7767,Gift Card $50,5000,2025-09-29
6263,32751,Gift Card $50,5000,2024-10-05
6264,25705,Free Shipping Voucher,200,2026-01-26
6265,20504,Free Shipping Voucher,200,2025-09-24
6266,39208,Free Shipping Voucher,200,2024-11-15
6267,37565,Gift Card $10,1000,2024-08-20
6268,18063,Product Discount,500,2025-08-29
6269,14668,Product Discount,500,2025-01-17
6270,35696,Gift Card $10,1000,2024-12-17
6271,22131,Free Shipping Voucher,200,2025-10-31
6272,43161,Gift Card $10,1000,2025-05-06
6273,33811,Gift Card $10,1000,2025-09-09
6274,18919,Free Shipping Voucher,200,2025-01-23
6275,11709,Product Discount,500,2024-06-07
6276,23646,Product Discount,500,2025-01-04
6277,10368,Gift Card $50,5000,2026-02-24
6278,26109,Gift Card $10,1000,2025-02-05
6279,532,Free Shipping Voucher,200,2024-04-27
6280,10962,Gift Card $10,1000,2025-09-24
6281,33959,Gift Card $10,1000,2025-07-11
6282,26573,Product Discount,500,2024-07-25
6283,46900,Gift Card $10,1000,2024-05-23
6284,27902,Gift Card $10,1000,2024-06-17
6285,30748,Free Shipping Voucher,200,2025-11-22
6286,25650,Free Shipping Voucher,200,2024-11-28
6287,43942,Gift Card $50,5000,2024-04-24
6288,32304,Gift Card $50,5000,2024-03-11
6289,45855,Product Discount,500,2025-11-25
6290,45318,Product Discount,500,2024-09-19
6291,28934,Product Discount,500,2024-06-17
6292,33764,Gift Card $50,5000,2024-07-23
6293,28266,Gift Card $50,5000,2025-02-03
6294,25506,Product Discount,500,2026-02-17
6295,20731,Free Shipping Voucher,200,2025-01-17
6296,35152,Gift Card $10,1000,2025-10-17
6297,13520,Product Discount,500,2025-04-16
6298,25450,Product Discount,500,2025-05-04
6299,49757,Gift Card $10,1000,2026-01-03
6300,44298,Gift Card $50,5000,2024-10-26
6301,36139,Product Discount,500,2025-01-21
6302,31579,Product Discount,500,2024-12-21
6303,30462,Product Discount,500,2025-07-05
6304,25879,Gift Card $50,5000,2026-01-24
6305,15539,Product Discount,500,2024-09-22
6306,24742,Gift Card $50,5000,2024-03-16
6307,44715,Gift Card $50,5000,2024-08-17
6308,32089,Gift Card $50,5000,2024-06-04
6309,11728,Product Discount,500,2025-01-15
6310,20133,Product Discount,500,2024-09-25
6311,6448,Gift Card $50,5000,2024-12-01
6312,35890,Gift Card $10,1000,2025-01-22
6313,35775,Product Discount,500,2024-10-05
6314,28269,Gift Card $10,1000,2024-12-10
6315,32425,Free Shipping Voucher,200,2024-07-19
6316,19391,Free Shipping Voucher,200,2025-10-15
6317,39425,Gift Card $50,5000,2024-08-23
6318,17400,Gift Card $10,1000,2024-11-26
6319,42567,Product Discount,500,2025-08-11
6320,29763,Gift Card $10,1000,2024-12-04
6321,23723,Free Shipping Voucher,200,2025-02-10
6322,45259,Gift Card $10,1000,2024-12-05
6323,4610,Gift Card $50,5000,2024-10-21
6324,9429,Product Discount,500,2025-02-11
6325,24668,Gift Card $50,5000,2025-06-04
6326,20228,Gift Card $10,1000,2025-09-12
6327,48524,Gift Card $50,5000,2024-03-23
6328,5562,Gift Card $50,5000,2025-09-04
6329,30691,Gift Card $50,5000,2024-03-03
6330,3130,Gift Card $10,1000,2025-10-28
6331,37562,Product Discount,500,2024-10-28
6332,24801,Gift Card $50,5000,2024-05-10
6333,13762,Product Discount,500,2025-06-01
6334,24661,Gift Card $10,1000,2024-07-09
6335,26269,Free Shipping Voucher,200,2024-07-18
6336,25934,Product Discount,500,2024-04-03
6337,21823,Gift Card $10,1000,2024-04-10
6338,11977,Product Discount,500,2024-12-21
6339,31929,Gift Card $10,1000,2025-03-26
6340,38824,Product Discount,500,2025-05-20
6341,15491,Product Discount,500,2025-02-27
6342,15511,Gift Card $50,5000,2024-03-29
6343,17358,Free Shipping Voucher,200,2025-08-11
6344,22248,Free Shipping Voucher,200,2024-03-01
6345,28519,Product Discount,500,2025-06-24
6346,29596,Product Discount,500,2024-08-01
6347,36410,Gift Card $50,5000,2025-01-19
6348,47559,Product Discount,500,2024-03-08
6349,21091,Product Discount,500,2024-06-26
6350,7047,Gift Card $10,1000,2025-10-13
6351,38975,Gift Card $10,1000,2024-09-29
6352,19524,Gift Card $50,5000,2024-08-09
6353,29744,Gift Card $10,1000,2025-06-04
6354,41753,Gift Card $50,5000,2025-09-17
6355,16072,Product Discount,500,2024-07-21
6356,47945,Gift Card $50,5000,2025-09-01
6357,16818,Gift Card $50,5000,2024-03-22
6358,37496,Product Discount,500,2024-03-11
6359,44440,Free Shipping Voucher,200,2024-12-26
6360,9601,Gift Card $50,5000,2024-10-10
6361,30531,Gift Card $10,1000,2025-10-04
6362,20754,Free Shipping Voucher,200,2025-12-19
6363,43873,Product Discount,500,2024-11-19
6364,37988,Gift Card $10,1000,2024-09-05
6365,46365,Gift Card $50,5000,2024-09-15
6366,9745,Product Discount,500,2025-03-16
6367,4372,Gift Card $50,5000,2025-03-04
6368,37531,Gift Card $50,5000,2024-03-09
6369,16032,Gift Card $50,5000,2024-03-12
6370,3386,Gift Card $10,1000,2024-03-10
6371,32377,Product Discount,500,2026-01-27
6372,38001,Product Discount,500,2024-03-11
6373,2727,Product Discount,500,2025-08-02
6374,37154,Free Shipping Voucher,200,2024-09-12
6375,30502,Free Shipping Voucher,200,2024-12-23
6376,2974,Gift Card $50,5000,2025-06-24
6377,12597,Gift Card $10,1000,2025-05-17
6378,26845,Product Discount,500,2024-08-05
6379,42509,Gift Card $10,1000,2025-01-02
6380,39208,Gift Card $10,1000,2024-12-27
6381,38403,Gift Card $50,5000,2025-01-02
6382,19619,Gift Card $50,5000,2025-08-01
6383,1984,Gift Card $10,1000,2024-03-28
6384,12338,Free Shipping Voucher,200,2024-12-19
6385,6325,Free Shipping Voucher,200,2024-07-31
6386,25050,Gift Card $50,5000,2025-07-29
6387,2472,Gift Card $10,1000,2024-12-27
6388,19687,Gift Card $10,1000,2024-10-20
6389,19946,Gift Card $10,1000,2025-10-01
6390,21274,Gift Card $50,5000,2025-07-31
6391,38453,Gift Card $10,1000,2024-08-26
6392,45763,Gift Card $50,5000,2025-03-01
6393,43574,Product Discount,500,2024-09-22
6394,32314,Gift Card $50,5000,2025-01-21
6395,34714,Free Shipping Voucher,200,2024-12-03
6396,42486,Free Shipping Voucher,200,2025-01-19
6397,48097,Free Shipping Voucher,200,2024-05-06
6398,33238,Product Discount,500,2025-12-11
6399,24967,Gift Card $50,5000,2025-08-05
6400,7414,Free Shipping Voucher,200,2025-12-12
6401,20122,Gift Card $50,5000,2024-09-15
6402,8571,Gift Card $10,1000,2024-04-29
6403,12868,Gift Card $10,1000,2024-08-10
6404,42369,Free Shipping Voucher,200,2024-04-09
6405,28954,Product Discount,500,2024-05-27
6406,49716,Product Discount,500,2025-07-15
6407,11527,Free Shipping Voucher,200,2025-06-18
6408,38201,Product Discount,500,2024-04-26
6409,19325,Gift Card $50,5000,2025-07-18
6410,32133,Free Shipping Voucher,200,2024-03-26
6411,13881,Product Discount,500,2025-03-02
6412,26261,Gift Card $50,5000,2025-08-14
6413,15928,Product Discount,500,2024-09-06
6414,44073,Gift Card $10,1000,2025-08-04
6415,20260,Gift Card $50,5000,2024-06-22
