return_id,order_id,prod_id,return_date,reason,refund_amount
4280,85211,2025,2025-11-16,Defective,3373.47
4281,85245,2472,2025-04-01,Size issue,3351.66
4282,85247,4465,2024-07-18,Size issue,8036.79
4283,85252,4370,2025-03-04,Not liked,3368.82
4284,85312,4567,2024-05-14,Wrong Item,276.37
4285,85342,5144,2026-01-21,Not liked,589.12
4286,85356,3105,2025-03-01,Size issue,1993.31
4287,85357,5084,2025-05-10,Size issue,1009.93
4288,85361,785,2024-02-22,Size issue,104413.72
4289,85417,4292,2025-11-16,Wrong Item,2894.51
4290,85435,4511,2025-10-07,Size issue,8645.98
4291,85447,2094,2024-10-13,Not liked,13644.6
4292,85466,4178,2025-05-04,Not liked,3633.7
4293,85475,5799,2024-07-18,Wrong Item,45876.56
4294,85489,4678,2024-10-20,Not liked,7251.75
4295,85502,5175,2025-03-06,Defective,6613.62
4296,85507,5972,2025-04-15,Wrong Item,23552.76
4297,85514,524,2025-09-01,Wrong Item,124664.46
4298,85527,3364,2025-06-27,Size issue,991.55
4299,85537,2868,2025-05-18,Size issue,2740.47
4300,85551,5282,2024-02-07,Size issue,1573.55
4301,85583,4079,2024-04-19,Defective,217.35
4302,85594,512,2024-03-22,Size issue,65310.4
4303,85595,3445,2024-10-09,Defective,911.71
4304,85612,5374,2024-04-10,Size issue,5979.1
4305,85619,5356,2024-02-05,Defective,2994.64
4306,85624,3687,2024-09-21,Size issue,951.89
4307,85625,2263,2026-02-09,Not liked,29871.41
4308,85645,1753,2025-10-27,Wrong Item,39508.6
4309,85656,408,2024-05-22,Not liked,15774.96
4310,85669,5271,2026-01-15,Not liked,10009.38
4311,85682,529,2024-12-06,Wrong Item,4603.83
4312,85688,4692,2025-05-31,Defective,6967.53
4313,85706,4237,2025-07-01,Wrong Item,7141.93
4314,85720,2367,2025-08-31,Size issue,717.53
4315,85721,5535,2024-06-29,Not liked,2812.96
4316,85729,5911,2025-12-31,Wrong Item,24209.34
4317,85764,5922,2024-06-23,Size issue,27179.96
4318,85777,5336,2026-01-03,Size issue,7680.34
4319,85787,1972,2026-03-04,Defective,5947.83
4320,85799,5947,2025-06-15,Defective,43104.04
4321,85805,4564,2024-02-21,Wrong Item,4594.84
4322,85817,5655,2024-05-16,Not liked,3097.56
4323,85830,4043,2025-03-04,Not liked,3722.44
4324,85831,3081,2025-12-09,Not liked,411.75
4325,85863,4897,2025-02-17,Not liked,1031.11
4326,85875,460,2024-02-22,Wrong Item,141942.53
4327,85886,3120,2025-09-13,Not liked,1574.03
4328,85939,1081,2025-11-16,Defective,2302.38
4329,85963,1362,2025-04-05,Size issue,5745.86
4330,85973,3346,2025-10-31,Defective,778.85
4331,85977,659,2025-03-19,Size issue,5612.47
4332,85979,91,2024-03-16,Size issue,25445.41
4333,85986,3359,2025-05-02,Size issue,1324.01
4334,85997,4522,2026-01-14,Not liked,3109.87
4335,86002,4721,2025-07-13,Not liked,512.97
4336,86023,2296,2024-03-09,Wrong Item,8344.45
4337,86039,3636,2025-03-08,Size issue,185.15
4338,86071,4857,2025-04-10,Defective,817.37
4339,86077,4534,2026-01-16,Not liked,1046.17
4340,86100,3184,2025-07-29,Defective,1901.4
4341,86141,2069,2025-04-11,Wrong Item,37336.3
4342,86144,5487,2025-09-17,Defective,9672.61
4343,86151,4805,2024-09-30,Size issue,156.24
4344,86153,3391,2025-05-04,Wrong Item,1232.47
4345,86155,2226,2025-01-13,Defective,21712.54
4346,86158,5511,2024-02-01,Size issue,5103.69
4347,86184,452,2025-09-28,Size issue,80913.78
4348,86202,2030,2025-09-14,Wrong Item,28826.58
4349,86229,5693,2025-04-08,Size issue,30549.51
4350,86231,2655,2024-09-07,Size issue,3777.53
4351,86252,4583,2024-12-21,Size issue,4020.62
4352,86287,2931,2025-10-05,Size issue,3008.91
4353,86293,5397,2024-07-06,Defective,12915.15
4354,86317,4598,2024-10-09,Size issue,346.62
4355,86332,1823,2026-02-05,Not liked,32986.71
4356,86334,1328,2025-03-31,Wrong Item,798.23
4357,86375,2140,2024-09-02,Size issue,39191.45
4358,86377,307,2025-12-06,Wrong Item,134618.95
4359,86384,3346,2025-06-03,Defective,778.85
4360,86451,1963,2025-05-31,Defective,18382.93
4361,86466,5479,2025-02-18,Size issue,583.53
4362,86483,1233,2026-02-08,Not liked,4319.3
4363,86489,502,2025-03-03,Size issue,100254.91
4364,86494,5279,2024-06-02,Size issue,1665.81
4365,86523,5783,2025-04-27,Not liked,28805.13
4366,86532,3728,2025-01-14,Wrong Item,13500.55
4367,86539,4117,2025-10-20,Not liked,4060.87
4368,86560,5819,2024-03-06,Size issue,46938.59
4369,86593,5524,2025-02-27,Not liked,2995.41
4370,86597,3118,2025-11-07,Size issue,909.67
4371,86600,6012,2025-03-07,Not liked,33764.06
4372,86601,5734,2025-02-17,Defective,19925.13
4373,86620,5900,2024-09-23,Not liked,31728.16
4374,86643,5447,2025-10-30,Size issue,7569.54
4375,86649,2975,2024-03-30,Defective,4740.56
4376,86660,3646,2024-08-28,Defective,323.14
4377,86665,1151,2024-09-15,Defective,3402.87
4378,86703,1383,2025-12-19,Defective,2858.95
4379,86705,2679,2024-02-08,Defective,898.27
4380,86707,2497,2024-08-06,Not liked,1350.82
4381,86750,5226,2025-07-18,Defective,7479.76
4382,86804,5595,2024-04-22,Defective,31526.73
4383,86811,2324,2024-05-24,Size issue,5705.71
4384,86871,2171,2024-02-07,Defective,33858.44
4385,86888,2952,2024-03-25,Wrong Item,3352.73
4386,86889,3082,2025-09-02,Not liked,1522.9
4387,86908,1264,2024-04-25,Defective,2347.25
4388,86927,5088,2024-12-03,Defective,1476.0
4389,86968,4697,2025-02-10,Defective,1126.54
4390,86971,1903,2025-06-05,Defective,19240.36
4391,86999,3359,2025-03-01,Not liked,1324.01
4392,87007,4445,2024-06-13,Wrong Item,3608.24
4393,87013,3002,2025-11-27,Size issue,2791.84
4394,87017,1426,2025-03-13,Size issue,4094.24
4395,87024,3746,2026-02-25,Wrong Item,8244.79
4396,87027,4631,2024-04-28,Defective,3444.04
4397,87029,277,2025-04-14,Not liked,125431.02
4398,87049,5089,2025-06-19,Not liked,1533.86
4399,87089,5148,2024-08-02,Size issue,459.83
4400,87092,4822,2024-05-22,Size issue,288.7
4401,87152,4537,2024-08-28,Defective,8037.14
4402,87189,2349,2025-09-19,Size issue,735.9
4403,87226,974,2025-04-08,Defective,1907.21
4404,87253,470,2024-02-06,Defective,78055.83
4405,87262,5303,2026-02-26,Size issue,10769.25
4406,87287,3129,2024-08-03,Not liked,967.94
4407,87373,3056,2024-08-03,Wrong Item,1411.97
4408,87375,1766,2024-03-09,Wrong Item,33384.69
4409,87382,4295,2026-02-05,Defective,3877.67
4410,87440,808,2025-03-25,Defective,55168.22
4411,87458,3973,2024-03-30,Defective,12829.93
4412,87474,3605,2025-05-08,Wrong Item,1951.13
4413,87481,410,2026-02-13,Defective,886.65
4414,87494,1616,2025-10-05,Defective,7861.73
4415,87525,4918,2026-02-14,Size issue,1909.42
4416,87532,1858,2025-11-22,Defective,4051.11
4417,87570,115,2026-01-26,Size issue,64824.1
4418,87622,1219,2026-02-16,Defective,7927.39
4419,87642,1411,2025-09-13,Wrong Item,6845.97
4420,87648,2782,2025-08-31,Size issue,2356.36
4421,87656,4843,2025-02-27,Not liked,1375.66
4422,87687,4958,2024-11-06,Not liked,1884.86
4423,87688,2881,2025-04-26,Wrong Item,2652.79
4424,87724,5391,2024-07-05,Wrong Item,6723.49
4425,87750,787,2025-01-05,Wrong Item,44107.64
4426,87801,4804,2025-10-01,Not liked,1161.0
4427,87812,3246,2024-08-22,Not liked,825.9
4428,87828,4576,2025-08-27,Not liked,6808.29
4429,87829,750,2024-03-30,Wrong Item,115424.15
4430,87831,1999,2024-01-22,Size issue,12132.74
4431,87840,4368,2024-02-13,Wrong Item,6643.31
4432,87846,734,2024-03-22,Not liked,12392.6
4433,87862,3597,2024-07-26,Not liked,1730.61
4434,87940,1587,2025-04-08,Not liked,7639.95
4435,87947,927,2025-05-27,Wrong Item,9288.29
4436,87965,2919,2024-01-24,Size issue,101.74
4437,87989,3134,2024-06-02,Defective,800.99
4438,87993,2518,2025-01-26,Size issue,3951.01
4439,88002,4442,2024-08-04,Not liked,2121.4
4440,88023,5477,2026-01-06,Not liked,1725.14
4441,88068,3970,2024-05-24,Not liked,6615.88
4442,88074,2062,2025-04-20,Wrong Item,25356.6
4443,88095,3468,2024-03-24,Wrong Item,308.78
4444,88111,2217,2024-03-15,Not liked,21569.61
4445,88131,4454,2025-06-12,Defective,952.88
4446,88140,1866,2025-04-12,Size issue,39713.58
4447,88171,3482,2026-02-03,Wrong Item,214.48
4448,88185,280,2025-04-25,Size issue,102903.38
4449,88208,4045,2024-07-01,Size issue,6348.5
4450,88219,3061,2025-07-09,Defective,1006.9
4451,88233,2145,2025-09-09,Wrong Item,18166.72
4452,88247,2348,2024-05-08,Not liked,107.12
4453,88257,4581,2024-12-12,Defective,7864.02
4454,88259,3309,2025-02-02,Wrong Item,1028.08
4455,88269,1401,2025-03-25,Size issue,1277.08
4456,88270,2982,2026-01-03,Defective,2318.95
4457,88272,5366,2025-12-08,Size issue,6834.97
4458,88279,4016,2025-07-28,Defective,11478.42
4459,88288,5140,2026-03-05,Size issue,739.39
4460,88291,3408,2025-05-17,Wrong Item,51.69
4461,88298,3434,2025-02-21,Wrong Item,1500.62
4462,88305,2851,2026-01-22,Size issue,544.27
4463,88307,3374,2025-10-17,Not liked,1495.08
4464,88341,2881,2025-04-30,Defective,2652.79
4465,88348,3679,2024-02-28,Size issue,1427.11
4466,88374,4122,2024-04-24,Size issue,13325.52
4467,88393,3258,2025-06-05,Not liked,1494.69
4468,88404,2000,2024-12-18,Not liked,15565.84
4469,88406,2125,2024-07-10,Wrong Item,15742.37
4470,88417,4953,2024-12-08,Wrong Item,1637.49
4471,88456,607,2025-05-31,Not liked,138267.83
4472,88493,938,2025-05-27,Size issue,7282.78
4473,88518,2200,2024-12-06,Not liked,12219.17
4474,88520,933,2025-04-18,Not liked,6986.25
4475,88532,5820,2025-04-25,Not liked,22117.19
4476,88562,5698,2025-01-20,Wrong Item,25189.11
4477,88602,1186,2025-09-28,Size issue,3788.4
4478,88605,4297,2025-06-16,Wrong Item,1318.02
4479,88607,3828,2026-01-21,Not liked,9842.9
4480,88637,2782,2025-07-06,Size issue,2356.36
4481,88645,3270,2025-04-19,Not liked,653.55
4482,88722,5026,2025-01-16,Size issue,793.13
4483,88729,2679,2025-12-29,Wrong Item,898.27
4484,88731,1831,2024-02-15,Wrong Item,34487.14
4485,88751,5232,2024-12-31,Defective,599.32
4486,88791,2970,2024-06-27,Defective,4845.72
4487,88794,413,2024-03-10,Size issue,128512.33
4488,88799,5302,2025-04-25,Defective,10874.98
4489,88809,3876,2024-06-27,Defective,6976.94
4490,88820,3719,2024-02-26,Size issue,1075.22
4491,88844,5679,2025-12-13,Wrong Item,28191.88
4492,88848,1383,2024-04-17,Defective,2858.95
4493,88852,3026,2024-12-02,Size issue,48.64
4494,88861,296,2025-02-19,Wrong Item,22714.11
4495,88891,951,2025-03-05,Defective,7887.46
4496,88920,725,2025-04-26,Size issue,67243.38
4497,88961,4663,2025-06-17,Not liked,814.07
4498,88998,4768,2025-12-27,Size issue,1862.1
4499,89057,4227,2024-04-30,Wrong Item,7087.17
4500,89074,746,2025-03-10,Wrong Item,106693.75
4501,89082,518,2025-11-30,Wrong Item,64764.85
4502,89109,2195,2025-05-30,Defective,19002.53
4503,89113,1271,2025-07-12,Defective,5853.93
4504,89131,613,2025-08-12,Wrong Item,121336.3
4505,89160,2550,2025-04-12,Defective,239.81
4506,89164,4105,2025-12-26,Wrong Item,14365.77
4507,89186,5718,2025-04-14,Wrong Item,44043.48
4508,89195,3924,2024-08-12,Defective,6485.42
4509,89202,3115,2024-08-09,Not liked,605.4
4510,89245,603,2025-09-09,Defective,8303.66
4511,89279,1486,2024-09-03,Defective,7816.61
4512,89304,4972,2025-06-16,Size issue,162.07
4513,89331,5307,2025-02-16,Not liked,3016.04
4514,89344,1149,2024-09-09,Not liked,5198.64
4515,89369,2850,2024-07-08,Size issue,4528.13
4516,89384,5077,2024-09-14,Defective,888.65
4517,89397,424,2025-11-19,Size issue,1442.9
4518,89432,1403,2024-09-05,Size issue,8479.75
4519,89467,3802,2025-08-09,Wrong Item,2807.12
4520,89499,5338,2025-12-07,Size issue,8611.47
4521,89502,1179,2026-02-03,Size issue,5622.09
4522,89503,2024,2025-11-19,Wrong Item,17317.7
4523,89534,4236,2024-03-27,Defective,7575.38
4524,89588,1814,2024-07-05,Size issue,5124.77
4525,89619,4889,2025-04-25,Wrong Item,514.19
4526,89640,680,2025-09-18,Not liked,89649.47
4527,89653,3393,2024-06-01,Defective,1168.73
4528,89654,1252,2025-06-29,Not liked,1926.77
4529,89664,4324,2026-02-24,Wrong Item,9234.18
4530,89678,4317,2025-10-10,Wrong Item,3299.45
4531,89717,4233,2025-05-29,Wrong Item,12185.35
4532,89791,1550,2025-04-02,Not liked,9190.64
4533,89794,3598,2025-04-25,Not liked,1380.7
4534,89822,2668,2024-03-30,Not liked,557.65
4535,89832,233,2025-04-24,Not liked,138003.77
4536,89857,3190,2025-03-30,Wrong Item,873.1
4537,89892,3344,2025-08-04,Wrong Item,986.89
4538,89895,4069,2024-01-18,Defective,12330.29
4539,89913,1075,2025-06-02,Defective,5588.25
4540,89988,3855,2026-02-23,Defective,11076.29
4541,90003,3049,2025-12-22,Size issue,1042.73
4542,90018,1120,2024-10-25,Wrong Item,6021.16
4543,90041,432,2025-06-11,Size issue,139063.73
4544,90069,5133,2024-04-12,Defective,889.35
4545,90095,1626,2024-12-01,Size issue,988.02
4546,90098,5308,2025-06-29,Not liked,3613.04
4547,90102,5986,2025-02-17,Size issue,14108.7
4548,90130,1277,2024-12-18,Not liked,9996.47
4549,90153,3407,2025-06-14,Defective,1985.18
4550,90174,4159,2024-10-15,Defective,14767.76
4551,90179,1386,2026-02-26,Size issue,9827.95
4552,90194,4669,2026-01-26,Wrong Item,7472.56
4553,90209,1897,2025-10-23,Defective,33018.94
4554,90240,3750,2024-04-27,Not liked,6025.62
4555,90274,2799,2026-01-21,Size issue,1946.78
4556,90279,4686,2025-10-30,Wrong Item,1501.02
4557,90283,753,2025-06-02,Wrong Item,106381.62
4558,90334,5106,2025-01-13,Not liked,402.11
4559,90356,1896,2024-11-08,Wrong Item,39075.3
4560,90392,2547,2026-02-17,Size issue,3045.22
4561,90414,3015,2026-02-14,Not liked,470.24
4562,90431,2213,2025-01-25,Wrong Item,30275.59
4563,90449,2439,2025-12-16,Defective,2666.06
4564,90454,765,2024-11-08,Defective,44760.75
4565,90459,4735,2024-09-16,Size issue,1126.17
4566,90466,5322,2024-09-30,Not liked,7929.38
4567,90473,4281,2025-10-22,Size issue,8480.15
4568,90512,3080,2025-11-28,Size issue,582.61
4569,90526,3397,2025-01-28,Defective,718.19
4570,90558,2995,2025-05-11,Wrong Item,2194.31
4571,90584,2033,2024-02-29,Wrong Item,24165.64
4572,90602,4533,2025-01-03,Wrong Item,8185.13
4573,90621,3541,2025-12-27,Not liked,1016.74
4574,90638,2435,2025-03-31,Size issue,4462.33
4575,90645,1487,2025-07-15,Size issue,6204.91
4576,90725,2445,2024-11-24,Not liked,1476.83
4577,90729,2383,2024-09-22,Defective,105.91
4578,90730,4134,2024-08-05,Size issue,8517.43
4579,90755,6002,2025-08-30,Wrong Item,38357.71
4580,90760,1655,2026-02-26,Not liked,745.49
4581,90824,4193,2024-04-21,Not liked,10319.74
4582,90871,4873,2025-01-23,Wrong Item,910.12
4583,90894,4893,2024-04-13,Wrong Item,1299.2
4584,90915,5731,2025-12-20,Wrong Item,46553.5
4585,90974,1483,2025-07-04,Defective,6587.84
4586,90977,2827,2024-11-26,Defective,2706.22
4587,90991,5131,2025-12-08,Not liked,534.39
4588,91027,662,2024-08-23,Not liked,17445.89
4589,91042,2363,2025-09-10,Size issue,3687.78
4590,91091,957,2024-09-05,Not liked,9125.12
4591,91106,5491,2024-04-08,Wrong Item,6597.71
4592,91110,1225,2024-08-08,Not liked,2501.72
4593,91129,1151,2024-10-13,Defective,3402.87
4594,91133,868,2025-01-16,Size issue,5231.89
4595,91143,2101,2024-09-06,Wrong Item,21849.65
4596,91173,4831,2025-01-21,Size issue,83.05
4597,91179,2668,2024-06-28,Wrong Item,557.65
4598,91181,3393,2025-05-21,Not liked,1168.73
4599,91210,5625,2024-09-09,Defective,49051.87
4600,91215,4459,2024-01-30,Wrong Item,1586.34
4601,91225,4669,2025-01-05,Wrong Item,7472.56
4602,91276,1865,2025-11-03,Wrong Item,18084.46
4603,91336,700,2025-12-23,Wrong Item,93207.98
4604,91348,2130,2024-10-04,Wrong Item,6279.63
4605,91354,4125,2026-02-09,Wrong Item,3577.39
4606,91375,1757,2024-02-14,Not liked,30287.74
4607,91387,2864,2025-10-18,Not liked,4642.74
4608,91417,1065,2026-02-07,Size issue,5949.92
4609,91442,4427,2024-03-04,Defective,6301.87
4610,91443,2581,2025-12-15,Defective,3557.19
4611,91494,5644,2026-03-18,Defective,13681.37
4612,91549,3322,2024-08-11,Not liked,735.55
4613,91573,861,2024-06-23,Size issue,7342.89
4614,91605,3824,2025-10-25,Size issue,3057.4
4615,91677,905,2024-12-18,Defective,6177.2
4616,91706,5686,2024-07-29,Not liked,2880.21
4617,91752,1700,2024-05-05,Defective,769.39
4618,91759,4339,2024-08-24,Size issue,4991.68
4619,91768,4240,2025-04-17,Size issue,14229.16
4620,91808,5080,2025-05-19,Defective,958.27
4621,91836,3579,2024-11-25,Defective,688.34
4622,91844,3358,2025-04-14,Wrong Item,1238.79
4623,91884,1829,2024-03-11,Wrong Item,20840.22
4624,91897,170,2024-03-24,Wrong Item,36613.11
4625,91914,3664,2024-05-18,Wrong Item,1958.71
4626,91952,899,2024-04-06,Not liked,3414.44
4627,91962,3791,2026-01-24,Size issue,753.39
4628,91981,4857,2024-05-06,Not liked,817.37
4629,91986,2318,2025-07-20,Wrong Item,4851.54
4630,92001,2450,2024-12-02,Size issue,1989.09
4631,92023,2742,2024-04-22,Wrong Item,2870.11
4632,92037,3089,2024-08-18,Size issue,1095.08
4633,92046,5163,2025-11-08,Wrong Item,6009.76
4634,92063,3559,2025-03-16,Defective,1422.08
4635,92091,3437,2025-12-13,Defective,673.77
4636,92102,1505,2025-06-05,Defective,1331.41
4637,92103,2255,2025-06-07,Size issue,26719.2
4638,92160,2623,2024-08-06,Size issue,2181.6
4639,92164,2345,2024-09-11,Wrong Item,2581.06
4640,92167,2979,2024-03-28,Not liked,130.18
4641,92169,5361,2024-09-24,Wrong Item,7797.13
4642,92197,3098,2025-06-05,Defective,1562.61
4643,92203,2478,2024-07-05,Wrong Item,3507.0
4644,92230,4183,2024-06-20,Wrong Item,1169.42
4645,92236,988,2024-07-02,Wrong Item,1034.3
4646,92238,3440,2024-07-17,Not liked,1392.01
4647,92254,4813,2024-11-05,Wrong Item,1454.37
4648,92256,4281,2025-01-21,Wrong Item,8480.15
4649,92269,3374,2025-04-29,Defective,1495.08
4650,92298,2347,2026-01-23,Defective,2629.68
4651,92301,2961,2025-01-25,Wrong Item,1259.46
4652,92307,4067,2024-12-11,Wrong Item,2333.85
4653,92347,2719,2025-03-13,Wrong Item,1680.57
4654,92394,5903,2025-04-14,Defective,8457.2
4655,92395,4454,2024-03-20,Size issue,952.88
4656,92422,3833,2024-08-07,Wrong Item,13761.11
4657,92447,3995,2025-07-10,Size issue,6253.05
4658,92482,4286,2025-02-17,Defective,5058.91
4659,92511,5370,2025-09-11,Size issue,8386.67
4660,92520,1914,2025-01-23,Not liked,25314.5
4661,92549,3383,2024-03-17,Size issue,830.87
4662,92559,4432,2024-05-03,Size issue,5000.73
4663,92571,1153,2025-12-15,Defective,5673.04
4664,92576,394,2026-01-13,Not liked,48070.77
4665,92584,5969,2025-12-01,Defective,13647.94
4666,92589,3914,2025-03-30,Defective,13526.71
4667,92613,4338,2025-11-23,Size issue,1090.64
4668,92621,1713,2025-04-03,Size issue,23138.69
4669,92622,3688,2025-03-20,Size issue,181.55
4670,92658,773,2024-08-10,Wrong Item,30398.3
4671,92669,2688,2026-02-04,Not liked,1962.36
4672,92690,4153,2024-02-29,Size issue,11561.22
4673,92691,1349,2025-03-07,Wrong Item,1555.32
4674,92723,5476,2024-12-21,Not liked,1236.03
4675,92725,4434,2024-08-09,Wrong Item,1977.35
4676,92742,2987,2026-01-09,Defective,1203.15
4677,92783,26,2025-10-14,Size issue,29141.32
4678,92823,1838,2024-12-06,Wrong Item,19824.74
4679,92856,2708,2024-08-17,Not liked,1091.88
4680,92876,2240,2024-03-18,Wrong Item,31680.63
4681,92938,5818,2024-01-23,Size issue,36360.03
4682,93002,5297,2025-08-05,Size issue,1845.81
4683,93006,757,2025-07-20,Size issue,13356.83
4684,93012,4945,2025-07-06,Size issue,346.83
4685,93076,1842,2024-09-21,Not liked,14856.1
4686,93080,932,2025-05-20,Defective,6297.82
4687,93094,496,2024-06-30,Wrong Item,41015.18
4688,93096,1582,2025-11-05,Defective,6304.62
4689,93101,48,2025-03-15,Not liked,48473.43
4690,93120,4366,2024-04-14,Not liked,5127.43
4691,93138,4699,2025-11-08,Not liked,5149.35
4692,93172,905,2024-01-26,Size issue,6177.2
4693,93201,4523,2024-11-22,Defective,6339.79
4694,93219,3415,2025-11-13,Size issue,671.41
4695,93222,2266,2025-02-19,Defective,30574.35
4696,93286,4769,2024-08-01,Wrong Item,527.68
4697,93290,2813,2025-11-10,Wrong Item,2270.96
4698,93292,4601,2025-07-20,Defective,9590.83
4699,93302,2712,2024-06-10,Size issue,4761.35
4700,93311,612,2024-08-25,Defective,3639.39
4701,93343,2045,2025-02-01,Defective,22730.67
4702,93354,435,2025-10-12,Wrong Item,58837.95
4703,93375,3811,2025-04-03,Defective,8036.95
4704,93444,1810,2024-08-21,Not liked,4207.51
4705,93464,5656,2025-02-02,Size issue,11381.83
4706,93479,3065,2025-06-01,Size issue,205.08
4707,93496,3540,2026-01-16,Wrong Item,1049.5
4708,93499,449,2024-07-23,Size issue,10449.9
4709,93500,1017,2024-01-12,Wrong Item,4309.53
4710,93501,4080,2024-03-02,Defective,6291.71
4711,93513,4734,2025-09-25,Not liked,1730.43
4712,93518,4933,2025-12-07,Wrong Item,1933.15
4713,93534,2970,2025-05-08,Defective,4845.72
4714,93547,1020,2025-12-02,Wrong Item,9726.12
4715,93566,567,2025-10-22,Defective,89871.55
4716,93635,3121,2025-08-24,Size issue,544.76
4717,93654,4202,2025-05-05,Defective,1883.06
4718,93656,3386,2025-08-09,Size issue,536.69
4719,93660,307,2025-02-21,Size issue,134618.95
4720,93733,4767,2024-12-26,Not liked,1889.84
4721,93782,3841,2025-04-02,Wrong Item,10215.58
4722,93819,3295,2024-04-19,Not liked,929.13
4723,93827,3738,2024-07-26,Wrong Item,7674.58
4724,93836,3276,2024-12-21,Wrong Item,1524.34
4725,93841,443,2024-01-28,Size issue,127899.28
4726,93851,628,2024-04-28,Wrong Item,16772.61
4727,93862,2914,2025-09-14,Defective,3950.0
4728,93891,2304,2025-03-01,Wrong Item,13962.16
4729,93913,842,2024-08-14,Not liked,2570.55
4730,93949,5196,2025-07-11,Wrong Item,7692.7
4731,93950,2471,2025-12-10,Size issue,996.25
4732,93980,4687,2025-12-06,Defective,2362.61
4733,94002,3076,2025-05-10,Defective,967.17
4734,94006,950,2025-05-30,Wrong Item,6722.49
4735,94052,5099,2025-07-13,Size issue,227.39
4736,94053,886,2025-01-15,Not liked,3943.25
4737,94055,5289,2024-06-17,Defective,10230.56
4738,94073,5355,2024-11-27,Wrong Item,5652.2
4739,94088,5399,2024-08-13,Size issue,8361.29
4740,94103,610,2024-07-16,Wrong Item,55506.78
4741,94111,2557,2025-06-12,Wrong Item,4984.33
4742,94123,2866,2025-03-03,Wrong Item,2734.1
4743,94136,3247,2025-04-03,Size issue,1166.57
4744,94160,3116,2025-07-20,Wrong Item,1272.0
4745,94164,4506,2025-02-18,Not liked,3717.44
4746,94203,3443,2024-02-02,Not liked,564.77
4747,94204,985,2025-03-23,Defective,5068.71
4748,94206,5072,2024-12-12,Defective,1949.8
4749,94218,1544,2025-12-07,Size issue,7913.76
4750,94247,2303,2024-01-23,Not liked,12174.1
4751,94274,2692,2025-04-25,Size issue,2308.58
4752,94277,354,2026-02-20,Not liked,148794.91
4753,94310,5379,2025-10-01,Not liked,1993.97
4754,94340,3321,2026-02-04,Not liked,399.47
4755,94344,4619,2025-11-10,Not liked,1600.4
4756,94347,2363,2025-06-19,Wrong Item,3687.78
4757,94392,5008,2025-11-19,Size issue,1406.89
4758,94416,1395,2024-06-08,Not liked,8801.39
4759,94426,317,2024-01-19,Size issue,15448.95
4760,94432,3183,2025-12-28,Wrong Item,974.97
4761,94503,980,2024-08-15,Wrong Item,8263.99
4762,94523,2225,2025-02-02,Size issue,39281.17
4763,94537,3353,2024-08-19,Defective,1312.95
4764,94554,746,2024-05-26,Defective,106693.75
4765,94578,2159,2024-10-18,Size issue,37258.51
4766,94611,3260,2026-02-18,Not liked,72.78
4767,94615,1612,2024-02-22,Size issue,7140.91
4768,94616,5963,2024-03-12,Not liked,4951.9
4769,94633,129,2025-01-21,Defective,8580.62
4770,94648,5145,2025-09-20,Wrong Item,1414.87
4771,94671,5917,2024-07-14,Not liked,5583.86
4772,94735,241,2024-09-21,Defective,131725.79
4773,94738,4567,2025-10-24,Wrong Item,276.37
4774,94770,1406,2026-02-09,Wrong Item,3300.61
4775,94791,1084,2024-10-18,Wrong Item,4969.18
4776,94799,2499,2025-10-09,Defective,830.51
4777,94851,84,2026-01-30,Defective,61938.71
4778,94887,851,2025-05-15,Defective,6320.41
4779,94912,3470,2025-01-20,Not liked,1576.87
4780,94965,3877,2026-02-10,Defective,856.63
4781,95011,1298,2025-01-13,Not liked,882.05
4782,95085,2536,2025-10-01,Size issue,2632.97
4783,95092,5669,2025-12-07,Defective,49954.0
4784,95093,2779,2025-10-17,Wrong Item,4256.69
4785,95095,5814,2024-12-30,Size issue,47837.17
4786,95170,1597,2025-05-21,Not liked,732.12
4787,95242,3598,2024-10-30,Not liked,1380.7
4788,95248,5085,2025-03-25,Defective,1441.32
4789,95256,1034,2025-07-03,Defective,3696.58
4790,95285,2928,2025-12-15,Wrong Item,2159.19
4791,95299,1623,2026-01-14,Size issue,6188.27
4792,95304,4016,2024-08-25,Size issue,11478.42
4793,95320,3216,2025-07-13,Defective,1046.35
4794,95353,894,2026-01-23,Wrong Item,6659.15
4795,95359,2179,2025-01-11,Not liked,10329.02
4796,95389,1225,2026-01-13,Size issue,2501.72
4797,95409,1625,2026-01-16,Wrong Item,1391.23
4798,95437,2116,2025-02-28,Defective,17889.93
4799,95445,423,2025-10-28,Defective,51033.28
4800,95452,899,2024-11-19,Defective,3414.44
4801,95460,27,2024-06-19,Wrong Item,24583.74
4802,95465,1967,2024-03-11,Wrong Item,20012.9
4803,95533,2959,2025-08-18,Defective,4874.17
4804,95540,4622,2024-03-19,Size issue,3074.05
4805,95547,768,2024-02-18,Wrong Item,28170.18
4806,95551,2350,2025-11-06,Wrong Item,905.64
4807,95606,5561,2025-12-16,Defective,9090.91
4808,95618,3678,2026-01-30,Defective,1495.37
4809,95632,5729,2025-02-25,Size issue,35209.73
4810,95658,3175,2024-01-21,Wrong Item,1279.99
4811,95692,5152,2025-11-04,Size issue,5869.18
4812,95740,1231,2026-02-14,Wrong Item,1085.08
4813,95751,1861,2024-12-15,Size issue,37483.97
4814,95774,4600,2026-03-09,Not liked,9451.77
4815,95804,2933,2025-01-01,Defective,4881.16
4816,95823,6032,2025-11-29,Wrong Item,37597.4
4817,95854,1487,2025-02-24,Defective,6204.91
