return_id,order_id,prod_id,return_date,reason,refund_amount
69157,69157,1094,2025-03-04,Damaged,512657.76
69171,69171,868,2024-09-02,Quality Issue,182894.66
69204,69204,808,2025-08-01,Wrong Item,220724.82
69222,69222,761,2024-09-28,Late Delivery,56825.84
69229,69229,817,2025-05-13,Wrong Item,124736.04
69297,69297,233,2025-03-24,Wrong Item,127535.82
69298,69298,210,2024-09-15,Late Delivery,16410.61
69299,69299,689,2025-09-12,Quality Issue,216197.73
69301,69301,216,2025-05-30,Late Delivery,85530.63
69317,69317,781,2024-04-27,Late Delivery,82300.11
69333,69333,474,2025-08-17,Wrong Item,401471.81
69415,69415,26,2024-02-18,Quality Issue,110714.09
69438,69438,769,2024-09-01,Late Delivery,128434.9
69454,69454,1167,2025-02-18,Late Delivery,274994.98
69471,69471,449,2024-06-04,Late Delivery,77876.35
69521,69521,4,2025-03-17,Damaged,670811.14
69524,69524,391,2024-12-20,Damaged,96702.65
69538,69538,161,2024-12-15,Quality Issue,110922.36
69543,69543,133,2024-02-16,Wrong Item,168010.42
69638,69638,108,2024-12-26,Quality Issue,111039.04
69639,69639,971,2024-06-06,Quality Issue,157679.92
69649,69649,659,2025-02-20,Wrong Item,90981.76
69678,69678,652,2024-02-24,Quality Issue,321512.79
69687,69687,779,2024-03-02,Damaged,41130.17
69688,69688,485,2024-06-23,Wrong Item,134118.89
69690,69690,555,2025-02-05,Damaged,47514.3
69729,69729,537,2025-04-08,Late Delivery,418102.13
69759,69759,443,2025-09-14,Quality Issue,125793.8
69785,69785,660,2024-12-09,Wrong Item,384228.56
69794,69794,1101,2024-09-13,Quality Issue,411984.27
69816,69816,844,2024-12-03,Damaged,193412.96
69822,69822,229,2024-04-09,Damaged,187020.73
69829,69829,936,2025-08-24,Wrong Item,121046.94
69845,69845,329,2024-06-28,Quality Issue,60631.82
69876,69876,667,2025-06-26,Late Delivery,190982.42
69883,69883,169,2025-02-14,Damaged,266460.33
69909,69909,846,2024-10-08,Quality Issue,520695.24
69919,69919,257,2024-07-13,Quality Issue,882569.47
69929,69929,278,2025-08-14,Damaged,1093896.75
69944,69944,342,2024-02-27,Late Delivery,169086.91
69945,69945,373,2024-07-09,Damaged,204271.61
69960,69960,966,2024-03-28,Damaged,126826.85
69974,69974,1000,2024-03-24,Wrong Item,181254.69
70017,70017,995,2024-05-24,Quality Issue,52979.95
70018,70018,1199,2024-12-04,Wrong Item,272589.07
70022,70022,431,2025-02-24,Late Delivery,183763.27
70033,70033,566,2025-09-05,Damaged,90827.08
70052,70052,167,2025-07-04,Late Delivery,125954.97
70075,70075,845,2024-09-23,Wrong Item,40592.74
70105,70105,460,2025-06-04,Late Delivery,534403.3
70181,70181,935,2025-08-24,Wrong Item,403704.89
70189,70189,908,2025-01-30,Wrong Item,113509.62
70197,70197,492,2024-12-10,Wrong Item,240246.79
70228,70228,787,2025-06-04,Quality Issue,17811.12
70249,70249,933,2025-02-13,Quality Issue,243585.25
70252,70252,146,2025-01-16,Late Delivery,178535.13
70291,70291,520,2024-08-21,Wrong Item,217802.27
70317,70317,324,2025-06-05,Wrong Item,332842.07
70320,70320,294,2025-07-22,Wrong Item,76698.0
70354,70354,315,2024-09-23,Quality Issue,35485.72
70360,70360,539,2025-07-18,Damaged,77134.87
70378,70378,316,2025-06-11,Late Delivery,206643.88
70392,70392,356,2024-03-17,Quality Issue,83055.18
70406,70406,941,2024-11-27,Late Delivery,65657.16
70407,70407,1208,2025-07-22,Wrong Item,105822.74
70420,70420,628,2024-05-15,Damaged,123027.12
70460,70460,601,2024-03-13,Damaged,176144.85
70488,70488,1114,2025-07-06,Late Delivery,71076.7
70522,70522,1121,2025-08-25,Damaged,120638.09
70538,70538,1141,2024-04-12,Wrong Item,313959.0
70591,70591,668,2025-10-07,Late Delivery,151791.42
70592,70592,91,2025-02-05,Damaged,269685.14
70645,70645,39,2025-10-01,Quality Issue,34616.25
70648,70648,933,2024-02-01,Late Delivery,147805.89
70670,70670,988,2025-04-24,Quality Issue,59762.55
70692,70692,493,2024-04-27,Damaged,81682.24
70701,70701,619,2025-01-19,Wrong Item,32425.15
70728,70728,807,2025-01-02,Quality Issue,82661.28
70801,70801,525,2024-10-30,Late Delivery,37922.13
70843,70843,1031,2024-10-23,Late Delivery,399795.7
70860,70860,265,2025-06-10,Quality Issue,415184.2
70895,70895,923,2025-01-28,Quality Issue,190692.38
70904,70904,707,2024-06-12,Damaged,253383.75
70943,70943,226,2024-08-20,Quality Issue,90633.1
70960,70960,397,2024-08-28,Quality Issue,37749.06
70961,70961,572,2025-04-05,Quality Issue,229339.08
70969,70969,517,2024-07-28,Wrong Item,246380.96
70981,70981,1164,2025-10-07,Wrong Item,114584.45
71029,71029,283,2025-04-23,Quality Issue,266289.27
71120,71120,562,2024-11-26,Damaged,52925.88
71149,71149,991,2025-08-13,Damaged,16392.0
71160,71160,251,2024-11-17,Wrong Item,613823.6
71216,71216,787,2024-04-24,Damaged,59258.61
71238,71238,1128,2025-05-12,Damaged,715764.16
71308,71308,1095,2024-02-15,Late Delivery,161479.9
71342,71342,895,2025-04-04,Late Delivery,217424.25
71345,71345,1160,2024-06-10,Wrong Item,605268.62
71357,71357,1178,2024-11-18,Late Delivery,191370.35
71367,71367,704,2025-10-11,Quality Issue,225603.4
71397,71397,506,2025-05-27,Quality Issue,95146.57
71429,71429,453,2024-05-07,Wrong Item,402008.01
71435,71435,81,2024-01-29,Damaged,232569.65
71457,71457,1167,2024-02-17,Late Delivery,207446.39
71480,71480,450,2025-01-08,Damaged,278575.71
71490,71490,542,2025-05-12,Damaged,338563.03
71493,71493,126,2024-08-20,Damaged,103197.49
71504,71504,928,2025-01-06,Wrong Item,135867.48
71538,71538,1086,2024-05-19,Damaged,72312.92
71540,71540,450,2024-08-03,Damaged,197698.22
71583,71583,946,2025-04-11,Wrong Item,135162.16
71613,71613,952,2025-03-26,Wrong Item,94091.42
71618,71618,585,2025-06-16,Wrong Item,45236.28
71619,71619,371,2024-10-06,Quality Issue,241197.96
71630,71630,930,2024-12-02,Quality Issue,100165.1
71631,71631,215,2025-06-18,Late Delivery,19466.54
71632,71632,1067,2025-08-28,Late Delivery,222186.34
71644,71644,960,2024-08-20,Quality Issue,180985.22
71688,71688,938,2025-07-16,Damaged,491274.64
71690,71690,841,2025-07-31,Late Delivery,340735.7
71710,71710,868,2024-07-05,Wrong Item,169528.02
71731,71731,365,2024-12-17,Damaged,75219.42
71733,71733,823,2024-08-18,Wrong Item,27838.14
71786,71786,247,2025-01-19,Wrong Item,23006.72
71898,71898,451,2025-10-08,Late Delivery,40620.82
71904,71904,378,2025-06-09,Late Delivery,167906.11
71912,71912,898,2025-09-23,Quality Issue,66685.83
71952,71952,529,2024-04-09,Quality Issue,53876.79
71958,71958,286,2024-09-19,Late Delivery,56522.88
71970,71970,638,2024-02-15,Late Delivery,232337.62
72068,72068,1076,2024-04-01,Late Delivery,591174.01
72106,72106,362,2025-09-02,Quality Issue,254477.11
72136,72136,95,2025-04-28,Wrong Item,78245.97
72205,72205,322,2024-07-04,Quality Issue,63609.09
72278,72278,791,2025-10-07,Quality Issue,434136.85
72293,72293,835,2025-07-25,Wrong Item,133842.05
72296,72296,131,2024-11-12,Damaged,37828.41
72324,72324,1026,2024-04-07,Quality Issue,100579.23
72329,72329,671,2025-07-05,Wrong Item,176918.5
72341,72341,959,2024-03-12,Damaged,61477.39
72349,72349,666,2024-09-26,Late Delivery,226410.34
72350,72350,345,2025-01-12,Wrong Item,69809.03
72352,72352,773,2024-11-03,Quality Issue,494144.63
72377,72377,966,2025-06-27,Wrong Item,337252.22
72390,72390,274,2024-10-09,Wrong Item,91505.74
72396,72396,1143,2024-04-04,Late Delivery,604053.28
72439,72439,811,2024-02-23,Quality Issue,405964.52
72477,72477,534,2024-03-22,Late Delivery,677511.32
72482,72482,159,2025-10-10,Wrong Item,297653.91
72486,72486,560,2025-01-13,Wrong Item,134457.35
72494,72494,710,2024-01-24,Damaged,85956.89
72538,72538,21,2024-06-13,Damaged,166001.46
72564,72564,279,2024-08-07,Damaged,427320.09
72625,72625,285,2024-10-26,Quality Issue,186402.36
72626,72626,604,2025-06-15,Quality Issue,131053.04
72627,72627,656,2025-05-18,Late Delivery,39068.76
72677,72677,750,2025-08-20,Damaged,347121.37
72700,72700,378,2025-09-22,Quality Issue,165209.77
72703,72703,610,2025-04-07,Damaged,249841.19
72704,72704,1197,2025-04-07,Damaged,107441.57
72745,72745,359,2025-04-15,Quality Issue,93891.73
72748,72748,1151,2025-08-02,Damaged,95947.85
72754,72754,771,2025-06-30,Quality Issue,420655.38
72826,72826,107,2024-01-14,Late Delivery,135453.23
72832,72832,822,2024-02-27,Damaged,17199.5
72842,72842,444,2024-10-18,Wrong Item,281476.41
72845,72845,371,2025-06-16,Wrong Item,225148.51
72867,72867,178,2024-08-21,Wrong Item,200179.79
72875,72875,310,2025-03-21,Late Delivery,439706.13
72970,72970,1079,2025-08-26,Late Delivery,699212.22
72988,72988,165,2024-07-30,Wrong Item,64242.12
72992,72992,338,2025-07-30,Quality Issue,45744.34
73006,73006,153,2025-09-03,Quality Issue,34417.29
73082,73082,366,2025-03-13,Damaged,681731.27
73097,73097,1116,2024-11-07,Wrong Item,40668.74
73102,73102,143,2025-09-05,Damaged,163984.9
73119,73119,613,2024-06-11,Damaged,269814.19
73130,73130,935,2024-06-01,Wrong Item,403157.37
73136,73136,436,2025-09-17,Damaged,6906.84
73142,73142,933,2025-06-01,Wrong Item,49275.27
73213,73213,728,2024-02-27,Wrong Item,289509.61
73217,73217,408,2025-02-01,Wrong Item,295970.65
73276,73276,47,2025-02-12,Late Delivery,250624.14
73292,73292,691,2025-08-02,Late Delivery,1243294.25
73294,73294,212,2025-09-24,Wrong Item,164514.89
73317,73317,1063,2024-07-28,Wrong Item,25788.99
73324,73324,738,2025-04-18,Late Delivery,29402.56
73334,73334,296,2025-04-12,Quality Issue,43352.78
73335,73335,964,2024-11-19,Late Delivery,118755.7
73340,73340,79,2025-07-29,Late Delivery,313158.55
73399,73399,97,2025-03-03,Damaged,303892.12
73423,73423,606,2024-11-22,Wrong Item,27500.03
73456,73456,903,2024-10-15,Wrong Item,59060.51
73502,73502,147,2024-02-04,Quality Issue,40596.2
73510,73510,110,2024-05-25,Quality Issue,146758.79
73521,73521,155,2025-02-26,Damaged,479805.3
73527,73527,205,2025-06-19,Damaged,323421.18
73564,73564,932,2024-07-18,Quality Issue,325855.55
73638,73638,940,2024-06-12,Late Delivery,145883.27
73675,73675,936,2024-04-24,Wrong Item,133963.42
73745,73745,443,2025-03-22,Late Delivery,280823.26
73756,73756,288,2024-03-28,Damaged,18392.96
73801,73801,1140,2024-05-05,Quality Issue,284427.16
73811,73811,547,2025-04-04,Damaged,313600.15
73898,73898,35,2024-02-09,Wrong Item,350169.81
73932,73932,1018,2024-11-09,Wrong Item,290180.34
73966,73966,212,2024-02-02,Damaged,550625.17
73975,73975,1191,2024-07-13,Damaged,34805.12
74005,74005,665,2024-02-26,Damaged,142100.6
74019,74019,861,2025-02-23,Damaged,218062.83
74027,74027,271,2025-09-02,Damaged,141541.25
74057,74057,478,2025-02-28,Late Delivery,218018.96
74069,74069,602,2025-08-27,Quality Issue,236383.82
74072,74072,354,2024-11-02,Wrong Item,176838.54
74164,74164,1,2024-09-16,Wrong Item,187812.68
74188,74188,508,2025-04-23,Damaged,245545.0
74189,74189,997,2024-06-06,Late Delivery,120333.03
74197,74197,769,2025-02-01,Damaged,464374.08
74209,74209,453,2025-01-19,Late Delivery,293021.66
74213,74213,895,2024-11-15,Quality Issue,125309.08
74249,74249,860,2025-08-19,Late Delivery,104881.28
74256,74256,200,2024-07-30,Damaged,63818.34
74259,74259,1089,2025-01-13,Damaged,23894.51
74335,74335,112,2024-05-21,Late Delivery,253749.08
74336,74336,744,2024-05-12,Wrong Item,237823.65
74371,74371,813,2025-08-28,Quality Issue,11087.81
74385,74385,314,2025-07-09,Quality Issue,90305.47
74474,74474,485,2024-02-10,Damaged,331280.87
74485,74485,1126,2025-07-24,Wrong Item,304866.87
74536,74536,1067,2024-11-07,Quality Issue,24417.38
74539,74539,819,2025-05-31,Quality Issue,128987.33
74546,74546,527,2024-05-04,Damaged,487250.59
74567,74567,159,2024-04-14,Damaged,542735.63
74623,74623,18,2024-09-01,Late Delivery,77345.17
74648,74648,1096,2024-06-24,Late Delivery,13638.22
74668,74668,650,2025-09-30,Damaged,167979.9
74675,74675,260,2024-07-25,Damaged,21371.22
74700,74700,870,2024-02-17,Late Delivery,82638.21
74745,74745,420,2025-05-03,Late Delivery,19809.41
74754,74754,691,2025-10-08,Quality Issue,190874.61
74756,74756,1214,2025-10-10,Damaged,494283.69
74779,74779,1119,2025-07-14,Quality Issue,82866.18
74822,74822,197,2024-07-27,Wrong Item,75439.16
74844,74844,790,2025-06-24,Damaged,65129.43
74847,74847,8,2025-10-05,Quality Issue,93158.36
74849,74849,191,2025-02-07,Wrong Item,212164.44
74852,74852,998,2024-10-11,Late Delivery,407954.87
74875,74875,914,2025-01-11,Late Delivery,418716.72
74895,74895,735,2024-12-06,Damaged,115063.51
74907,74907,578,2024-06-29,Wrong Item,25093.57
74979,74979,281,2024-11-16,Late Delivery,183444.58
74980,74980,449,2025-04-03,Quality Issue,39334.58
74988,74988,320,2025-10-02,Damaged,321779.97
75005,75005,966,2025-01-11,Late Delivery,66021.92
75036,75036,351,2024-08-07,Late Delivery,60970.43
75052,75052,855,2025-09-11,Wrong Item,138795.09
75071,75071,638,2025-10-06,Wrong Item,163055.61
75140,75140,982,2025-08-04,Late Delivery,27437.47
75153,75153,1082,2025-03-09,Damaged,329713.91
75164,75164,362,2025-05-29,Late Delivery,35655.31
75241,75241,1201,2025-04-12,Damaged,211006.8
75287,75287,1192,2024-01-09,Quality Issue,179632.35
75306,75306,894,2025-08-15,Late Delivery,246207.51
75307,75307,843,2024-11-18,Damaged,50640.83
75312,75312,15,2024-10-17,Wrong Item,260918.77
75320,75320,247,2024-04-21,Late Delivery,640701.51
75328,75328,871,2024-05-18,Wrong Item,46894.62
75400,75400,358,2025-06-29,Late Delivery,100669.12
75437,75437,392,2025-01-20,Damaged,117744.12
75458,75458,795,2024-06-08,Damaged,72307.12
75459,75459,1110,2025-07-21,Quality Issue,63239.56
75490,75490,164,2025-08-05,Late Delivery,120428.92
75502,75502,1197,2024-02-22,Wrong Item,31903.21
75504,75504,1021,2024-09-19,Quality Issue,426584.66
75509,75509,129,2024-10-18,Late Delivery,24809.0
75522,75522,735,2025-06-14,Quality Issue,224350.91
75526,75526,394,2025-09-19,Wrong Item,217652.62
75568,75568,329,2024-11-13,Late Delivery,216461.3
75579,75579,956,2025-03-21,Quality Issue,104199.03
75584,75584,652,2025-02-22,Damaged,148567.03
75592,75592,1198,2024-03-30,Wrong Item,187742.76
75670,75670,242,2025-06-27,Quality Issue,125705.39
75709,75709,356,2025-08-06,Quality Issue,107735.51
75781,75781,1126,2025-05-06,Damaged,308765.98
75799,75799,1079,2024-02-21,Quality Issue,39567.1
75835,75835,801,2024-03-30,Late Delivery,123697.33
75843,75843,130,2024-12-05,Late Delivery,151456.84
75855,75855,725,2025-08-08,Wrong Item,115632.93
75891,75891,231,2025-07-14,Wrong Item,203732.89
75900,75900,451,2025-01-31,Damaged,118961.31
75908,75908,270,2024-02-24,Damaged,52197.39
75915,75915,984,2024-05-17,Quality Issue,110471.87
75954,75954,170,2024-09-21,Quality Issue,37145.4
75970,75970,824,2025-01-23,Quality Issue,333192.79
75978,75978,553,2025-09-20,Late Delivery,365065.66
75994,75994,482,2025-06-14,Damaged,504843.86
76041,76041,301,2024-06-04,Wrong Item,68559.81
76046,76046,1202,2024-06-14,Wrong Item,104204.85
76083,76083,16,2025-02-19,Quality Issue,226880.52
76085,76085,793,2024-10-01,Late Delivery,36960.05
76100,76100,1034,2024-07-23,Late Delivery,136172.73
76102,76102,185,2024-05-08,Late Delivery,287268.42
76109,76109,251,2024-12-24,Wrong Item,452229.41
76174,76174,701,2024-04-25,Late Delivery,232293.92
76193,76193,294,2025-08-11,Late Delivery,499594.79
76215,76215,762,2024-03-05,Late Delivery,297427.48
76243,76243,888,2024-06-08,Wrong Item,24925.19
76248,76248,228,2024-11-05,Quality Issue,261190.81
76294,76294,674,2024-10-11,Damaged,46603.79
76306,76306,1182,2025-07-19,Damaged,90347.87
76478,76478,598,2025-07-06,Late Delivery,250815.02
76495,76495,418,2024-02-21,Late Delivery,9073.66
76509,76509,430,2024-04-14,Damaged,393825.4
76561,76561,1205,2025-08-27,Quality Issue,587120.03
76582,76582,14,2024-06-28,Late Delivery,151662.61
76699,76699,836,2024-04-06,Wrong Item,198935.81
76723,76723,270,2024-07-09,Damaged,244366.77
76750,76750,1095,2024-12-15,Damaged,62554.18
76753,76753,128,2025-04-20,Wrong Item,30352.25
76775,76775,82,2025-05-13,Quality Issue,18601.31
76855,76855,873,2025-04-06,Damaged,386438.42
76873,76873,194,2025-02-19,Quality Issue,264787.71
76904,76904,875,2024-04-26,Late Delivery,54261.49
76910,76910,1160,2025-03-05,Damaged,206108.48
76955,76955,549,2025-01-21,Quality Issue,5758.09
76984,76984,1162,2025-01-20,Damaged,23924.93
77006,77006,989,2024-08-13,Quality Issue,295277.85
77021,77021,624,2025-03-14,Late Delivery,209637.62
77091,77091,592,2025-03-28,Damaged,69006.67
77092,77092,260,2025-10-11,Damaged,21619.82
77111,77111,27,2025-03-03,Late Delivery,11701.89
77126,77126,377,2025-02-26,Late Delivery,19405.47
77128,77128,789,2025-03-18,Late Delivery,212138.19
77135,77135,1171,2024-12-30,Damaged,137038.61
77150,77150,724,2025-01-31,Late Delivery,173609.31
77162,77162,773,2024-08-27,Quality Issue,117616.55
77230,77230,312,2024-05-29,Quality Issue,112268.36
77252,77252,125,2024-07-19,Quality Issue,241275.02
77269,77269,340,2025-02-17,Late Delivery,137708.81
77303,77303,1128,2024-08-23,Wrong Item,557363.73
77337,77337,281,2024-01-30,Late Delivery,15933.38
77361,77361,687,2024-06-11,Quality Issue,345941.93
77370,77370,754,2024-10-29,Late Delivery,119297.4
77384,77384,334,2024-10-17,Wrong Item,173646.83
77464,77464,525,2025-09-11,Wrong Item,32297.06
77493,77493,123,2024-06-17,Quality Issue,214356.38
77515,77515,223,2024-02-27,Damaged,230787.73
77530,77530,378,2024-02-11,Quality Issue,148490.34
77532,77532,996,2024-07-21,Late Delivery,288439.11
77545,77545,144,2025-09-13,Late Delivery,229805.07
77559,77559,1051,2024-03-15,Wrong Item,44578.2
77564,77564,188,2025-07-05,Wrong Item,38901.36
77576,77576,174,2025-04-24,Damaged,417562.92
77607,77607,857,2025-06-13,Quality Issue,288168.66
77626,77626,195,2025-09-17,Quality Issue,364132.21
77683,77683,1050,2024-11-26,Damaged,314848.4
77689,77689,353,2025-04-19,Late Delivery,24608.27
77732,77732,863,2025-05-14,Wrong Item,209618.26
77777,77777,831,2025-01-26,Late Delivery,300537.61
77796,77796,1052,2025-02-04,Late Delivery,279559.47
77797,77797,1087,2024-06-28,Late Delivery,143057.2
77798,77798,520,2025-08-29,Late Delivery,257976.55
77847,77847,1129,2025-07-13,Quality Issue,45408.65
77878,77878,444,2024-05-05,Late Delivery,172708.55
77895,77895,155,2024-04-24,Damaged,263793.16
77929,77929,842,2024-11-21,Late Delivery,116353.5
77935,77935,933,2024-01-26,Wrong Item,285821.5
78068,78068,1209,2024-07-20,Quality Issue,73908.74
78074,78074,319,2024-11-25,Damaged,65468.23
78082,78082,970,2025-09-23,Wrong Item,179587.86
78134,78134,228,2024-04-30,Wrong Item,202754.05
78143,78143,156,2025-08-23,Late Delivery,143150.45
78191,78191,1079,2025-08-15,Late Delivery,152461.39
78197,78197,428,2025-03-10,Quality Issue,48107.65
78271,78271,386,2025-05-19,Late Delivery,147317.45
78328,78328,1191,2025-08-08,Wrong Item,169368.55
78359,78359,247,2025-09-22,Wrong Item,187405.69
78369,78369,714,2025-08-21,Wrong Item,493037.54
78385,78385,531,2025-10-05,Quality Issue,343920.42
78388,78388,616,2025-05-23,Wrong Item,300982.76
78390,78390,856,2024-02-06,Wrong Item,169324.16
78445,78445,633,2024-08-07,Wrong Item,10115.45
78456,78456,290,2024-08-29,Quality Issue,211036.33
78464,78464,500,2024-11-09,Late Delivery,5720.7
78503,78503,38,2025-06-09,Late Delivery,190664.74
78513,78513,485,2024-05-18,Late Delivery,174633.87
78515,78515,86,2025-05-29,Damaged,158530.22
78567,78567,1168,2024-07-18,Damaged,256745.6
78591,78591,134,2025-08-05,Wrong Item,64393.45
78655,78655,188,2025-02-26,Quality Issue,149406.52
78725,78725,942,2024-12-06,Damaged,32421.15
78734,78734,388,2024-06-25,Quality Issue,44701.04
78758,78758,62,2025-02-22,Damaged,93717.63
78762,78762,856,2024-02-29,Wrong Item,77748.6
78778,78778,620,2024-07-31,Damaged,252584.26
78779,78779,915,2025-05-15,Damaged,224156.33
78788,78788,1209,2025-04-17,Quality Issue,237776.28
78789,78789,1194,2025-01-30,Late Delivery,98964.31
78808,78808,641,2025-03-28,Damaged,165333.15
78828,78828,1193,2025-01-20,Damaged,136173.31
78969,78969,249,2024-12-26,Damaged,156776.66
79001,79001,621,2024-03-29,Late Delivery,193883.67
79018,79018,650,2025-07-24,Late Delivery,29165.57
79030,79030,640,2024-01-10,Damaged,244812.99
79041,79041,995,2024-08-09,Damaged,82506.37
79084,79084,56,2025-01-26,Damaged,909435.97
79087,79087,75,2024-09-04,Damaged,320038.79
79101,79101,717,2025-07-19,Late Delivery,542589.84
79117,79117,62,2025-03-26,Quality Issue,139290.08
79133,79133,289,2024-07-02,Quality Issue,183718.13
79150,79150,335,2024-08-28,Late Delivery,216993.24
79262,79262,833,2024-03-11,Damaged,11628.45
79263,79263,1053,2025-02-27,Quality Issue,334141.52
79282,79282,99,2025-09-04,Wrong Item,144556.56
79301,79301,271,2025-04-06,Wrong Item,261134.44
79326,79326,561,2025-06-20,Wrong Item,11076.41
79332,79332,404,2024-08-17,Quality Issue,410231.79
79363,79363,643,2025-05-09,Quality Issue,97765.26
79369,79369,383,2024-02-22,Wrong Item,233637.27
79373,79373,342,2025-09-14,Late Delivery,38084.0
79381,79381,113,2024-11-28,Damaged,57947.66
79404,79404,870,2024-11-02,Late Delivery,203751.94
79405,79405,133,2025-03-11,Late Delivery,527684.94
79450,79450,611,2025-09-11,Damaged,253797.74
79477,79477,175,2025-02-15,Wrong Item,20808.93
79500,79500,878,2024-10-23,Late Delivery,24210.21
79509,79509,754,2024-08-25,Quality Issue,149244.93
79564,79564,823,2025-06-20,Wrong Item,257061.59
79597,79597,571,2024-04-07,Wrong Item,124063.89
79659,79659,419,2024-08-06,Late Delivery,144687.39
79660,79660,651,2024-11-02,Late Delivery,207210.56
79696,79696,935,2025-09-20,Wrong Item,231619.68
79719,79719,285,2024-05-25,Wrong Item,132676.02
79764,79764,21,2025-04-03,Quality Issue,68588.13
79765,79765,1131,2025-02-13,Late Delivery,181144.92
79792,79792,671,2025-05-15,Quality Issue,113519.26
79810,79810,192,2024-07-10,Wrong Item,328061.83
79840,79840,279,2025-02-18,Quality Issue,300111.88
79870,79870,105,2024-09-14,Quality Issue,679797.12
79885,79885,1022,2025-02-02,Late Delivery,424916.25
79932,79932,491,2025-07-23,Quality Issue,66233.13
79939,79939,243,2024-04-01,Wrong Item,60862.93
79967,79967,57,2025-09-14,Quality Issue,378993.98
79977,79977,744,2025-05-29,Late Delivery,111506.29
79985,79985,741,2024-04-09,Late Delivery,33145.22
80070,80070,497,2025-04-24,Damaged,113348.32
80167,80167,467,2025-08-04,Quality Issue,20409.64
80204,80204,191,2024-03-25,Late Delivery,85439.35
80222,80222,1044,2024-10-05,Damaged,648058.93
80231,80231,586,2025-09-27,Damaged,38534.1
80239,80239,1106,2024-10-10,Late Delivery,111114.66
80282,80282,857,2024-08-25,Quality Issue,105242.88
80286,80286,680,2024-12-20,Wrong Item,143454.24
80290,80290,703,2024-12-02,Damaged,123210.18
80297,80297,691,2025-06-06,Late Delivery,58533.95
80310,80310,220,2024-04-18,Wrong Item,51910.65
80322,80322,1144,2025-03-22,Wrong Item,174864.26
80344,80344,772,2024-06-23,Late Delivery,317549.75
80349,80349,863,2025-05-01,Wrong Item,161931.74
80357,80357,365,2025-07-11,Quality Issue,88361.52
80395,80395,979,2024-02-03,Wrong Item,51168.77
80415,80415,747,2024-12-23,Damaged,25977.83
80489,80489,221,2025-05-13,Damaged,474787.13
80495,80495,797,2024-03-18,Wrong Item,291014.86
80506,80506,645,2025-05-21,Quality Issue,9478.92
80557,80557,229,2025-03-01,Quality Issue,276484.8
80558,80558,503,2024-10-31,Quality Issue,132700.79
80561,80561,914,2024-04-26,Quality Issue,513626.42
80571,80571,905,2025-04-23,Wrong Item,63185.14
80606,80606,1081,2025-04-21,Wrong Item,47319.05
80642,80642,567,2024-09-24,Wrong Item,439608.37
80651,80651,80,2025-04-04,Quality Issue,217783.74
80715,80715,340,2024-07-16,Quality Issue,56665.03
80727,80727,767,2024-11-20,Quality Issue,72522.95
80746,80746,1089,2025-03-20,Quality Issue,692959.46
80753,80753,504,2025-02-01,Late Delivery,351267.85
80768,80768,566,2024-10-22,Wrong Item,143207.96
80813,80813,988,2024-12-04,Late Delivery,161266.94
80835,80835,855,2025-01-03,Damaged,249321.48
80836,80836,853,2024-10-07,Late Delivery,83390.39
80922,80922,1010,2025-03-07,Late Delivery,206024.25
80941,80941,429,2024-11-11,Wrong Item,49641.58
80951,80951,780,2024-09-22,Quality Issue,160803.33
80970,80970,55,2024-07-24,Quality Issue,244500.87
80973,80973,591,2024-06-14,Wrong Item,96.4
80987,80987,1028,2024-02-07,Wrong Item,239591.2
81016,81016,403,2024-11-10,Wrong Item,270272.07
81034,81034,633,2025-08-28,Damaged,389418.56
81077,81077,433,2024-05-13,Late Delivery,236999.84
81079,81079,1079,2024-06-18,Quality Issue,569872.63
81116,81116,965,2024-11-08,Wrong Item,81742.92
81135,81135,342,2025-04-03,Damaged,223585.59
81157,81157,394,2025-05-17,Late Delivery,63213.97
81165,81165,1124,2024-11-04,Quality Issue,238282.85
81194,81194,623,2025-01-13,Quality Issue,291467.63
81244,81244,1128,2024-09-17,Quality Issue,98348.85
81309,81309,1035,2025-06-03,Quality Issue,95504.77
81337,81337,484,2025-04-17,Wrong Item,54000.34
81361,81361,363,2024-04-19,Late Delivery,44818.34
81366,81366,1034,2025-03-20,Late Delivery,267043.48
81381,81381,852,2025-05-05,Damaged,32205.41
81388,81388,583,2024-12-03,Late Delivery,118677.93
81409,81409,1184,2025-08-06,Damaged,173283.82
81474,81474,432,2024-05-24,Late Delivery,113080.31
81501,81501,1199,2024-09-24,Damaged,321207.94
81506,81506,393,2024-04-04,Late Delivery,10979.57
81524,81524,823,2025-07-05,Late Delivery,151028.95
81588,81588,122,2024-11-25,Damaged,30790.26
81594,81594,683,2024-05-02,Quality Issue,61705.92
81629,81629,451,2024-07-18,Wrong Item,173347.52
81634,81634,29,2024-05-26,Damaged,611406.25
81681,81681,635,2025-07-29,Damaged,114574.16
81697,81697,366,2025-06-21,Late Delivery,176935.21
81698,81698,169,2025-08-30,Late Delivery,296441.4
81701,81701,697,2025-10-05,Damaged,227614.45
81702,81702,1215,2024-06-23,Wrong Item,142797.29
81721,81721,154,2025-01-18,Wrong Item,147888.91
81725,81725,857,2024-03-17,Quality Issue,324168.45
81734,81734,203,2025-02-24,Damaged,77270.39
81771,81771,1047,2024-07-02,Late Delivery,184595.84
81791,81791,1120,2025-04-26,Damaged,153465.65
81813,81813,519,2024-06-01,Damaged,120297.98
81851,81851,397,2025-01-09,Late Delivery,9436.81
81874,81874,256,2025-05-10,Quality Issue,151415.84
