spend_id,campaign_id,channel,amount,clicks,conversions
1464,174,Meta,190899.69,25462,2009
1465,225,Affiliate,51002.3,40448,1944
1466,226,Affiliate,197348.09,46616,9606
1467,202,YouTube,88288.59,27568,2963
1468,227,YouTube,76890.86,48253,8905
1469,192,YouTube,29048.29,10865,364
1470,70,Google,87483.99,19416,4329
1471,118,YouTube,15982.52,19580,8792
1472,21,Meta,194636.23,28549,4084
1473,100,YouTube,195765.9,30254,5839
1474,39,YouTube,215076.31,3380,8029
1475,128,Email,167572.84,47037,2522
1476,87,Google,114424.77,33599,8810
1477,68,Meta,79617.44,37326,1829
1478,189,Affiliate,56980.7,33144,3887
1479,36,Affiliate,189138.54,28702,9810
1480,205,OOH,220022.41,29677,2015
1481,26,TV,69141.57,9320,2843
1482,212,Meta,178790.43,24990,1366
1483,232,Google,99827.92,48359,3389
1484,193,Print,9620.0,406,2951
1485,180,Email,227118.69,49276,8673
1486,75,YouTube,64336.86,21134,6073
1487,65,Google,195147.94,23127,6914
1488,219,TV,145169.94,43366,4620
1489,47,OOH,195015.09,20514,4241
1490,151,Affiliate,76977.11,13911,386
1491,125,Affiliate,42057.49,12544,9101
1492,36,TV,201971.18,4101,1632
1493,34,TV,138690.27,44734,517
1494,208,OOH,7267.41,11209,434
1495,71,OOH,231790.84,11150,6098
1496,224,Print,249695.15,13322,1662
1497,199,OOH,144858.23,28782,5432
1498,176,Meta,59554.36,11325,2239
1499,232,TV,33830.52,43438,1024
1500,227,Print,163491.6,41517,6540
1501,53,YouTube,187530.95,45142,8021
1502,234,Affiliate,198140.54,43995,6916
1503,116,Meta,137300.08,30167,5056
1504,28,Email,143026.97,25561,3008
1505,236,TV,124821.07,27556,2141
1506,117,YouTube,191460.35,24157,1201
1507,123,YouTube,138732.25,20377,3241
1508,142,Google,89021.72,27500,9494
1509,56,OOH,115251.18,37322,8971
1510,138,TV,53683.26,8881,8945
1511,146,TV,122406.39,23392,2262
1512,21,Email,140490.75,9793,7934
1513,152,TV,238749.08,293,8961
1514,212,TV,134734.19,33190,8958
1515,152,YouTube,170004.15,23995,909
1516,89,Email,52446.9,43842,9998
1517,240,Print,67928.81,42996,9835
1518,176,YouTube,229771.53,17840,8238
1519,21,TV,215467.56,6671,4430
1520,221,YouTube,106043.71,29357,4816
1521,7,Google,112131.07,5637,1269
1522,212,YouTube,131703.4,18338,734
1523,93,OOH,113673.96,18381,4108
1524,84,TV,93427.3,31041,7484
1525,75,Google,249537.61,40550,1213
1526,156,Meta,130542.82,27915,8633
1527,236,OOH,186930.07,27254,317
1528,50,Meta,226101.68,47886,7361
1529,131,OOH,105798.85,27661,5719
1530,32,Affiliate,61329.84,38832,1294
1531,160,Google,46523.75,28765,311
1532,121,Meta,246541.19,42418,8369
1533,7,YouTube,117278.44,45393,8851
1534,61,Print,34972.38,18145,829
1535,220,YouTube,61633.57,25263,5539
1536,23,YouTube,197528.29,38535,7489
1537,98,Google,195276.31,13598,7273
1538,208,OOH,51808.27,21388,7498
1539,158,Meta,62766.67,9540,6860
1540,245,OOH,108203.06,16281,2012
1541,177,Affiliate,175430.87,29460,220
1542,135,Print,48512.13,38344,5813
1543,40,Email,194306.89,36790,3767
1544,201,Affiliate,104614.19,6833,6638
1545,67,Google,55868.74,26865,9364
1546,141,Google,11390.0,9366,5625
1547,32,TV,195171.23,1001,90
1548,55,YouTube,23803.42,34785,2062
1549,184,OOH,154685.48,32146,4488
1550,213,YouTube,223729.25,16850,4483
1551,168,Meta,21844.07,5988,1790
1552,74,Google,201862.22,16210,1214
1553,209,Google,201851.58,45269,3899
1554,172,Google,40606.79,31445,867
1555,198,Print,47313.57,30702,3398
1556,12,Print,28936.5,40899,2651
1557,228,TV,180232.61,29727,4881
1558,177,Meta,198529.47,21608,6207
1559,131,Print,72792.29,38041,5614
1560,42,YouTube,145719.96,15707,2512
1561,37,Email,118580.85,44410,9224
1562,51,Print,69236.98,44809,7777
1563,82,OOH,205071.93,38948,1908
1564,111,Affiliate,48800.53,27440,754
1565,242,YouTube,210683.66,19410,6869
1566,205,Email,8306.53,3135,9883
1567,115,Print,29130.66,8696,5852
1568,218,Google,81000.86,27210,6530
1569,44,Email,192194.25,28404,3400
1570,177,TV,31761.54,31825,3778
1571,172,Google,157219.26,11507,6252
1572,35,Print,72991.03,6821,3348
1573,180,YouTube,41841.89,35787,2538
1574,135,Meta,63600.96,49877,185
1575,188,Email,29967.42,21416,3211
1576,80,TV,183967.65,40679,799
1577,57,Google,74910.69,25410,66
1578,247,Google,21568.78,32810,6703
1579,227,YouTube,126770.17,9301,7125
1580,82,Print,102351.68,5235,9550
1581,10,Meta,230492.86,1017,4219
1582,216,Meta,113738.01,24898,7307
1583,89,Google,64243.88,3391,2322
1584,145,Email,200687.06,42415,1201
1585,219,Print,99254.7,28732,3577
1586,96,Print,237991.75,22228,5871
1587,70,Google,179644.13,25162,6516
1588,18,OOH,51992.1,5216,8260
1589,149,TV,55783.89,19971,6657
1590,222,OOH,206414.06,9630,6086
1591,108,Email,28220.88,4512,9173
1592,184,Google,55315.9,27831,5319
1593,231,Print,155648.41,18514,2668
1594,180,Affiliate,106705.42,49313,7331
1595,15,Affiliate,244105.38,39882,3833
1596,190,Email,216687.18,41553,9107
1597,207,Email,126282.57,20599,8724
1598,185,Google,118251.55,25556,9765
1599,170,OOH,222577.48,10483,9468
1600,28,TV,110909.67,21116,4165
1601,224,Google,166338.37,24537,2787
1602,249,Meta,22582.78,31027,6660
1603,35,Print,230626.16,39662,7855
1604,183,Print,94335.2,29010,5624
1605,70,Google,42629.53,15173,9424
1606,229,Meta,83444.16,22891,3832
1607,180,TV,58777.4,1499,8810
1608,35,YouTube,19650.91,23005,1891
1609,84,Meta,150730.57,48558,9777
1610,139,Meta,148113.73,17744,7441
1611,176,Email,73699.72,41824,7750
1612,142,Google,237783.85,26383,2407
1613,28,Affiliate,140190.4,9122,8669
1614,124,YouTube,161120.25,29039,8470
1615,177,OOH,201198.43,48396,6372
1616,171,OOH,28444.97,20188,4571
1617,129,YouTube,233561.27,18248,6043
1618,188,Meta,204461.94,19428,7277
1619,205,Email,195640.25,23284,5456
1620,146,Affiliate,192290.76,40879,7123
1621,41,TV,108204.14,20222,7828
1622,90,Meta,13287.93,5217,6105
1623,250,YouTube,29493.05,34960,5787
1624,183,OOH,189795.47,1985,9008
1625,98,Google,69100.3,15205,2385
1626,24,Affiliate,108927.47,18205,2675
1627,184,TV,81280.34,31649,3451
1628,68,Print,37248.84,48403,5966
1629,36,Print,60139.9,33214,527
1630,147,Meta,100560.61,30128,3753
1631,224,Meta,184414.7,24284,97
1632,147,YouTube,86719.7,38184,4120
1633,249,Email,147807.81,5825,8541
1634,71,Print,238287.52,41429,5650
1635,102,Meta,223141.75,43746,1000
1636,143,TV,169434.59,49315,138
1637,50,Email,166205.4,13102,3565
1638,72,Google,32570.87,32439,7824
1639,30,Affiliate,179762.54,32296,7939
1640,244,OOH,125923.84,17120,9486
1641,226,Email,115107.99,42044,4517
1642,248,Google,239258.43,3294,4439
1643,221,Affiliate,190180.0,14974,5738
1644,92,TV,236827.86,30295,7550
1645,136,Google,225127.88,20104,3157
1646,56,Google,127828.92,721,8603
1647,154,Print,89930.47,5027,4390
1648,107,YouTube,64693.24,30952,6829
1649,239,Affiliate,228216.84,27270,4079
1650,214,Email,191678.15,28590,7890
1651,121,Meta,5123.67,38510,7073
1652,30,YouTube,17111.4,35234,7027
1653,163,TV,39455.43,22473,4821
1654,51,OOH,175545.21,42905,6533
1655,250,TV,14636.84,46986,6091
1656,129,Email,71171.74,284,2265
1657,231,YouTube,120434.72,8832,4149
1658,76,Print,111100.84,6807,7724
1659,179,TV,172523.18,26360,8635
1660,136,Meta,101873.87,32508,3774
1661,177,Affiliate,207977.08,29368,9338
1662,47,Meta,84096.27,31074,2343
1663,16,YouTube,32889.53,21368,4241
1664,88,Affiliate,187731.79,15244,5322
1665,55,Google,245069.67,42623,8064
1666,188,Google,203566.13,10146,2837
1667,189,Email,46709.19,30821,8512
1668,196,Print,62865.71,40591,8874
1669,62,Email,147737.24,5567,1302
1670,172,Google,33827.87,16768,5676
1671,232,Print,153728.51,25803,9542
1672,125,Meta,52678.96,1742,789
1673,66,Meta,140155.07,27119,6943
1674,162,Affiliate,164101.93,37297,4919
1675,239,YouTube,50897.74,16252,8829
1676,36,Email,59053.79,44974,2083
1677,133,YouTube,18995.56,43819,9394
1678,121,Email,220584.12,48192,7021
1679,75,Meta,124924.9,37289,1146
1680,213,Google,92623.45,4031,5610
1681,17,TV,186616.53,39354,5378
1682,212,TV,181604.49,7196,4985
1683,143,TV,71329.18,2007,1283
1684,110,Print,120686.56,400,9276
1685,162,OOH,10244.19,23256,5690
1686,41,YouTube,210781.18,14912,3499
1687,205,YouTube,146575.88,12193,4927
1688,46,Print,82123.58,48371,6062
1689,146,OOH,121958.74,46459,1337
1690,222,Affiliate,68143.23,36803,681
1691,1,Print,102788.92,31772,390
1692,19,Google,61872.75,1162,2806
1693,193,YouTube,19484.42,2423,416
1694,180,Print,139931.11,24726,7239
1695,159,Email,248241.44,24601,96
1696,141,YouTube,74617.79,37304,8746
1697,233,TV,28159.43,29192,7784
1698,205,Affiliate,199177.95,49757,171
1699,98,OOH,9276.87,42041,6673
1700,103,Email,66438.07,1740,6815
1701,30,Google,43306.41,28816,4536
1702,211,Google,236158.61,30475,9878
1703,186,Print,52891.47,23347,8382
1704,111,Meta,214647.81,22596,6462
1705,85,Print,60061.15,28422,4929
1706,132,Print,214338.83,49083,5765
1707,39,Email,153123.22,14035,5410
1708,203,TV,20378.6,27719,370
1709,123,OOH,156821.14,5867,8394
1710,176,OOH,133718.27,43321,7233
1711,60,TV,89643.13,28585,1222
1712,170,Email,228534.16,44937,9126
1713,123,OOH,117518.68,25219,8410
1714,85,Google,125139.53,3637,9664
1715,10,YouTube,100932.76,32582,7428
1716,26,Affiliate,197796.25,28544,3716
1717,238,YouTube,39522.52,7343,8683
1718,119,Google,125922.87,10190,442
1719,131,TV,79574.7,31265,3406
1720,188,Email,243553.9,11150,1381
1721,53,Print,120986.97,20772,9353
1722,206,Google,24266.73,37598,868
1723,216,TV,179468.92,3213,4355
1724,151,Google,47385.44,6162,3592
1725,124,Affiliate,123327.28,45073,2448
1726,180,Google,156483.88,11035,9529
1727,228,Google,67673.38,40069,6115
1728,109,YouTube,130583.37,16482,6872
1729,69,OOH,23575.19,33043,7578
1730,126,Google,70076.52,36102,7870
1731,140,YouTube,241777.3,18403,364
1732,118,TV,32515.57,20356,5815
1733,44,Email,113060.97,4109,40
1734,172,OOH,141638.48,17890,2286
1735,85,Print,59942.67,37543,5883
1736,66,TV,213164.9,4185,6682
1737,226,OOH,248945.86,1642,9402
1738,2,Affiliate,123434.12,46378,7676
1739,241,YouTube,166882.65,28090,1812
1740,187,Google,103022.82,2570,3339
1741,231,YouTube,164312.26,48023,3242
1742,63,Print,141806.47,26469,5070
1743,158,Affiliate,36758.47,18442,6746
1744,25,TV,47194.17,41203,8931
1745,172,TV,241201.27,20470,5475
1746,111,Google,237501.53,44631,3504
1747,24,OOH,163237.96,3352,3831
1748,140,Google,127015.85,30839,8505
1749,118,Affiliate,222040.39,37526,1915
1750,75,Email,119707.63,30904,8355
1751,148,Print,84335.74,19988,5110
1752,110,OOH,74694.57,48926,9275
1753,65,TV,67712.21,37397,5419
1754,208,YouTube,16671.32,20409,3834
1755,249,TV,152152.19,7848,6960
1756,88,YouTube,101307.12,15118,9839
1757,109,YouTube,195224.8,39587,4002
1758,82,Email,58035.11,38364,2990
1759,72,Email,120573.12,4072,9530
1760,41,Affiliate,87441.03,23535,7783
1761,160,Google,161953.9,634,2815
1762,218,Print,126613.79,10622,3170
1763,30,Affiliate,207050.05,13846,3746
1764,248,Google,177481.92,483,5240
1765,7,Meta,68114.16,45270,1856
1766,99,TV,162009.95,23301,6414
1767,242,Email,83243.55,10795,1039
1768,13,Google,30127.0,9433,7928
1769,77,Email,242263.38,49338,3911
1770,133,OOH,139600.92,7583,113
1771,171,TV,159179.61,24540,5661
1772,15,YouTube,222002.97,34792,6879
1773,29,OOH,92825.44,23822,7338
1774,154,TV,81589.45,46509,8772
1775,81,Email,6302.95,17077,2011
1776,183,Email,123387.33,24569,4700
1777,235,TV,49723.07,6282,2063
1778,105,Google,131838.85,25659,7603
1779,50,TV,59577.5,7778,8715
1780,161,Email,81704.04,46983,6849
1781,65,Meta,96375.97,39282,2277
1782,48,YouTube,104614.29,46727,5409
1783,142,OOH,115113.31,33047,3612
1784,212,Affiliate,12999.58,33544,5195
1785,208,OOH,169208.91,308,510
1786,71,Google,204943.98,43740,9668
1787,173,YouTube,32297.42,47,7515
1788,20,Affiliate,19169.92,18018,1132
1789,217,YouTube,13628.78,4818,4046
1790,99,Email,42735.5,47747,6703
1791,75,YouTube,224129.61,8936,6546
1792,247,YouTube,95493.36,47652,2970
1793,153,Meta,45894.1,2107,8167
1794,134,TV,110604.84,29072,1290
1795,65,Affiliate,190098.81,6945,4224
1796,65,Print,232471.99,16421,9904
1797,205,Print,176875.5,8218,1551
1798,64,OOH,179363.62,28817,606
1799,225,Meta,86206.17,48918,3634
1800,214,Meta,34244.68,39006,5270
1801,126,Google,196933.77,30088,3572
1802,20,Affiliate,14746.5,19371,1341
1803,31,TV,131658.5,8080,4037
1804,127,Affiliate,233153.42,34236,5771
1805,80,YouTube,175120.82,44186,1799
1806,194,OOH,82906.71,15006,8573
1807,168,Affiliate,141489.11,46284,4244
1808,247,Affiliate,232583.48,29371,4650
1809,161,OOH,205694.94,1908,5295
1810,195,Affiliate,85939.01,43726,8769
1811,161,Google,112446.1,7217,4909
1812,242,TV,198380.46,41171,849
1813,111,Print,33322.47,13324,2884
1814,65,YouTube,123894.86,26011,7066
1815,88,Affiliate,60174.37,9055,2058
1816,163,Email,238799.13,32748,4944
1817,191,Affiliate,37864.62,6712,9488
1818,186,Affiliate,76803.95,11679,1530
1819,188,Meta,70822.07,7651,89
1820,203,TV,241538.77,20560,8138
1821,183,Meta,159072.33,15691,7706
1822,81,Meta,106497.79,18285,6940
1823,72,Affiliate,75257.54,41356,1757
1824,94,Google,171914.73,16190,5384
1825,132,YouTube,55658.05,2465,785
1826,201,Meta,119253.97,43893,4484
1827,196,Affiliate,201408.3,40381,9950
1828,191,Print,136389.53,310,4081
1829,209,TV,136272.48,36198,6510
1830,157,Print,23599.04,24443,7432
1831,86,Google,214323.37,18927,8566
1832,111,Meta,190497.47,14801,5568
1833,42,Affiliate,186267.99,19356,8095
1834,189,Meta,195686.34,14714,8000
1835,20,YouTube,186472.71,36908,2447
1836,23,OOH,147536.25,31870,3439
1837,81,Affiliate,228084.22,28546,1122
1838,218,YouTube,199103.87,25928,9391
1839,130,Print,132099.32,23517,5955
1840,119,YouTube,7121.48,29982,5722
1841,81,Print,28939.86,19436,6349
1842,58,Email,54002.41,15402,8456
1843,78,TV,45972.86,32085,5413
1844,237,Email,29913.08,2109,3054
1845,100,YouTube,199700.74,3785,2601
1846,38,TV,121852.6,26104,3353
1847,40,Print,58494.26,8318,1504
1848,154,Google,28933.12,5383,4646
1849,109,Meta,187878.97,1993,4686
1850,113,Email,93341.25,36731,799
1851,243,Meta,128467.08,2781,6878
1852,159,YouTube,198376.24,22459,1103
1853,215,Meta,232197.46,47025,233
1854,187,Email,227146.96,19384,1480
1855,220,Meta,194322.59,7951,4523
1856,19,Meta,158543.26,2991,9615
1857,52,YouTube,238023.45,24357,1004
1858,81,OOH,186624.78,27460,7877
1859,246,Meta,53856.56,32658,8881
1860,131,Email,191183.59,38698,5049
1861,178,TV,236118.25,18243,806
1862,123,Google,41707.94,8692,5150
1863,89,Google,186126.13,5640,6917
1864,158,Meta,195196.34,6361,6258
1865,133,OOH,59800.52,40597,6019
1866,118,Google,198385.28,17440,1620
1867,127,OOH,60610.03,43531,5058
1868,55,TV,123986.27,4267,7581
1869,57,Meta,48300.41,715,9090
1870,215,Google,47589.63,16452,2539
1871,96,Email,14123.93,35318,4349
1872,123,Meta,235974.52,13978,19
1873,216,YouTube,149316.11,35126,9584
1874,60,Meta,78869.83,33678,5625
1875,72,Email,135718.89,22667,1285
1876,199,TV,172498.56,2938,1726
1877,4,Google,152749.86,24273,6295
1878,127,Print,234140.14,20455,1631
1879,111,YouTube,28804.23,6674,2287
1880,182,Print,17973.99,15786,831
1881,176,YouTube,181943.67,18046,4029
1882,17,OOH,110755.61,17416,2283
1883,106,YouTube,248886.25,43916,5191
1884,143,YouTube,11768.59,1034,6648
1885,72,Meta,213221.72,13543,3240
1886,117,Affiliate,103699.8,35888,1655
1887,207,OOH,64814.44,3221,7653
1888,169,Affiliate,117480.23,983,8348
1889,73,Print,228819.24,9294,210
1890,58,Google,135436.27,7963,1320
1891,225,Google,202993.72,1860,8723
1892,17,Google,14252.68,23277,4452
1893,130,OOH,51228.8,8410,7520
1894,28,Print,5093.93,20372,6113
1895,114,Affiliate,182229.79,32763,5460
1896,63,Google,16796.26,18648,8685
1897,46,TV,177089.2,26489,2737
1898,122,Google,149058.12,17604,5720
1899,87,Meta,247961.01,28269,6263
1900,244,Email,141608.26,32580,9048
1901,108,Google,204564.21,22685,5054
1902,24,Meta,225808.34,44489,9409
1903,145,Print,91803.77,32367,1640
1904,3,TV,45832.42,30110,442
1905,2,Google,142881.84,30008,2144
1906,207,Google,123086.26,41427,74
1907,216,Affiliate,69397.3,426,8507
1908,40,Meta,181302.01,47663,1075
1909,71,OOH,234800.32,24348,78
1910,3,OOH,100960.94,18662,9971
1911,106,Email,39331.87,18588,9054
1912,101,Print,45153.24,4990,3491
1913,77,Email,27533.16,47158,8005
1914,191,Email,128330.43,16974,6205
1915,151,Meta,210625.32,40169,639
1916,69,YouTube,158392.63,39120,4341
1917,149,Meta,179700.35,38623,523
1918,108,Affiliate,124355.91,27185,4417
1919,103,OOH,247298.62,33527,6126
1920,215,TV,190675.44,35671,556
1921,78,Google,78970.8,27302,2420
1922,64,OOH,30750.8,5584,9551
1923,230,Meta,244462.36,30581,716
1924,67,Email,70648.08,8181,7809
1925,152,Print,91000.07,11757,1817
1926,246,Affiliate,169548.87,49157,3968
1927,191,OOH,124621.97,37515,790
1928,208,YouTube,234512.74,44259,8856
1929,112,TV,213270.72,43148,2311
1930,38,Affiliate,57733.08,14074,7963
1931,56,OOH,236454.94,3608,5736
1932,114,YouTube,55332.25,18521,5872
1933,102,Google,181192.22,10198,3958
1934,14,Affiliate,67263.54,49993,9617
1935,109,Affiliate,24719.8,38723,9868
1936,209,Google,190156.95,45747,7295
1937,179,Print,76425.36,40282,3258
1938,228,Email,24249.53,11192,9197
1939,9,Email,153877.25,13610,1014
1940,176,TV,236121.67,42690,1427
1941,176,Print,38551.03,32929,2961
1942,93,Email,187852.25,4387,8402
1943,197,Email,10932.62,36951,12
1944,149,Affiliate,184076.62,38964,4685
1945,206,YouTube,93174.84,29951,3870
1946,4,YouTube,9090.57,1226,6857
1947,94,Email,116286.27,28076,5278
1948,8,Email,238680.79,36486,8736
1949,1,OOH,71120.66,16620,8430
1950,91,Print,153760.33,44935,467
1951,60,Print,174437.8,46831,1125
1952,21,YouTube,132471.68,22288,7509
1953,48,Google,244438.32,29319,8907
1954,51,Meta,63533.25,18839,6729
1955,205,TV,235112.07,42539,6405
1956,17,Meta,182079.8,20945,5691
1957,102,Meta,241669.21,48029,9652
1958,18,Email,183885.22,38471,1866
1959,234,Print,17490.32,31754,8635
1960,153,YouTube,36513.02,41735,2803
1961,216,Affiliate,170958.78,40814,7931
1962,250,TV,99972.23,4506,9472
1963,221,Affiliate,190979.47,25447,9747
1964,94,TV,247527.21,22748,3827
1965,243,TV,242763.14,7522,3566
1966,168,Email,236932.06,27356,7406
1967,154,Print,83167.95,29288,2770
1968,28,Email,30595.21,40046,8228
1969,128,OOH,9220.57,21846,2119
1970,132,Affiliate,39176.51,11372,9674
1971,111,OOH,145882.5,25901,9775
1972,113,Affiliate,182452.41,34754,1214
1973,16,OOH,200580.26,4282,3912
1974,236,OOH,115874.19,42064,5927
1975,72,OOH,189252.22,48753,172
1976,161,OOH,200027.31,13861,9721
1977,208,Print,42734.28,32550,8052
1978,155,YouTube,7651.73,8280,7474
1979,173,Google,243756.73,26159,397
1980,32,Print,160454.91,2841,8969
1981,234,Google,89573.07,35173,9617
1982,197,Affiliate,162928.5,3557,3473
1983,169,TV,179311.65,19754,9597
1984,217,YouTube,160105.48,9855,1747
1985,41,TV,193576.22,28017,9820
1986,110,OOH,40030.97,28048,933
1987,237,Meta,78068.18,25825,1439
1988,140,YouTube,195376.36,14400,1230
1989,209,Google,182369.74,10720,5189
1990,32,Print,47399.83,17306,5129
1991,248,Meta,209540.2,33631,4522
1992,141,Google,212826.71,40237,3170
1993,45,OOH,191754.04,26397,7315
1994,196,TV,131786.22,22953,2888
1995,6,Affiliate,141046.08,44403,3598
1996,236,TV,119834.19,23234,1998
1997,125,Meta,133034.23,25824,9591
1998,133,TV,131951.19,26674,5416
1999,1,Print,54248.87,29661,7299
2000,230,Email,62673.54,27479,5849
2001,128,Print,111419.55,551,5499
2002,20,YouTube,38084.8,14958,6786
2003,225,Affiliate,212242.24,15070,2930
2004,76,Print,59349.5,21319,9725
2005,110,OOH,224775.32,31515,7846
2006,197,YouTube,220720.37,8122,922
2007,34,Meta,230117.36,19756,2834
2008,250,OOH,223734.8,15837,784
2009,177,Print,109366.96,45473,2984
2010,94,Meta,173705.94,20501,1322
2011,227,Affiliate,184457.16,48183,4786
2012,247,Email,69399.3,40926,8000
2013,186,TV,159313.33,8712,7601
2014,61,TV,69589.59,17473,6734
2015,235,Email,231328.59,18936,7619
2016,62,OOH,94975.13,32070,4348
2017,44,Affiliate,188455.6,42935,5363
2018,245,Affiliate,122771.79,16619,7660
2019,240,Affiliate,35566.31,37978,6838
2020,249,TV,107366.49,10300,2893
2021,78,Email,163117.68,14781,5687
2022,35,Email,120784.63,19838,9459
2023,47,TV,40666.55,36357,5301
2024,229,Print,182826.74,48800,7909
2025,11,Print,221809.18,33404,2182
2026,167,OOH,90990.34,11596,2539
2027,201,Print,210875.72,29186,1215
2028,52,Meta,143949.89,2,4625
2029,211,Meta,172297.34,29632,2699
2030,170,TV,9473.91,11320,2460
2031,142,Affiliate,102377.79,35580,7816
2032,178,Print,105358.55,27364,1429
2033,209,OOH,24581.42,330,4950
2034,35,Email,43138.87,36948,2783
2035,161,YouTube,194673.07,43312,6215
2036,9,Google,205876.97,30229,2780
2037,132,Affiliate,39957.02,26322,7108
2038,85,Meta,97480.49,36504,2680
2039,154,Affiliate,178745.17,34890,4751
2040,19,Email,79206.57,18703,5706
2041,148,YouTube,51773.77,21755,831
2042,198,Email,234748.62,45874,1029
2043,108,Email,245039.48,36099,2857
2044,66,Affiliate,77144.76,45815,9454
2045,89,OOH,222463.36,41578,2961
2046,107,YouTube,63973.42,46785,3968
2047,137,Print,35290.13,560,6715
2048,70,TV,51512.8,20815,3515
2049,207,Email,234942.95,19951,303
2050,79,Print,78104.61,38833,8238
2051,164,YouTube,177968.08,33507,1593
2052,79,Meta,89658.76,3438,5552
2053,131,Print,124847.02,42466,2123
2054,102,YouTube,139710.39,13108,1059
2055,77,Google,109172.24,10204,8844
2056,176,Meta,46931.93,43098,4529
2057,200,OOH,117628.53,10866,2385
2058,60,OOH,141261.97,28454,4525
2059,37,Email,26062.77,28904,6878
2060,123,Email,35424.3,41877,8320
2061,121,Affiliate,197522.49,10706,7103
2062,181,Meta,206970.02,45262,7287
2063,47,Print,88129.67,17306,1213
2064,155,Meta,111220.11,46343,8631
2065,121,OOH,244558.08,41431,183
2066,24,TV,246314.67,2365,1748
2067,41,Email,114274.03,4664,9066
2068,228,Affiliate,75071.93,42965,5040
2069,157,YouTube,21160.87,21313,5091
2070,162,OOH,95213.61,24474,328
2071,150,Email,96972.38,29638,5260
2072,117,Email,134585.03,15664,5598
2073,108,Print,166858.11,38524,4112
2074,119,Meta,219743.2,10331,4713
2075,56,Google,154399.77,44001,8359
2076,11,YouTube,154903.99,38794,6841
2077,54,OOH,67519.33,39509,3815
2078,57,YouTube,62762.14,8513,2528
2079,206,Google,99420.35,5039,7630
2080,139,Meta,245330.97,14272,3684
2081,71,YouTube,70392.67,14929,215
2082,151,OOH,10114.27,25396,6621
2083,28,YouTube,54800.84,37691,3280
2084,246,TV,184188.67,4333,9064
2085,197,Print,171099.73,41638,6117
2086,38,YouTube,245155.72,14939,7605
2087,42,YouTube,130342.51,31212,7928
2088,67,Google,132476.2,36029,8097
2089,116,YouTube,16627.35,47356,3880
2090,242,Print,135119.8,37284,6904
2091,176,Print,31454.29,1923,6957
2092,161,Affiliate,112446.48,2889,1497
2093,21,YouTube,57378.71,48175,2286
2094,116,Affiliate,101976.94,44402,7655
2095,84,Affiliate,232170.53,8069,6029
2096,40,Print,82121.96,34593,2609
2097,72,Print,209032.9,48099,9379
2098,183,OOH,213888.64,35658,8288
2099,211,YouTube,105814.43,28173,521
2100,224,YouTube,188343.45,43730,9450
2101,121,OOH,137145.02,15011,7184
2102,102,Meta,83000.44,39367,2011
2103,83,TV,47333.86,12767,9776
2104,211,Print,236278.14,44955,911
2105,195,YouTube,193652.69,32597,334
2106,192,Google,18318.9,21455,9671
2107,207,Email,189056.6,1770,3790
2108,19,Email,53125.29,24177,2652
2109,25,YouTube,224100.75,17599,3307
2110,46,Email,64322.02,588,1691
2111,88,Google,53533.42,47823,5377
2112,134,Email,19974.78,37385,263
2113,129,Email,73087.22,20827,1837
2114,171,Google,36546.04,10630,6667
2115,110,Email,200902.81,7324,1223
2116,63,Print,8930.0,19182,6198
2117,4,TV,218522.49,33339,38
2118,163,OOH,10903.14,23897,9071
2119,130,Google,152462.36,991,8035
2120,182,Meta,33795.69,38971,3847
2121,176,OOH,182543.79,48131,4116
2122,161,YouTube,26890.03,6372,3286
2123,220,Print,188963.8,8446,5573
2124,26,Meta,95080.46,15826,3062
2125,131,TV,48669.78,30237,2602
2126,134,TV,117424.79,14584,3240
2127,145,Meta,74660.42,48931,9522
2128,69,Affiliate,99645.59,44121,7894
2129,206,OOH,205312.96,12280,3200
2130,163,Email,141204.17,4122,7275
2131,204,Affiliate,242767.92,39693,6132
2132,34,Google,182156.24,10423,6496
2133,73,TV,80885.92,9914,8857
2134,106,YouTube,68129.54,19463,2293
2135,78,Affiliate,184402.56,43183,6966
2136,90,Print,145127.43,6077,9614
2137,114,YouTube,89687.02,1758,4134
2138,85,YouTube,184778.11,39442,3483
2139,15,Affiliate,90803.82,14699,536
2140,90,Affiliate,115071.56,12963,256
2141,7,Meta,234012.16,19065,2278
2142,215,Email,80774.59,20853,7129
2143,200,Email,243571.11,25391,3613
2144,22,TV,15135.27,6486,3307
2145,184,YouTube,21251.71,28726,7644
2146,215,TV,221138.86,49873,4462
2147,227,Email,140550.62,49029,7187
2148,113,TV,151480.27,26700,7646
2149,155,Meta,16963.4,19195,8575
2150,200,Email,142748.28,30552,7076
2151,1,TV,169739.75,24745,2205
2152,87,Print,135874.14,45262,5840
2153,36,YouTube,90667.36,7107,7059
2154,15,OOH,12077.34,5992,4606
2155,70,Email,89344.17,34057,8963
2156,212,Google,44498.8,17955,7753
2157,21,Google,229074.5,7953,8735
2158,196,TV,167161.75,44334,4064
2159,113,Meta,124053.76,9089,7604
2160,160,Meta,140880.96,41664,8927
2161,13,Affiliate,108226.85,23964,8129
2162,116,Google,24595.53,14127,6134
2163,37,OOH,195253.61,40949,4972
2164,64,Affiliate,63648.04,18632,8509
2165,202,Meta,225264.69,32539,416
2166,124,Email,218767.3,11902,9218
2167,81,Print,193245.55,9523,9824
2168,76,Google,133341.77,46638,811
2169,66,Meta,78368.93,14854,2745
2170,42,Meta,46541.57,31844,8256
