email_id,cust_id,campaign_id,sent_date,opened,clicked
13173,24905,40,2025-06-03,True,True
13174,5431,71,2025-03-10,False,False
13175,11650,202,2024-10-12,True,True
13176,25709,241,2024-01-07,True,True
13177,13143,201,2024-09-09,True,True
13178,3878,169,2024-03-20,False,False
13179,14525,95,2024-06-01,False,False
13180,24500,119,2024-11-30,False,True
13181,28484,241,2025-08-19,False,False
13182,31645,199,2024-05-31,False,True
13183,26,188,2024-09-04,True,True
13184,36183,30,2024-01-26,True,True
13185,5895,43,2024-05-10,True,False
13186,15954,226,2024-08-07,True,True
13187,40993,41,2024-01-19,True,True
13188,46610,16,2024-04-24,True,True
13189,10959,228,2025-03-23,True,True
13190,11350,58,2025-08-14,False,False
13191,45500,123,2024-05-12,True,False
13192,26915,76,2025-09-06,True,True
13193,32233,50,2024-07-21,True,False
13194,7700,113,2025-06-26,False,True
13195,41228,241,2024-11-01,True,False
13196,18272,79,2024-05-12,False,True
13197,16808,121,2024-10-10,True,False
13198,2265,3,2025-03-01,True,False
13199,17299,202,2024-03-30,True,True
13200,49409,150,2025-01-22,False,True
13201,32078,6,2024-10-10,True,True
13202,24570,111,2025-08-19,True,False
13203,14864,189,2024-12-24,True,True
13204,14429,41,2024-10-13,True,True
13205,2609,234,2024-04-07,False,True
13206,32859,120,2024-09-21,False,False
13207,4285,155,2025-09-24,True,False
13208,27672,70,2024-03-15,True,False
13209,819,65,2024-02-26,True,True
13210,42142,110,2024-06-26,False,True
13211,14244,224,2025-07-02,False,False
13212,7439,17,2024-02-28,True,True
13213,41949,37,2025-04-25,False,False
13214,44540,90,2025-09-02,False,True
13215,9754,188,2025-04-11,True,False
13216,10994,41,2024-09-26,False,False
13217,40446,40,2025-09-02,False,True
13218,38005,132,2024-02-13,False,False
13219,47160,77,2025-03-29,True,True
13220,20243,167,2025-06-24,False,True
13221,34054,28,2024-08-18,True,True
13222,36321,73,2025-09-24,True,True
13223,13402,28,2024-04-21,True,True
13224,44923,192,2024-02-17,True,True
13225,6119,3,2025-09-06,False,False
13226,11042,89,2024-04-19,False,False
13227,43614,201,2024-12-18,True,True
13228,3126,84,2025-06-18,False,True
13229,35980,156,2025-04-27,True,False
13230,6864,35,2025-08-24,False,False
13231,15699,110,2025-02-07,False,False
13232,33701,105,2024-01-25,False,False
13233,22643,237,2024-09-22,False,True
13234,2440,199,2025-06-15,True,False
13235,8595,226,2024-08-17,True,True
13236,31862,214,2024-09-20,True,True
13237,21201,37,2024-01-22,False,True
13238,14457,227,2025-09-01,False,False
13239,29019,247,2025-08-13,False,False
13240,49468,59,2024-07-01,False,False
13241,1540,56,2024-07-04,False,False
13242,46516,151,2025-09-02,True,True
13243,12340,58,2024-11-14,True,True
13244,23676,161,2024-11-13,False,True
13245,14528,134,2025-02-15,False,False
13246,34510,102,2025-05-27,True,False
13247,35910,74,2025-02-20,True,False
13248,34657,37,2025-04-18,False,True
13249,32015,84,2024-05-12,True,False
13250,9101,5,2024-09-09,True,True
13251,2474,46,2024-04-03,False,False
13252,46584,188,2024-04-11,False,False
13253,22842,239,2025-08-14,True,True
13254,25884,23,2025-03-06,True,False
13255,2506,154,2025-08-30,True,False
13256,31667,233,2024-07-10,True,False
13257,28777,8,2025-01-26,False,True
13258,31334,62,2024-04-24,False,False
13259,29323,76,2024-09-25,True,False
13260,30618,39,2024-03-27,False,False
13261,32410,147,2025-05-13,True,False
13262,19577,124,2024-12-28,False,True
13263,44763,233,2024-03-08,False,True
13264,17743,159,2025-06-12,False,False
13265,26376,166,2024-04-05,True,False
13266,29356,15,2024-06-08,False,True
13267,39966,41,2025-06-24,True,False
13268,17654,104,2025-05-05,False,True
13269,5762,185,2025-01-15,True,True
13270,38,163,2025-04-20,True,False
13271,22610,54,2025-04-20,True,False
13272,10611,52,2024-01-28,False,True
13273,47396,244,2025-03-17,False,True
13274,15530,14,2025-03-29,True,True
13275,24059,113,2024-11-28,True,False
13276,5296,112,2024-09-10,True,True
13277,27948,200,2024-12-29,False,True
13278,27121,170,2024-06-01,True,True
13279,37507,137,2024-06-10,True,False
13280,27140,127,2024-09-28,True,True
13281,47076,248,2025-03-16,False,False
13282,27404,59,2025-06-08,False,True
13283,17606,5,2025-08-13,False,True
13284,33882,201,2024-11-25,True,False
13285,38373,20,2024-03-02,False,False
13286,12675,213,2024-11-26,False,False
13287,38659,215,2025-07-03,True,True
13288,19890,38,2024-02-17,False,True
13289,17500,178,2024-04-10,False,False
13290,7941,143,2025-09-14,True,False
13291,106,181,2024-06-11,False,True
13292,20015,78,2024-08-30,True,True
13293,9619,120,2024-01-06,False,True
13294,386,226,2025-05-13,False,True
13295,13342,185,2024-09-21,False,True
13296,43544,79,2025-03-15,True,False
13297,21023,46,2025-04-25,True,False
13298,28929,93,2024-05-22,True,False
13299,4136,98,2025-05-07,False,False
13300,29784,163,2025-04-20,False,True
13301,13544,226,2025-06-17,False,True
13302,22794,109,2024-04-09,True,False
13303,4310,25,2024-03-08,False,True
13304,23051,51,2024-08-22,False,False
13305,21609,59,2024-05-03,True,False
13306,22762,193,2024-12-04,True,True
13307,1148,202,2025-09-19,True,True
13308,43774,177,2024-01-27,True,False
13309,8890,29,2025-07-18,True,True
13310,17611,160,2024-01-03,True,True
13311,3881,198,2024-01-27,True,False
13312,43676,159,2025-05-16,True,False
13313,15159,48,2024-03-28,True,True
13314,29598,166,2025-06-15,True,False
13315,27019,57,2025-01-10,False,False
13316,18521,71,2024-09-03,False,True
13317,33144,94,2025-04-02,False,False
13318,17784,91,2024-11-10,False,True
13319,1658,123,2025-06-28,False,True
13320,1462,6,2024-09-01,False,False
13321,13295,18,2024-08-13,False,True
13322,17951,39,2025-02-08,True,False
13323,41541,106,2024-10-29,True,False
13324,36593,75,2025-03-04,True,True
13325,5688,170,2025-03-31,False,True
13326,2430,77,2024-05-21,False,False
13327,2386,90,2024-07-01,False,False
13328,38681,186,2025-01-03,True,False
13329,44293,86,2025-05-24,False,False
13330,46274,132,2025-01-05,True,True
13331,7831,170,2025-07-21,True,False
13332,29061,244,2024-05-24,True,False
13333,47141,223,2024-03-01,True,True
13334,3420,175,2025-02-26,False,False
13335,34512,145,2025-04-29,True,False
13336,43949,233,2024-09-22,True,False
13337,4102,71,2025-01-12,True,True
13338,20909,94,2024-12-25,False,True
13339,11110,48,2025-01-15,True,True
13340,24705,126,2024-05-26,False,True
13341,23784,123,2025-09-26,True,False
13342,27978,118,2024-01-23,False,True
13343,2221,208,2025-07-20,False,False
13344,30589,166,2025-01-15,True,False
13345,29874,121,2025-03-01,True,True
13346,25052,12,2025-09-13,True,False
13347,39651,63,2025-09-19,False,False
13348,44345,13,2024-06-21,False,False
13349,1899,153,2025-02-18,False,False
13350,12168,42,2025-08-15,True,True
13351,6676,1,2024-10-06,True,True
13352,31084,48,2024-02-11,True,False
13353,10809,99,2024-01-03,True,True
13354,36196,51,2024-12-28,False,True
13355,2632,69,2025-09-30,True,True
13356,46873,167,2025-03-31,True,False
13357,16031,131,2025-07-13,True,True
13358,29427,50,2024-05-01,True,True
13359,34109,30,2024-01-28,False,True
13360,33277,86,2025-09-20,False,False
13361,49580,151,2025-09-03,True,True
13362,26972,57,2024-09-28,True,True
13363,17729,65,2025-06-08,True,True
13364,36157,5,2024-07-19,True,False
13365,47630,215,2024-06-27,False,True
13366,6001,53,2025-02-25,False,True
13367,19039,83,2024-02-12,True,True
13368,45543,61,2024-12-16,True,False
13369,25769,167,2024-11-08,True,True
13370,48553,214,2024-05-04,True,True
13371,15556,149,2024-07-04,True,True
13372,23119,7,2024-08-06,False,False
13373,21248,211,2024-12-26,True,False
13374,48441,210,2025-09-28,False,False
13375,29146,28,2024-12-09,True,True
13376,44081,172,2025-09-09,True,True
13377,36525,151,2024-06-26,True,True
13378,20249,247,2024-09-02,True,False
13379,15986,224,2024-07-13,True,False
13380,33982,26,2025-04-01,False,False
13381,23891,235,2025-09-28,False,False
13382,47117,214,2025-02-24,False,False
13383,7019,152,2025-06-14,False,True
13384,25405,150,2024-07-31,False,True
13385,17839,248,2024-03-21,False,True
13386,46145,1,2024-05-06,False,False
13387,37790,241,2025-07-27,True,False
13388,42486,19,2025-04-26,False,False
13389,37186,220,2025-04-15,True,False
13390,44801,86,2025-01-26,True,True
13391,39409,32,2024-01-27,False,False
13392,31721,161,2025-09-27,False,True
13393,27462,133,2024-02-02,False,False
13394,15373,121,2025-09-25,True,True
13395,44112,33,2024-02-29,False,False
13396,31717,92,2024-03-23,True,False
13397,36647,10,2024-12-10,True,False
13398,34668,243,2024-08-30,False,False
13399,42882,79,2024-07-13,False,True
13400,32287,63,2024-04-23,False,False
13401,26546,7,2024-04-21,True,True
13402,32187,75,2024-07-11,False,True
13403,1645,149,2024-01-16,True,True
13404,24703,146,2024-01-07,True,True
13405,34665,47,2024-01-28,True,True
13406,29682,224,2024-07-18,False,True
13407,14125,195,2025-05-28,False,True
13408,18347,188,2024-12-08,False,False
13409,26878,102,2025-03-14,True,False
13410,24624,9,2025-08-22,False,False
13411,39428,68,2024-10-05,False,True
13412,22395,32,2025-01-25,False,False
13413,6460,227,2025-09-16,True,True
13414,600,31,2024-02-21,False,False
13415,37671,103,2024-06-26,True,True
13416,25083,122,2024-09-24,True,True
13417,32011,36,2024-11-09,False,True
13418,15585,87,2025-09-09,False,True
13419,48165,162,2024-08-23,False,False
13420,34484,58,2024-11-17,True,True
13421,42657,66,2025-02-16,False,True
13422,15303,134,2024-01-25,True,True
13423,42858,178,2024-05-17,False,False
13424,2460,104,2024-02-15,True,False
13425,12634,139,2024-02-06,True,True
13426,5108,225,2024-11-25,False,False
13427,33173,46,2024-12-27,True,False
13428,5173,78,2024-02-06,True,True
13429,4868,223,2025-04-22,False,False
13430,37834,33,2024-06-08,False,False
13431,41965,162,2025-07-10,True,True
13432,5817,108,2025-01-22,False,True
13433,41416,117,2025-06-03,False,False
13434,22970,237,2024-09-07,True,True
13435,47440,177,2024-08-11,False,True
13436,5062,12,2024-08-20,False,False
13437,24708,74,2024-01-24,False,True
13438,11298,90,2024-07-21,False,False
13439,3346,168,2024-08-01,False,True
13440,42996,125,2025-05-13,False,True
13441,41099,239,2024-07-23,True,False
13442,45595,104,2025-07-14,False,True
13443,12321,147,2024-11-25,False,False
13444,10918,29,2024-05-20,False,False
13445,33614,163,2025-09-15,True,False
13446,4499,188,2024-09-29,False,True
13447,28765,160,2025-05-03,True,True
13448,22377,215,2025-03-10,True,False
13449,1932,112,2024-02-18,True,False
13450,21672,49,2024-07-15,False,False
13451,6657,108,2024-08-05,False,False
13452,48464,99,2025-04-21,False,True
13453,28150,27,2024-10-03,False,True
13454,1665,247,2024-03-27,True,True
13455,10031,128,2025-04-08,False,False
13456,33631,104,2025-09-04,False,False
13457,32252,224,2025-07-10,False,False
13458,48928,95,2025-05-11,False,True
13459,10626,83,2024-06-16,False,False
13460,35123,203,2025-07-07,False,False
13461,15673,246,2025-08-18,True,False
13462,20006,80,2024-01-19,True,True
13463,15634,56,2025-03-10,True,False
13464,668,69,2024-08-22,False,True
13465,32071,72,2024-06-05,False,False
13466,33057,75,2024-04-18,True,True
13467,36952,118,2024-06-04,True,True
13468,26176,113,2024-11-24,True,False
13469,23074,152,2024-07-26,False,True
13470,26609,90,2024-02-04,False,False
13471,23419,221,2025-08-26,True,True
13472,2146,3,2024-02-08,False,True
13473,34863,77,2024-01-31,False,True
13474,33053,168,2025-05-13,False,True
13475,10072,29,2025-08-11,False,True
13476,20961,11,2025-01-25,False,True
13477,13854,118,2024-05-31,False,True
13478,39972,138,2024-07-21,False,True
13479,16082,172,2025-04-27,True,True
13480,21084,234,2024-12-07,True,True
13481,9106,242,2025-08-30,True,False
13482,1017,6,2025-09-26,True,False
13483,26596,192,2024-07-06,True,False
13484,48178,138,2025-06-15,True,True
13485,42339,159,2024-10-31,True,True
13486,18375,130,2024-07-14,True,False
13487,34028,73,2025-05-18,False,False
13488,21905,222,2025-05-11,False,True
13489,17565,20,2025-03-21,True,True
13490,48773,68,2024-10-06,True,True
13491,3267,30,2024-10-10,False,False
13492,22225,179,2025-07-06,True,True
13493,31837,97,2024-09-24,False,True
13494,48695,57,2025-05-28,True,True
13495,2243,80,2024-02-10,False,False
13496,6554,170,2025-06-26,True,False
13497,42892,72,2025-06-22,False,False
13498,15785,206,2025-05-21,False,True
13499,48516,227,2025-04-29,False,True
13500,38696,161,2024-09-15,False,True
13501,27011,155,2024-07-21,True,True
13502,34224,195,2025-07-28,False,False
13503,6165,20,2025-08-31,False,True
13504,31876,14,2024-06-06,True,True
13505,17262,165,2024-05-26,True,True
13506,1746,133,2024-05-26,False,True
13507,23573,31,2024-09-22,True,True
13508,25245,175,2025-03-04,False,True
13509,49119,28,2025-01-15,True,False
13510,13584,241,2025-01-15,False,True
13511,49517,179,2024-10-31,False,False
13512,28299,227,2024-07-15,True,True
13513,1740,28,2024-03-30,True,True
13514,41649,203,2025-01-13,False,False
13515,2219,112,2025-08-09,True,True
13516,10011,142,2024-05-11,False,False
13517,35658,77,2024-01-30,False,True
13518,2319,96,2024-04-15,False,False
13519,35591,219,2025-07-14,True,False
13520,21764,165,2024-12-04,False,False
13521,36637,44,2024-12-07,True,True
13522,34681,206,2025-01-02,True,False
13523,48783,218,2024-04-28,True,False
13524,16633,238,2024-06-01,True,False
13525,5964,207,2025-08-11,True,False
13526,40415,161,2025-01-24,True,False
13527,10,184,2025-04-24,True,False
13528,32205,149,2024-09-17,False,True
13529,25442,223,2025-09-26,False,False
13530,45612,180,2024-11-16,True,True
13531,23352,191,2024-07-21,True,True
13532,25394,80,2024-08-25,True,True
13533,10808,54,2024-01-28,True,False
13534,29293,39,2024-10-22,True,True
13535,38774,152,2025-08-20,True,True
13536,38719,28,2024-11-24,True,False
13537,35178,148,2024-03-24,False,True
13538,4863,80,2025-06-17,True,False
13539,31615,12,2025-04-27,False,False
13540,20353,63,2025-06-25,True,True
13541,38930,215,2024-05-27,True,True
13542,18200,30,2024-07-25,True,False
13543,12983,60,2024-03-09,False,False
13544,17290,203,2024-05-05,False,False
13545,45236,145,2024-12-22,False,False
13546,26800,137,2025-02-06,True,True
13547,28891,138,2024-10-02,False,True
13548,37107,94,2025-02-19,True,True
13549,1350,87,2024-05-05,True,True
13550,31012,167,2024-05-21,True,False
13551,48410,82,2025-03-14,True,True
13552,9419,17,2024-07-09,True,False
13553,9489,235,2024-04-21,True,True
13554,7534,65,2024-06-30,True,False
13555,42334,130,2025-09-11,False,False
13556,28728,16,2024-09-09,False,True
13557,37595,184,2024-01-12,True,False
13558,3151,15,2025-02-08,True,False
13559,29680,37,2025-06-06,True,True
13560,517,186,2024-05-18,False,True
13561,39975,99,2024-11-01,True,False
13562,46159,95,2024-08-22,False,False
13563,49716,1,2024-08-01,False,True
13564,17484,164,2024-03-13,True,True
13565,47424,32,2024-06-17,True,True
13566,46278,193,2024-05-20,False,False
13567,24455,211,2025-07-19,False,False
13568,9713,91,2025-05-12,True,True
13569,2970,235,2025-09-01,True,True
13570,48748,234,2025-05-03,True,True
13571,44130,108,2025-09-24,False,True
13572,44812,49,2025-04-24,False,True
13573,25609,188,2025-07-10,False,False
13574,17216,90,2025-03-06,False,True
13575,7723,132,2025-02-18,True,True
13576,38442,90,2025-08-25,False,True
13577,5768,80,2025-05-15,True,True
13578,40860,104,2025-03-16,True,True
13579,39582,5,2025-03-04,False,True
13580,1741,228,2024-01-07,True,False
13581,26032,137,2025-08-21,True,True
13582,49730,44,2024-11-07,True,False
13583,15438,237,2024-02-02,True,True
13584,49588,160,2024-10-24,True,True
13585,45429,203,2024-02-08,False,False
13586,33802,204,2024-12-11,False,True
13587,41765,101,2024-01-07,False,True
13588,21668,195,2024-10-30,True,False
13589,34178,90,2024-01-01,True,False
13590,27804,139,2024-12-30,False,False
13591,2266,68,2025-05-12,True,False
13592,37191,220,2024-10-28,True,False
13593,16898,142,2024-12-21,True,True
13594,45973,83,2024-08-01,True,True
13595,30147,107,2024-08-05,False,True
13596,34249,36,2024-11-16,False,True
13597,4849,105,2024-10-28,True,True
13598,10795,162,2025-06-08,True,True
13599,11550,142,2024-01-09,False,True
13600,30020,216,2025-05-30,False,False
13601,22535,99,2024-12-07,True,True
13602,3940,19,2024-02-11,False,False
13603,46070,230,2025-01-14,True,True
13604,19763,24,2024-11-19,True,True
13605,38785,70,2025-09-21,False,True
13606,41714,20,2024-05-29,True,True
13607,19837,234,2024-06-22,True,False
13608,41548,242,2025-02-22,False,False
13609,14580,102,2025-08-29,True,True
13610,2493,195,2025-03-22,False,False
13611,23097,156,2025-08-04,True,True
13612,46702,78,2024-06-26,True,True
13613,19592,132,2025-07-02,True,False
13614,19694,248,2024-01-07,False,False
13615,7359,67,2024-09-09,True,False
13616,16313,171,2025-08-18,True,False
13617,1583,78,2024-02-12,False,False
13618,8911,190,2024-02-27,True,True
13619,31682,107,2025-08-10,False,False
13620,10541,117,2025-08-28,True,False
13621,36952,140,2025-09-06,False,True
13622,25730,112,2025-04-07,True,False
13623,39867,36,2025-06-30,True,True
13624,1608,176,2024-05-30,True,False
13625,38477,45,2024-06-11,True,True
13626,23386,244,2024-11-14,True,True
13627,10697,96,2024-04-06,True,False
13628,22257,17,2024-11-30,False,True
13629,9199,162,2024-11-28,True,False
13630,21209,29,2024-04-09,True,False
13631,15313,56,2025-09-01,True,False
13632,43415,171,2025-04-07,True,True
13633,28381,196,2024-02-12,False,True
13634,44413,167,2024-08-31,False,True
13635,35027,137,2025-09-22,False,False
13636,34380,48,2025-02-20,True,True
13637,45718,243,2024-06-30,False,False
13638,27757,140,2024-07-01,False,False
13639,17213,180,2024-06-16,False,True
13640,48444,151,2024-03-10,True,True
13641,4970,90,2024-08-01,True,False
13642,2926,161,2025-09-18,False,True
13643,18454,28,2024-12-27,False,True
13644,10976,209,2024-10-11,False,False
13645,37430,87,2025-02-24,True,False
13646,33401,56,2025-06-06,False,True
13647,11957,56,2025-04-22,True,False
13648,18792,202,2024-02-29,True,False
13649,8386,110,2025-01-29,True,True
13650,37859,130,2024-11-18,False,True
13651,12236,241,2024-07-09,True,False
13652,37547,17,2024-12-25,True,False
13653,49838,81,2025-09-11,True,False
13654,5495,247,2025-03-17,False,False
13655,21305,71,2024-04-21,False,True
13656,9849,143,2024-02-07,True,False
13657,42159,92,2024-12-10,False,True
13658,20063,230,2025-03-23,True,False
13659,31847,48,2024-09-11,True,False
13660,49286,99,2025-05-11,True,False
13661,7781,207,2024-04-18,True,True
13662,48648,89,2024-06-13,True,True
13663,9861,89,2025-07-02,True,True
13664,41635,54,2024-12-29,True,True
13665,48732,119,2024-11-15,True,True
13666,30783,117,2024-02-02,True,True
13667,19242,183,2025-02-04,False,False
13668,26598,232,2024-03-02,False,True
13669,10996,39,2024-10-02,True,False
13670,17063,232,2024-05-11,True,True
13671,24958,140,2024-12-25,True,True
13672,4602,221,2025-09-23,False,True
13673,6129,174,2024-11-30,False,False
13674,49083,186,2024-08-04,False,True
13675,46168,201,2024-01-02,False,True
13676,25423,145,2025-08-13,True,False
13677,16968,55,2025-05-14,False,True
13678,38573,78,2025-06-16,True,True
13679,21113,227,2025-09-29,False,False
13680,41770,197,2024-11-12,False,False
13681,2024,99,2025-06-19,False,False
13682,14611,211,2025-05-07,False,False
13683,44502,245,2024-02-27,False,True
13684,39576,181,2024-02-17,False,False
13685,45406,160,2024-12-28,True,False
13686,24189,5,2024-03-16,False,True
13687,6959,14,2024-03-30,True,True
13688,41729,158,2025-07-28,False,True
13689,15892,112,2025-03-13,True,False
13690,43820,120,2024-05-09,True,False
13691,9199,150,2024-02-05,False,False
13692,43419,65,2024-07-17,False,True
13693,21505,150,2024-04-18,True,False
13694,21690,143,2025-01-22,False,False
13695,36752,211,2024-03-06,True,True
13696,28079,125,2024-10-26,True,False
13697,5032,22,2024-10-24,False,False
13698,39963,47,2024-07-24,True,False
13699,49835,217,2024-04-21,True,False
13700,25896,115,2024-11-15,True,True
13701,30246,175,2025-02-12,False,True
13702,30228,215,2024-11-03,False,False
13703,30405,221,2024-12-31,True,True
13704,32350,244,2025-07-03,False,False
13705,43021,20,2025-05-11,True,False
13706,44926,178,2024-03-30,True,False
13707,36038,147,2025-04-18,False,True
13708,48681,104,2024-08-29,True,False
13709,32853,138,2025-07-05,True,False
13710,14647,14,2025-01-29,True,True
13711,11186,243,2024-09-05,True,False
13712,35644,115,2024-12-29,False,False
13713,43915,239,2025-01-13,False,True
13714,37654,159,2025-01-24,False,True
13715,33821,11,2024-02-11,False,True
13716,9424,121,2024-06-03,False,False
13717,2403,217,2025-02-16,True,False
13718,32305,189,2024-03-10,True,False
13719,9724,20,2024-02-21,False,True
13720,43501,193,2025-08-03,True,False
13721,41632,238,2025-04-29,False,False
13722,33249,186,2024-06-15,True,False
13723,35986,168,2024-01-26,True,True
13724,13002,67,2025-09-20,False,False
13725,39199,174,2025-07-08,False,False
13726,49321,169,2025-06-15,False,True
13727,40580,183,2025-03-08,True,False
13728,18574,171,2024-12-20,False,False
13729,17172,122,2024-03-20,False,True
13730,39063,75,2024-09-26,True,True
13731,7503,250,2025-02-02,False,True
13732,28675,181,2024-05-11,True,False
13733,15148,181,2025-09-29,False,False
13734,48547,244,2025-02-25,True,False
13735,34973,61,2024-04-03,True,True
13736,29470,151,2024-08-22,True,False
13737,546,41,2024-12-25,False,False
13738,40512,56,2024-02-22,True,True
13739,15483,18,2024-12-04,False,False
13740,47352,94,2025-06-20,True,False
13741,48178,112,2024-11-07,False,False
13742,49741,232,2025-04-18,False,False
13743,16237,9,2024-10-18,False,False
13744,38527,228,2025-01-23,False,True
13745,25597,1,2024-10-31,True,True
13746,26095,159,2025-07-08,False,False
13747,4748,120,2024-05-19,False,False
13748,23941,169,2024-05-04,False,True
13749,7295,56,2024-04-08,True,True
13750,45712,53,2025-05-18,True,False
13751,40967,99,2024-01-01,False,False
13752,25426,136,2024-02-11,True,True
13753,1356,14,2025-05-20,False,False
13754,22917,21,2025-07-28,True,False
13755,27511,215,2024-09-29,True,False
13756,48265,10,2025-06-08,True,False
13757,4357,199,2025-06-19,False,True
13758,43615,167,2024-09-23,False,False
13759,11314,216,2025-01-12,True,True
13760,36284,136,2024-02-01,True,True
13761,26775,134,2025-07-17,True,True
13762,46078,27,2025-08-22,True,True
13763,30717,115,2024-12-11,True,False
13764,1906,82,2025-02-08,False,False
13765,46873,170,2024-09-07,True,False
13766,48767,240,2025-03-15,True,True
13767,37883,50,2025-08-27,True,False
13768,11751,41,2024-03-25,False,False
13769,25210,2,2025-08-10,False,True
13770,47330,14,2024-04-18,True,True
13771,39756,175,2024-10-03,False,False
13772,23919,236,2025-06-08,True,False
13773,24779,38,2025-03-10,False,True
13774,10250,10,2025-03-26,True,False
13775,36257,69,2024-09-28,False,True
13776,44904,55,2024-06-04,False,False
13777,37145,249,2024-07-29,False,True
13778,19872,62,2025-07-10,True,True
13779,31908,186,2024-06-07,False,False
13780,7886,67,2024-07-26,False,False
13781,14656,202,2024-06-27,True,False
13782,6325,57,2025-06-20,False,False
13783,34120,244,2025-05-05,False,True
13784,8927,16,2025-04-29,True,True
13785,42373,144,2024-06-28,False,True
13786,37810,161,2024-09-29,True,True
13787,36365,241,2025-05-21,True,True
13788,36631,155,2024-07-19,False,False
13789,11477,216,2024-09-12,True,False
13790,24599,230,2025-01-14,True,False
13791,1690,136,2025-08-24,True,True
13792,25236,245,2024-02-20,True,True
13793,30782,51,2025-09-18,True,True
13794,9437,95,2024-08-25,True,False
13795,22317,52,2025-03-27,False,False
13796,36095,107,2025-04-23,False,True
13797,9720,67,2025-09-24,True,True
13798,38272,117,2025-04-05,True,False
13799,61,37,2025-04-09,False,False
13800,20236,131,2024-03-25,False,False
13801,39397,48,2024-11-03,False,False
13802,35983,30,2024-01-26,True,False
13803,12081,236,2024-05-20,False,False
13804,13542,16,2024-07-08,True,True
13805,32357,176,2024-06-11,False,True
13806,30462,191,2024-02-10,True,True
13807,29190,35,2025-06-27,False,False
13808,33764,49,2024-05-15,True,True
13809,10860,180,2024-07-08,False,True
13810,3926,111,2025-07-30,False,True
13811,23152,17,2024-09-14,True,False
13812,44360,240,2024-05-07,False,False
13813,26314,151,2024-06-23,False,True
13814,41142,79,2024-02-09,True,True
13815,17121,207,2024-03-13,False,True
13816,31403,20,2024-12-03,True,True
13817,27016,205,2024-12-29,True,False
13818,10041,215,2025-06-18,False,True
13819,1847,58,2024-05-15,True,True
13820,10550,96,2025-04-13,False,False
13821,48435,16,2024-06-03,True,True
13822,6173,157,2024-07-29,False,False
13823,28822,173,2024-03-17,False,True
13824,47003,61,2025-03-30,True,False
13825,28220,78,2025-04-26,True,True
13826,5032,114,2024-02-15,False,True
13827,4159,103,2025-02-09,True,False
13828,39636,234,2025-03-05,False,True
13829,22232,244,2025-08-24,True,True
13830,34468,178,2024-08-01,True,True
13831,44246,112,2024-10-14,True,True
13832,28713,131,2024-04-18,False,False
13833,5393,190,2025-02-09,False,False
13834,47494,71,2024-04-21,True,True
13835,38163,218,2024-07-20,True,False
13836,5402,101,2024-07-27,False,False
13837,14105,188,2025-04-09,True,False
13838,3760,181,2024-10-11,False,True
13839,24904,183,2024-08-06,True,False
13840,31728,183,2025-08-18,False,False
13841,15778,17,2024-12-22,False,False
13842,4289,46,2025-02-01,True,False
13843,22909,221,2024-07-21,False,True
13844,18675,143,2025-04-08,True,False
13845,20817,20,2024-03-11,True,False
13846,30633,17,2025-09-12,False,False
13847,34696,182,2024-06-01,False,True
13848,4240,128,2024-09-06,False,False
13849,17272,22,2025-08-08,False,False
13850,37115,174,2025-03-30,False,False
13851,2996,161,2024-06-14,False,True
13852,16721,20,2024-06-27,False,True
13853,9713,187,2025-05-01,False,False
13854,18418,192,2025-04-01,False,True
13855,36293,144,2024-05-31,False,True
13856,18118,207,2025-03-01,True,True
13857,3373,41,2025-05-11,False,True
13858,35414,48,2025-04-22,True,True
13859,39346,230,2025-06-27,True,False
13860,32957,51,2024-03-04,True,False
13861,16979,75,2024-11-09,True,False
13862,49697,32,2025-07-15,False,True
13863,39615,6,2024-11-14,False,False
13864,3292,106,2024-04-27,False,False
13865,46086,27,2024-10-18,False,False
13866,11019,192,2024-04-14,False,True
13867,2400,60,2024-08-11,True,True
13868,6467,153,2025-02-20,False,True
13869,549,70,2024-01-26,True,True
13870,44064,73,2024-08-13,True,True
13871,15209,164,2025-02-28,False,False
13872,8006,159,2024-03-21,True,False
13873,12679,11,2024-09-08,False,False
13874,18352,29,2024-02-28,True,False
13875,38999,141,2025-09-04,False,False
13876,43468,131,2024-12-13,True,True
13877,8962,187,2025-04-28,False,True
13878,35936,161,2025-05-19,False,True
13879,21290,165,2024-09-04,True,False
13880,10338,88,2025-05-05,False,False
13881,33495,155,2025-09-10,False,True
13882,46399,70,2024-05-11,False,False
13883,2771,123,2025-07-02,True,True
13884,22146,65,2024-06-24,True,True
13885,49652,248,2025-03-23,True,True
13886,31789,46,2024-03-28,False,True
13887,44482,122,2024-05-25,False,True
13888,23284,88,2024-12-03,False,True
13889,5273,9,2024-06-29,False,False
13890,12526,1,2024-12-13,False,False
13891,49088,226,2024-09-09,True,False
13892,11309,114,2025-05-21,False,False
13893,4942,207,2024-08-06,True,False
13894,31863,217,2024-12-16,True,False
13895,26152,230,2025-02-21,False,True
13896,32886,222,2025-03-02,False,False
13897,40639,166,2024-12-21,True,True
13898,10369,82,2025-08-01,False,True
13899,49398,85,2025-04-06,False,True
13900,39833,46,2025-05-10,True,True
13901,22787,122,2024-08-22,True,False
13902,27405,41,2025-08-20,False,False
13903,36651,130,2024-02-24,False,False
13904,48716,216,2025-06-07,True,False
13905,29997,179,2024-08-14,True,True
13906,7664,68,2025-05-05,False,False
13907,19772,114,2025-05-07,True,True
13908,44227,152,2025-01-30,True,True
