expense_id,store_id,expense_date,category,amount
25656,125,2025-08-06,Utilities,260218.64
25657,6,2024-01-21,Maintenance,271040.7
25658,70,2024-07-22,Security,58673.44
25659,57,2024-04-06,Security,177964.51
25660,123,2024-04-06,Marketing,126925.18
25661,52,2024-03-07,Security,149299.78
25662,106,2025-06-14,Marketing,125342.86
25663,3,2025-08-21,Marketing,282300.5
25664,63,2024-09-18,Misc,230454.11
25665,92,2024-09-29,Security,203547.94
25666,35,2025-05-02,Maintenance,244679.96
25667,14,2024-09-01,Utilities,260646.9
25668,171,2025-02-21,Security,28866.95
25669,94,2024-09-10,Misc,45601.7
25670,20,2024-07-10,Maintenance,158039.02
25671,145,2024-09-20,Security,200473.97
25672,147,2025-09-23,Marketing,29120.12
25673,37,2025-08-02,Utilities,70323.27
25674,147,2024-12-24,Maintenance,115332.44
25675,184,2024-05-04,Security,202466.85
25676,134,2024-06-22,Rent,101788.09
25677,107,2025-05-19,Marketing,24880.79
25678,161,2024-06-29,Maintenance,119507.57
25679,53,2025-02-06,Rent,204883.63
25680,143,2025-09-05,Maintenance,101995.26
25681,181,2025-08-05,Rent,147023.12
25682,190,2024-01-01,Security,137167.33
25683,172,2024-02-08,Security,250722.62
25684,55,2025-03-07,Maintenance,170383.87
25685,5,2024-03-03,Utilities,49223.87
25686,153,2025-05-27,Rent,33641.57
25687,53,2025-05-21,Rent,218358.91
25688,179,2025-02-09,Marketing,115333.33
25689,37,2024-01-10,Utilities,244893.95
25690,151,2025-02-25,Security,150577.56
25691,169,2024-08-06,Misc,196765.64
25692,145,2025-08-13,Maintenance,179137.88
25693,67,2024-04-25,Security,217099.41
25694,64,2024-06-03,Misc,189826.84
25695,132,2024-01-27,Maintenance,257511.68
25696,81,2024-06-27,Maintenance,192623.19
25697,172,2024-07-24,Utilities,273940.99
25698,93,2025-04-27,Misc,96804.44
25699,23,2024-03-13,Misc,237099.56
25700,171,2024-11-30,Marketing,22865.12
25701,196,2025-03-25,Security,273298.54
25702,55,2024-11-09,Utilities,44357.98
25703,183,2025-07-29,Marketing,82174.69
25704,156,2025-01-16,Misc,259248.08
25705,76,2024-04-21,Misc,203843.01
25706,89,2025-02-09,Rent,249666.33
25707,190,2024-03-22,Rent,268081.5
25708,102,2025-01-23,Rent,129140.87
25709,25,2025-06-26,Utilities,80909.5
25710,86,2024-11-30,Security,91612.12
25711,189,2024-03-30,Rent,119681.13
25712,92,2025-02-22,Maintenance,101490.02
25713,115,2024-11-28,Rent,66584.9
25714,26,2024-11-09,Marketing,298224.6
25715,158,2024-10-16,Rent,116427.18
25716,199,2024-02-15,Misc,140232.57
25717,27,2025-08-10,Utilities,243278.15
25718,186,2024-02-17,Misc,158822.91
25719,138,2024-03-19,Rent,212168.14
25720,189,2025-08-03,Security,56913.86
25721,165,2024-06-28,Rent,117049.52
25722,174,2024-02-22,Maintenance,81186.7
25723,158,2024-06-09,Maintenance,214708.92
25724,73,2024-03-23,Rent,235039.66
25725,52,2024-06-01,Maintenance,211580.64
25726,19,2024-01-28,Misc,145306.9
25727,176,2025-02-02,Maintenance,144194.85
25728,107,2025-08-26,Rent,206493.95
25729,168,2025-07-28,Security,124413.22
25730,1,2025-02-10,Utilities,277506.36
25731,184,2024-03-17,Security,64768.62
25732,109,2024-05-22,Misc,13178.09
25733,149,2025-06-19,Marketing,170549.52
25734,188,2025-05-29,Maintenance,241259.07
25735,35,2025-07-28,Security,1244.88
25736,194,2025-03-09,Maintenance,21609.45
25737,133,2024-11-09,Maintenance,258009.45
25738,159,2024-06-25,Utilities,161137.29
25739,27,2025-01-16,Rent,193178.13
25740,9,2024-12-03,Misc,152049.79
25741,147,2025-04-14,Marketing,44022.95
25742,30,2025-08-13,Utilities,218458.48
25743,81,2025-08-08,Misc,167865.65
25744,105,2025-01-03,Security,286285.97
25745,14,2024-10-08,Utilities,220028.34
25746,165,2024-05-06,Maintenance,236693.36
25747,76,2024-02-11,Security,31979.55
25748,184,2024-05-22,Misc,145534.89
25749,134,2025-09-08,Rent,109061.71
25750,61,2024-07-28,Maintenance,105085.54
25751,39,2025-02-21,Security,240941.58
25752,81,2024-04-01,Utilities,125126.44
25753,58,2025-06-06,Security,110473.18
25754,162,2025-01-26,Marketing,2264.43
25755,188,2025-09-17,Maintenance,212180.12
25756,95,2024-02-07,Maintenance,184018.73
25757,95,2025-04-01,Security,7427.78
25758,24,2025-01-17,Utilities,217497.86
25759,86,2025-05-21,Security,119740.16
25760,90,2024-06-19,Security,104488.8
25761,26,2025-02-27,Misc,232520.88
25762,83,2025-03-06,Maintenance,150553.43
25763,44,2025-09-21,Maintenance,264085.07
25764,51,2024-07-05,Rent,47776.74
25765,13,2025-04-09,Misc,105565.6
25766,124,2024-05-23,Marketing,269957.49
25767,70,2024-01-21,Security,34881.85
25768,186,2025-04-14,Security,258020.68
25769,15,2025-05-18,Utilities,116041.98
25770,194,2024-11-09,Utilities,13582.95
25771,189,2025-05-10,Rent,45442.6
25772,87,2025-08-16,Security,181448.86
25773,145,2025-07-23,Misc,201506.3
25774,59,2024-07-21,Utilities,26740.36
25775,193,2024-10-02,Marketing,187222.44
25776,109,2025-03-05,Maintenance,16286.07
25777,132,2025-07-20,Misc,252484.1
25778,175,2024-02-08,Rent,218085.94
25779,2,2024-01-07,Security,43269.6
25780,24,2025-04-12,Security,6525.32
25781,142,2024-10-25,Rent,177138.59
25782,151,2025-05-12,Misc,27544.83
25783,18,2024-07-28,Maintenance,263466.45
25784,42,2025-04-17,Utilities,205071.7
25785,78,2025-08-23,Maintenance,291158.54
25786,49,2024-12-10,Security,77360.0
25787,103,2025-02-13,Marketing,115931.99
25788,82,2025-09-20,Maintenance,210753.9
25789,62,2024-02-02,Misc,136584.07
25790,4,2024-11-04,Maintenance,94593.13
25791,66,2024-01-15,Rent,50387.35
25792,6,2024-12-25,Marketing,163139.07
25793,181,2024-09-13,Maintenance,138606.73
25794,52,2024-03-11,Misc,213577.49
25795,130,2024-12-05,Utilities,237367.31
25796,188,2024-07-31,Misc,183882.44
25797,120,2024-06-20,Misc,259184.69
25798,14,2025-07-27,Rent,89557.7
25799,186,2024-04-28,Utilities,42371.38
25800,5,2025-07-09,Rent,237964.63
25801,73,2024-07-18,Security,131083.73
25802,156,2025-06-21,Maintenance,148801.24
25803,186,2024-08-31,Security,90637.78
25804,38,2025-08-08,Misc,70869.95
25805,152,2024-03-11,Misc,140608.14
25806,72,2025-01-12,Security,90951.26
25807,94,2024-03-18,Security,293173.43
25808,160,2024-05-29,Maintenance,132827.28
25809,160,2024-12-06,Rent,160757.67
25810,11,2024-06-12,Utilities,132603.62
25811,151,2025-05-23,Maintenance,20962.9
25812,168,2024-11-07,Security,74215.32
25813,40,2024-06-05,Security,264786.11
25814,49,2024-02-06,Maintenance,157105.72
25815,190,2025-09-16,Maintenance,227222.81
25816,49,2024-06-06,Utilities,48992.1
25817,55,2025-09-06,Rent,264027.48
25818,122,2024-07-14,Utilities,152107.92
25819,37,2024-04-14,Utilities,105067.94
25820,106,2025-06-10,Rent,183804.93
25821,160,2024-05-13,Misc,110970.85
25822,177,2025-08-03,Misc,182408.2
25823,41,2024-03-11,Utilities,270755.73
25824,66,2024-11-02,Maintenance,251186.1
25825,7,2024-09-02,Rent,124735.35
25826,101,2024-01-29,Utilities,178836.83
25827,103,2024-12-25,Security,180232.36
25828,196,2025-02-27,Rent,284802.26
25829,15,2025-03-22,Utilities,247518.0
25830,12,2024-08-31,Utilities,157474.97
25831,124,2024-02-08,Security,20352.53
25832,126,2024-05-01,Maintenance,103477.14
25833,61,2024-06-27,Maintenance,147928.1
25834,107,2024-01-21,Utilities,47135.1
25835,30,2025-09-22,Security,177036.47
25836,108,2024-08-25,Maintenance,70075.64
25837,164,2024-12-17,Marketing,886.07
25838,72,2024-02-29,Misc,101329.27
25839,179,2025-01-08,Misc,87682.05
25840,99,2024-11-19,Rent,298325.15
25841,40,2025-02-21,Rent,124877.41
25842,144,2024-08-15,Marketing,210675.54
25843,185,2025-01-12,Maintenance,57516.39
25844,33,2024-04-18,Misc,136893.76
25845,167,2024-08-27,Misc,53605.37
25846,7,2024-02-19,Utilities,244929.67
25847,112,2024-07-19,Security,189619.11
25848,20,2025-04-11,Misc,185087.05
25849,76,2024-11-06,Security,121582.31
25850,62,2024-08-05,Misc,5031.11
25851,139,2025-03-02,Misc,190004.6
25852,121,2025-06-17,Misc,81306.35
25853,186,2024-02-08,Security,129364.67
25854,126,2025-09-06,Security,244997.13
25855,61,2024-01-04,Misc,80477.32
25856,80,2025-05-12,Security,269278.0
25857,92,2024-08-07,Rent,197110.54
25858,85,2024-10-27,Rent,109068.51
25859,22,2024-12-04,Security,101759.08
25860,30,2025-01-12,Maintenance,240829.78
25861,128,2024-01-18,Rent,150911.23
25862,29,2024-05-03,Utilities,22164.84
25863,122,2025-08-11,Rent,178035.54
25864,94,2025-08-30,Marketing,91017.59
25865,107,2025-01-22,Security,178332.4
25866,94,2025-07-23,Rent,33148.98
25867,4,2024-05-18,Security,48930.98
25868,60,2024-05-05,Maintenance,299090.95
25869,93,2024-03-14,Utilities,40513.63
25870,171,2025-05-13,Maintenance,1059.76
25871,20,2025-05-10,Rent,77109.56
25872,30,2024-11-13,Misc,29411.95
25873,154,2024-11-21,Maintenance,71379.88
25874,53,2024-12-01,Security,254937.99
25875,119,2025-04-18,Marketing,211034.79
25876,9,2025-07-08,Marketing,111703.73
25877,127,2025-03-17,Rent,85359.04
25878,102,2025-02-07,Utilities,135151.37
25879,92,2024-10-12,Misc,39540.14
25880,44,2024-12-02,Maintenance,68369.59
25881,110,2024-10-27,Misc,32698.73
25882,58,2024-10-08,Misc,269647.11
25883,28,2024-10-01,Rent,170107.32
25884,179,2024-07-08,Misc,94945.79
25885,109,2024-06-12,Marketing,194569.05
25886,123,2024-07-18,Misc,97064.06
25887,109,2024-03-12,Utilities,9897.35
25888,57,2024-04-27,Security,271003.5
25889,8,2025-04-21,Maintenance,71295.56
25890,93,2024-07-29,Utilities,224478.69
25891,102,2024-05-29,Maintenance,82248.93
25892,51,2024-09-28,Maintenance,291927.96
25893,162,2024-03-27,Rent,191545.87
25894,110,2025-07-21,Security,248817.83
25895,199,2024-03-18,Security,44878.26
25896,23,2024-03-22,Marketing,265014.06
25897,125,2025-08-09,Rent,202735.06
25898,74,2024-07-18,Maintenance,47521.57
25899,45,2024-10-27,Security,91582.69
25900,85,2024-03-10,Security,111547.9
25901,91,2024-11-15,Security,245685.59
25902,142,2024-01-18,Misc,27350.22
25903,91,2025-05-26,Utilities,24660.18
25904,55,2025-01-04,Security,247330.4
25905,111,2025-02-20,Utilities,200165.77
25906,65,2024-02-16,Security,38824.42
25907,162,2025-04-22,Misc,209849.89
25908,178,2024-08-12,Misc,260071.35
25909,117,2024-03-15,Maintenance,217417.2
25910,26,2024-07-10,Misc,139512.93
25911,89,2025-05-03,Security,75249.81
25912,132,2024-11-10,Utilities,201886.69
25913,141,2024-07-08,Misc,49782.02
25914,99,2025-01-10,Maintenance,132158.06
25915,7,2024-01-14,Security,226462.09
25916,109,2024-11-08,Utilities,259141.08
25917,151,2025-08-22,Security,215906.04
25918,95,2024-03-25,Rent,71284.43
25919,81,2024-04-15,Rent,217377.69
25920,24,2025-09-09,Utilities,121998.3
25921,101,2024-08-04,Rent,274020.06
25922,56,2025-03-26,Rent,126576.86
25923,51,2024-06-15,Security,18772.99
25924,72,2025-06-19,Utilities,297353.83
25925,67,2024-11-14,Maintenance,76537.1
25926,156,2024-04-02,Maintenance,60322.81
25927,192,2024-05-09,Maintenance,68296.58
25928,44,2024-02-21,Marketing,94277.85
25929,48,2025-08-19,Security,283088.44
25930,97,2024-05-20,Marketing,273112.08
25931,188,2024-07-02,Maintenance,295172.97
25932,25,2025-07-21,Maintenance,216543.36
25933,147,2024-09-04,Security,67571.09
25934,142,2024-07-05,Marketing,287980.19
25935,51,2024-06-02,Maintenance,23099.25
25936,94,2025-05-14,Maintenance,165043.79
25937,188,2024-01-14,Rent,115127.32
25938,48,2024-12-18,Maintenance,149550.86
25939,71,2025-04-19,Rent,152015.55
25940,94,2024-07-14,Misc,248485.54
25941,189,2024-02-14,Security,177968.7
25942,156,2024-02-16,Rent,25518.9
25943,188,2024-07-23,Rent,293547.39
25944,160,2025-03-30,Security,257392.11
25945,134,2025-04-15,Marketing,264659.96
25946,125,2024-01-03,Maintenance,19827.64
25947,97,2024-09-26,Utilities,128103.49
25948,69,2025-05-21,Misc,136146.99
25949,198,2025-07-01,Utilities,177239.46
25950,128,2024-05-11,Marketing,107007.2
25951,108,2024-03-09,Security,78764.59
25952,6,2025-03-17,Maintenance,79533.0
25953,31,2025-08-09,Rent,242053.27
25954,122,2024-09-14,Marketing,186982.23
25955,180,2025-04-22,Security,230099.05
25956,13,2025-01-21,Maintenance,31731.56
25957,91,2024-10-29,Marketing,265800.93
25958,134,2024-11-27,Rent,239975.75
25959,41,2024-07-11,Security,202019.65
25960,79,2025-09-17,Misc,16570.51
25961,195,2024-02-12,Security,146885.1
25962,126,2024-02-13,Security,244287.49
25963,101,2024-10-26,Maintenance,8837.09
25964,50,2024-05-26,Utilities,158542.03
25965,23,2024-04-10,Utilities,124039.04
25966,87,2024-03-03,Utilities,50030.66
25967,175,2024-03-18,Security,194985.26
25968,189,2025-04-08,Maintenance,231292.32
25969,53,2025-01-14,Utilities,185303.83
25970,136,2024-08-29,Maintenance,21891.59
25971,84,2024-09-02,Marketing,148271.31
25972,54,2025-04-07,Rent,44732.35
25973,85,2025-01-04,Maintenance,118800.06
25974,38,2024-02-10,Maintenance,233818.79
25975,63,2024-12-11,Marketing,87178.0
25976,14,2024-01-30,Rent,232018.06
25977,189,2025-08-04,Utilities,116783.15
25978,26,2024-08-03,Security,36678.28
25979,96,2025-05-30,Security,87621.95
25980,151,2024-06-05,Utilities,69235.59
25981,187,2025-06-15,Misc,48968.63
25982,189,2024-10-28,Rent,108319.37
25983,183,2025-01-31,Maintenance,96614.26
25984,164,2024-04-23,Utilities,298506.68
25985,154,2025-02-11,Misc,249380.82
25986,159,2024-03-07,Marketing,274055.27
25987,160,2025-08-31,Maintenance,190477.64
25988,88,2025-05-09,Maintenance,161550.75
25989,157,2025-01-24,Misc,59860.78
25990,189,2025-09-10,Security,290671.48
25991,88,2024-07-14,Rent,250986.01
25992,42,2024-12-02,Rent,246443.09
25993,63,2025-06-09,Misc,290856.46
25994,139,2024-02-23,Utilities,224621.56
25995,87,2024-12-14,Security,12420.38
25996,159,2024-10-31,Misc,250945.64
25997,40,2025-04-16,Marketing,238533.92
25998,81,2024-09-23,Maintenance,22760.46
25999,18,2025-03-26,Rent,73270.83
26000,188,2024-08-02,Misc,173928.91
26001,49,2024-12-15,Misc,201084.04
26002,71,2025-09-19,Rent,225644.06
26003,116,2024-10-17,Misc,283467.89
26004,167,2024-02-29,Rent,12973.09
26005,144,2024-05-21,Misc,196373.4
26006,54,2024-01-08,Maintenance,192092.22
26007,149,2024-12-31,Misc,289432.16
26008,30,2024-04-22,Maintenance,116273.0
26009,183,2024-06-22,Security,180998.74
26010,20,2024-09-29,Security,275821.52
26011,65,2025-05-22,Marketing,18474.14
26012,42,2024-02-07,Misc,272829.78
26013,157,2025-09-25,Maintenance,224117.87
26014,139,2025-04-17,Security,102620.72
26015,95,2025-04-02,Maintenance,22724.05
26016,52,2024-04-01,Utilities,79636.49
26017,139,2024-05-07,Marketing,17042.69
26018,65,2024-09-21,Maintenance,248365.27
26019,142,2025-04-09,Rent,111883.76
26020,178,2024-04-01,Marketing,101321.19
26021,59,2025-08-24,Rent,131948.61
26022,69,2024-05-13,Maintenance,182717.32
26023,11,2024-12-31,Utilities,126232.56
26024,198,2024-02-07,Rent,279897.19
26025,152,2025-07-11,Misc,261440.61
26026,44,2025-05-26,Security,195680.02
26027,81,2025-03-21,Misc,175183.24
26028,54,2025-10-01,Maintenance,130843.44
26029,50,2025-06-10,Rent,140786.6
26030,3,2024-06-22,Utilities,150282.84
26031,157,2024-06-20,Misc,234326.42
26032,112,2025-05-30,Rent,182565.85
26033,147,2024-09-05,Misc,204931.05
26034,89,2024-04-26,Misc,111303.58
26035,84,2025-04-09,Maintenance,298590.78
26036,127,2024-03-07,Utilities,53122.23
26037,50,2024-04-02,Misc,242471.7
26038,159,2025-08-25,Rent,180475.13
26039,91,2024-08-21,Security,63721.35
26040,48,2025-05-22,Marketing,279819.06
26041,83,2024-05-13,Misc,196228.18
26042,31,2025-02-10,Rent,4424.49
26043,2,2024-02-17,Marketing,147948.26
26044,160,2025-09-26,Misc,137457.91
26045,45,2025-05-06,Utilities,261717.18
26046,145,2024-08-08,Rent,199714.6
26047,47,2024-08-17,Misc,271934.02
26048,107,2024-02-12,Maintenance,237943.78
26049,84,2025-01-02,Rent,298381.39
26050,125,2025-03-25,Rent,58447.08
26051,44,2025-09-25,Utilities,79954.29
26052,96,2025-04-08,Marketing,220359.55
26053,184,2024-04-01,Marketing,140802.69
26054,189,2025-04-14,Security,146515.87
26055,37,2024-11-09,Misc,36830.53
26056,15,2024-06-14,Misc,34162.69
26057,55,2024-07-27,Maintenance,237146.92
26058,102,2025-05-21,Maintenance,56521.13
26059,77,2024-12-20,Security,29069.41
26060,107,2024-04-30,Security,292866.35
26061,32,2025-03-25,Maintenance,185781.94
26062,185,2025-08-18,Misc,19977.86
26063,22,2024-12-04,Misc,142536.35
26064,108,2025-02-20,Misc,35299.49
26065,1,2025-04-01,Marketing,68427.62
26066,3,2024-09-17,Security,163737.45
26067,173,2024-08-15,Security,69842.34
26068,18,2024-03-22,Rent,108782.07
26069,31,2024-05-29,Security,45192.8
26070,120,2025-01-29,Misc,209565.44
26071,26,2024-12-05,Utilities,190310.12
26072,112,2025-05-29,Utilities,228432.8
26073,34,2024-08-11,Misc,53073.29
26074,127,2024-08-29,Maintenance,41596.29
26075,167,2024-08-11,Misc,29382.73
26076,65,2024-01-28,Security,138756.28
26077,16,2024-04-28,Rent,2653.34
26078,128,2024-03-28,Utilities,93311.01
26079,135,2024-10-09,Security,142880.26
26080,48,2025-05-31,Marketing,6308.78
26081,21,2025-02-12,Maintenance,195852.53
26082,96,2024-11-21,Security,230542.32
26083,84,2025-07-22,Marketing,208488.65
26084,146,2024-05-08,Utilities,143412.8
26085,125,2024-05-26,Misc,47890.79
26086,121,2025-01-11,Marketing,238984.61
26087,126,2025-03-11,Rent,185636.2
26088,39,2024-02-27,Misc,201517.93
26089,163,2024-02-25,Security,162863.91
26090,193,2025-02-19,Misc,54106.25
26091,98,2025-07-22,Security,61080.86
26092,92,2025-01-07,Utilities,139804.05
26093,48,2024-01-27,Marketing,56554.67
26094,120,2025-02-02,Utilities,7916.47
26095,28,2024-01-17,Misc,289460.7
26096,173,2024-10-05,Utilities,48090.02
26097,54,2025-05-11,Security,258740.76
26098,83,2024-07-04,Utilities,246366.37
26099,100,2025-03-14,Misc,132952.65
26100,113,2024-05-15,Utilities,213686.59
26101,9,2025-07-05,Marketing,48029.56
26102,60,2024-10-17,Rent,239630.57
26103,160,2024-07-17,Maintenance,279918.3
26104,146,2024-02-07,Utilities,202294.06
26105,89,2024-09-18,Security,7857.21
26106,53,2024-05-23,Security,110918.91
26107,13,2025-08-02,Marketing,19257.35
26108,56,2024-08-25,Misc,169280.45
26109,173,2025-06-20,Maintenance,206627.78
26110,81,2025-08-12,Security,54098.53
26111,114,2024-10-22,Security,74319.84
26112,62,2024-09-28,Security,99184.08
26113,78,2024-12-22,Maintenance,103169.22
26114,103,2025-04-27,Misc,111436.21
26115,80,2024-02-10,Utilities,192357.79
26116,172,2024-06-13,Utilities,1758.54
26117,194,2025-05-15,Security,260569.68
26118,190,2024-05-02,Misc,179384.11
26119,12,2024-08-05,Rent,216553.69
26120,143,2025-09-13,Maintenance,102859.71
26121,131,2025-03-07,Maintenance,43500.16
26122,130,2025-03-05,Maintenance,71548.36
26123,153,2025-05-23,Marketing,72381.19
26124,142,2025-03-03,Maintenance,128225.65
26125,94,2024-02-24,Security,268652.68
26126,45,2024-12-02,Misc,229909.32
26127,2,2024-11-11,Misc,71250.13
26128,129,2024-12-01,Misc,28597.98
26129,45,2024-03-07,Maintenance,297534.41
26130,185,2024-11-24,Maintenance,115534.48
26131,140,2025-08-04,Marketing,87229.64
26132,167,2024-10-27,Utilities,37731.09
26133,137,2025-04-08,Security,292008.78
26134,59,2025-09-16,Security,28641.83
26135,7,2024-12-10,Maintenance,207157.83
26136,119,2024-07-30,Maintenance,84457.29
26137,137,2024-05-21,Maintenance,189638.21
26138,27,2025-06-19,Marketing,294733.49
26139,122,2024-12-26,Rent,108184.07
26140,55,2024-04-14,Marketing,112828.22
26141,145,2025-05-06,Utilities,233572.67
26142,200,2025-02-06,Marketing,250544.85
26143,175,2024-03-06,Marketing,88032.57
26144,192,2024-10-08,Security,242253.19
26145,184,2025-09-08,Rent,72278.07
26146,199,2024-04-05,Marketing,120538.08
26147,107,2025-09-10,Misc,74218.97
26148,199,2024-05-21,Misc,237838.44
26149,127,2025-08-14,Utilities,12770.38
26150,55,2024-01-20,Maintenance,82761.16
26151,28,2025-02-06,Utilities,117336.04
26152,195,2025-05-29,Rent,162735.23
26153,9,2024-05-09,Security,168808.29
26154,77,2025-04-27,Security,193903.1
26155,34,2025-03-16,Utilities,10214.17
26156,98,2025-07-19,Misc,253884.52
26157,125,2024-08-26,Maintenance,187804.54
26158,148,2025-03-07,Marketing,28466.16
26159,141,2025-05-12,Maintenance,73806.59
26160,106,2025-07-22,Marketing,255001.84
26161,15,2024-07-27,Security,101015.75
26162,110,2024-08-18,Security,112664.52
26163,7,2025-01-29,Utilities,266355.43
26164,15,2025-06-17,Utilities,203382.13
26165,77,2025-08-24,Misc,59968.86
26166,15,2024-05-28,Utilities,44083.97
26167,4,2024-01-01,Misc,269941.98
26168,137,2025-01-30,Misc,284615.46
26169,28,2024-11-20,Misc,33411.46
26170,163,2025-05-27,Maintenance,26540.84
26171,126,2024-09-03,Rent,98871.97
26172,26,2025-02-01,Rent,95627.67
26173,152,2024-02-12,Rent,12858.68
26174,100,2025-03-01,Rent,283123.35
26175,35,2024-02-14,Rent,20954.56
26176,20,2024-08-30,Security,276308.11
26177,12,2025-02-23,Utilities,114476.77
26178,162,2024-02-04,Marketing,44753.34
26179,102,2024-07-21,Rent,82539.14
26180,37,2024-02-28,Marketing,206785.08
26181,162,2024-07-17,Marketing,46533.0
26182,94,2024-11-13,Maintenance,231608.81
26183,33,2024-06-24,Maintenance,196136.09
26184,52,2024-01-01,Rent,98257.69
26185,26,2025-06-28,Security,257811.12
26186,144,2025-09-27,Marketing,267993.92
26187,139,2025-06-16,Utilities,152298.98
26188,178,2025-04-13,Maintenance,287104.27
26189,150,2025-05-10,Maintenance,67239.83
26190,3,2024-10-01,Misc,20617.87
26191,79,2025-07-17,Marketing,14136.92
26192,164,2024-12-21,Misc,203556.17
26193,159,2024-11-09,Rent,160346.72
26194,173,2024-06-22,Misc,296937.29
26195,194,2024-07-24,Maintenance,161032.97
26196,146,2025-03-09,Rent,102826.47
26197,123,2024-06-02,Marketing,246765.27
26198,101,2024-03-25,Rent,149142.48
26199,50,2024-06-18,Maintenance,260036.21
26200,112,2024-11-04,Rent,24587.12
26201,163,2025-02-19,Security,154764.85
26202,131,2024-09-08,Rent,165507.57
26203,41,2025-07-30,Marketing,211084.52
26204,130,2025-01-26,Utilities,59737.08
26205,32,2025-04-16,Marketing,152604.15
26206,132,2025-06-06,Utilities,145568.2
26207,166,2024-05-18,Rent,271330.68
26208,143,2025-08-06,Marketing,112158.58
26209,8,2024-11-25,Utilities,53510.09
26210,63,2025-04-19,Rent,42219.05
26211,16,2024-01-23,Rent,188389.52
26212,75,2024-12-25,Rent,12487.93
26213,143,2024-05-07,Security,222508.83
26214,153,2024-09-11,Marketing,226141.55
26215,184,2025-08-08,Marketing,236582.5
26216,82,2024-11-07,Misc,169085.68
26217,197,2024-10-07,Maintenance,115488.46
26218,165,2024-07-04,Security,53455.92
26219,183,2025-02-27,Utilities,60138.85
26220,62,2025-08-31,Maintenance,44430.55
26221,135,2024-12-16,Rent,285183.33
26222,25,2024-04-26,Misc,292526.47
26223,108,2024-07-17,Marketing,111769.94
26224,174,2025-07-03,Security,107799.42
26225,174,2025-09-02,Security,15023.59
26226,94,2024-05-15,Utilities,224944.91
26227,44,2024-12-01,Security,34945.08
26228,172,2025-09-20,Rent,25026.2
26229,118,2025-08-19,Marketing,297557.76
26230,51,2025-04-13,Marketing,187828.73
26231,121,2025-09-19,Maintenance,287709.54
26232,12,2025-01-15,Misc,293810.47
26233,87,2025-01-31,Security,255849.56
26234,85,2025-05-03,Security,15943.9
26235,125,2025-05-15,Marketing,162502.85
26236,50,2025-02-15,Security,139894.3
26237,191,2024-10-25,Utilities,68493.73
26238,58,2025-09-26,Maintenance,108129.58
26239,184,2025-03-24,Security,12318.06
26240,11,2024-09-29,Security,102385.47
26241,109,2024-11-24,Maintenance,280681.61
26242,66,2024-11-03,Utilities,36461.51
26243,7,2024-11-15,Utilities,228962.5
26244,191,2024-01-18,Security,172845.32
26245,100,2024-03-29,Misc,20856.54
26246,156,2025-06-30,Utilities,145212.02
26247,152,2024-06-16,Rent,128719.56
26248,132,2024-06-14,Security,28034.83
26249,78,2025-01-18,Security,257745.76
26250,121,2024-10-08,Rent,137071.87
26251,197,2025-05-17,Misc,207382.28
26252,17,2024-11-17,Marketing,240114.6
26253,95,2025-02-17,Maintenance,281437.14
26254,6,2024-12-17,Misc,2792.92
26255,64,2024-03-18,Marketing,168581.48
26256,82,2024-01-02,Rent,163504.85
26257,176,2024-09-21,Security,192967.31
26258,161,2024-07-13,Rent,76501.27
26259,82,2025-03-09,Marketing,211020.02
26260,139,2025-04-13,Marketing,217384.83
26261,177,2024-05-16,Maintenance,288421.33
26262,75,2025-01-12,Maintenance,272955.31
26263,9,2025-07-31,Misc,251208.3
26264,196,2025-05-21,Marketing,167243.71
26265,94,2025-05-16,Rent,52348.07
26266,5,2024-04-07,Utilities,228973.08
26267,91,2025-02-06,Rent,256905.06
26268,17,2025-04-20,Misc,284129.3
26269,196,2025-03-20,Security,61424.52
26270,193,2024-01-07,Marketing,236132.33
26271,96,2024-03-07,Misc,279336.36
26272,57,2025-04-20,Misc,86357.82
26273,189,2024-11-24,Maintenance,48603.34
26274,37,2024-10-04,Maintenance,98365.79
26275,77,2024-06-04,Utilities,232031.47
26276,1,2025-01-23,Utilities,42218.66
26277,198,2024-07-09,Marketing,81527.85
26278,45,2024-12-27,Maintenance,134265.54
26279,25,2024-09-05,Utilities,228531.63
26280,104,2025-01-24,Rent,28073.3
26281,145,2025-08-30,Marketing,105788.38
26282,24,2024-11-22,Rent,148624.69
26283,23,2024-03-19,Rent,30025.77
26284,114,2024-03-07,Utilities,140418.66
26285,96,2024-01-19,Security,274651.62
26286,95,2025-01-07,Rent,196251.24
26287,177,2025-05-27,Misc,187163.12
26288,49,2024-08-08,Security,36688.57
26289,34,2025-09-02,Maintenance,66300.58
26290,186,2025-08-04,Misc,15927.18
26291,125,2025-07-28,Rent,150357.01
26292,135,2025-05-27,Maintenance,82449.71
26293,1,2024-02-09,Rent,136499.52
26294,61,2025-08-16,Utilities,285956.18
26295,76,2025-07-05,Maintenance,39404.43
26296,145,2024-12-22,Rent,75422.16
26297,185,2025-05-17,Misc,68461.93
26298,82,2025-02-03,Marketing,8804.62
26299,69,2025-08-17,Maintenance,45674.48
26300,24,2024-01-09,Maintenance,292830.83
26301,45,2025-04-03,Maintenance,233990.41
26302,97,2024-08-24,Security,109332.47
26303,142,2024-01-23,Utilities,227198.66
26304,58,2025-01-01,Misc,178355.1
26305,178,2024-11-02,Maintenance,281912.6
26306,169,2024-06-12,Rent,166101.26
