spend_id,campaign_id,spend_date,amount,platform
1328,84,2025-02-27,3616.07,LinkedIn
1329,132,2025-02-16,2556.22,Twitter
1330,169,2024-11-22,4151.1,LinkedIn
1331,233,2024-07-05,1232.16,Google
1332,40,2024-10-05,1682.28,Facebook
1333,160,2024-06-19,3282.9,LinkedIn
1334,84,2025-06-17,1968.3,Google
1335,55,2025-08-09,3365.09,LinkedIn
1336,200,2025-10-21,2254.78,Google
1337,125,2025-10-01,394.91,Instagram
1338,112,2025-05-13,1103.11,Google
1339,117,2024-02-07,2717.96,Google
1340,227,2025-02-16,1537.15,Instagram
1341,213,2025-12-16,4317.31,Twitter
1342,218,2025-11-26,2406.98,Facebook
1343,85,2025-06-07,4572.97,Google
1344,18,2024-09-19,1570.54,Facebook
1345,243,2025-02-05,3113.06,Instagram
1346,19,2024-06-08,3104.15,Instagram
1347,176,2025-03-18,3602.34,Instagram
1348,207,2024-02-06,2762.95,Facebook
1349,2,2025-01-23,4344.11,Facebook
1350,240,2024-03-22,1160.56,LinkedIn
1351,222,2024-01-06,4481.74,Instagram
1352,47,2026-01-03,420.63,Twitter
1353,123,2026-01-24,3055.24,Twitter
1354,179,2025-08-11,1994.33,LinkedIn
1355,74,2026-01-26,3765.48,LinkedIn
1356,58,2025-02-11,4563.23,Google
1357,185,2026-01-22,3273.58,Google
1358,117,2024-05-20,4668.54,Google
1359,32,2025-03-13,1226.18,LinkedIn
1360,12,2024-01-22,2902.98,LinkedIn
1361,5,2025-12-18,4527.76,Google
1362,145,2025-10-28,3703.51,Instagram
1363,159,2024-02-25,2092.45,Twitter
1364,160,2026-01-31,4949.3,Facebook
1365,246,2025-06-11,570.81,Instagram
1366,50,2024-09-06,2880.55,LinkedIn
1367,149,2025-04-29,3991.74,Google
1368,30,2025-06-15,380.49,Instagram
1369,246,2024-10-03,1095.81,LinkedIn
1370,168,2025-07-02,3953.59,Facebook
1371,189,2025-01-02,3093.13,Twitter
1372,108,2025-09-19,3182.59,LinkedIn
1373,32,2025-06-18,1407.68,Instagram
1374,212,2025-08-27,2513.1,Twitter
1375,223,2025-05-22,2581.93,Google
1376,18,2024-03-06,4484.09,Instagram
1377,71,2025-11-07,3373.57,Twitter
1378,28,2024-02-24,358.27,LinkedIn
1379,28,2024-03-16,1264.89,Instagram
1380,250,2024-01-30,680.42,Instagram
1381,134,2025-10-07,1327.71,LinkedIn
1382,12,2025-05-04,2667.44,Facebook
1383,120,2024-06-17,1807.91,Instagram
1384,228,2024-02-08,4883.41,Twitter
1385,180,2025-05-11,2322.58,Instagram
1386,224,2024-10-05,3957.75,LinkedIn
1387,118,2024-12-08,708.04,Facebook
1388,60,2024-07-25,4492.65,Instagram
1389,140,2025-04-04,4264.64,LinkedIn
1390,217,2025-08-03,3093.46,Google
1391,131,2025-10-27,4995.52,Twitter
1392,118,2025-04-06,2842.24,LinkedIn
1393,234,2025-07-03,2446.98,Instagram
1394,48,2024-05-17,4618.02,Facebook
1395,106,2024-04-19,725.91,Twitter
1396,34,2026-01-14,1579.92,Google
1397,180,2024-04-14,3461.47,Twitter
1398,46,2024-09-24,672.28,Facebook
1399,97,2025-05-06,2111.44,Instagram
1400,58,2024-05-01,4225.39,Twitter
1401,193,2025-08-18,2731.53,LinkedIn
1402,75,2024-09-04,4393.8,Instagram
1403,60,2025-08-07,4166.14,Instagram
1404,113,2024-05-17,4138.31,LinkedIn
1405,204,2024-09-03,2309.49,Google
1406,169,2024-05-31,3013.16,Google
1407,182,2025-06-03,206.33,Twitter
1408,39,2025-03-29,4854.3,Facebook
1409,24,2024-06-30,345.29,Instagram
1410,63,2024-12-17,107.33,Google
1411,230,2024-03-21,4772.41,Instagram
1412,50,2024-10-28,3855.28,Facebook
1413,200,2025-01-08,3228.52,Google
1414,175,2025-06-19,705.68,Instagram
1415,98,2024-12-11,3482.1,Twitter
1416,12,2024-06-01,806.61,LinkedIn
1417,117,2024-01-30,1553.16,Twitter
1418,217,2025-07-05,209.6,Google
1419,155,2024-01-22,4544.77,LinkedIn
1420,87,2024-09-27,798.29,Facebook
1421,216,2025-01-21,1570.87,LinkedIn
1422,118,2025-01-18,2124.17,Twitter
1423,99,2026-02-12,4227.39,LinkedIn
1424,240,2024-01-01,2824.02,Twitter
1425,143,2025-09-04,4795.03,Google
1426,125,2025-06-29,1337.52,Google
1427,105,2024-07-18,4157.16,LinkedIn
1428,217,2024-11-18,3890.41,LinkedIn
1429,10,2025-01-03,4646.09,Facebook
1430,152,2025-06-07,2888.77,Facebook
1431,168,2024-03-09,942.33,Twitter
1432,169,2024-02-20,4307.13,Facebook
1433,248,2024-02-29,3797.89,Facebook
1434,32,2024-06-13,4718.85,LinkedIn
1435,113,2026-02-13,4927.15,Twitter
1436,220,2024-04-06,2231.95,Facebook
1437,207,2025-01-31,530.06,LinkedIn
1438,212,2026-01-15,870.63,Facebook
1439,249,2024-02-01,2313.66,Twitter
1440,203,2025-10-15,1878.45,Twitter
1441,197,2026-02-14,1452.11,Instagram
1442,181,2024-10-08,2793.25,Facebook
1443,191,2024-01-16,2551.99,Twitter
1444,52,2024-12-12,2961.2,Facebook
1445,87,2024-03-03,915.35,Google
1446,241,2026-01-26,1570.35,Facebook
1447,74,2025-01-09,559.15,Facebook
1448,104,2025-03-15,4961.88,Facebook
1449,219,2024-03-04,2398.95,LinkedIn
1450,216,2024-05-10,710.41,Twitter
1451,125,2024-03-16,4639.31,Twitter
1452,193,2025-08-07,3472.97,LinkedIn
1453,179,2024-12-31,2933.58,Instagram
1454,239,2025-05-11,3090.51,Google
1455,45,2024-01-31,3724.98,Google
1456,27,2025-10-24,4628.63,Google
1457,102,2025-02-15,2673.45,Facebook
1458,167,2025-01-25,4726.89,Twitter
1459,16,2024-01-22,4706.86,LinkedIn
1460,35,2024-08-01,3234.97,Twitter
1461,40,2026-01-06,1167.5,Twitter
1462,104,2024-10-07,2398.37,Google
1463,137,2025-09-12,3297.0,Facebook
1464,119,2025-07-10,3052.73,Google
1465,244,2025-10-09,1152.26,Google
1466,169,2025-09-12,1594.19,Google
1467,143,2024-09-21,4728.14,LinkedIn
1468,151,2024-04-02,4352.23,Instagram
1469,144,2024-08-10,2930.46,Twitter
1470,158,2024-12-27,3510.66,Google
1471,61,2025-02-25,2939.54,Facebook
1472,246,2025-03-08,2976.41,Google
1473,246,2026-02-21,2123.55,Instagram
1474,36,2024-12-04,3329.41,LinkedIn
1475,131,2024-09-21,4962.31,Facebook
1476,149,2025-09-15,3191.14,Google
1477,89,2024-10-02,4754.1,LinkedIn
1478,31,2025-03-06,1470.26,Twitter
1479,132,2024-03-26,602.33,LinkedIn
1480,95,2024-09-05,3656.77,Google
1481,9,2024-10-06,4943.35,LinkedIn
1482,110,2024-08-03,3138.33,Instagram
1483,93,2024-05-18,1667.4,Google
1484,15,2025-10-22,1886.04,Google
1485,77,2025-08-17,1104.69,Google
1486,49,2025-11-05,1036.18,Instagram
1487,216,2025-03-20,2802.7,Facebook
1488,14,2025-11-05,3752.42,Twitter
1489,104,2025-05-21,2726.77,Instagram
1490,97,2024-08-06,1304.67,Instagram
1491,149,2025-11-17,1346.73,Google
1492,137,2024-10-05,4887.36,Google
1493,102,2024-09-11,637.4,Facebook
1494,125,2024-12-02,635.17,Instagram
1495,164,2025-04-01,865.66,Facebook
1496,177,2024-02-12,4920.52,Twitter
1497,123,2025-11-29,1267.1,Google
1498,108,2024-03-05,943.29,Twitter
1499,26,2024-02-12,4565.64,Twitter
1500,158,2025-09-28,4219.68,Twitter
1501,184,2024-07-14,2916.57,Facebook
1502,197,2025-11-11,4936.95,Instagram
1503,174,2024-05-28,1819.56,LinkedIn
1504,179,2025-01-16,1695.53,Google
1505,37,2025-12-07,2165.82,LinkedIn
1506,140,2025-05-18,1913.41,LinkedIn
1507,54,2025-11-15,310.64,LinkedIn
1508,156,2025-09-22,2387.88,LinkedIn
1509,232,2025-05-15,1528.9,Twitter
1510,23,2026-01-10,1360.11,Facebook
1511,229,2025-06-03,1990.26,Twitter
1512,198,2024-04-08,131.86,LinkedIn
1513,130,2024-02-15,2515.99,Instagram
1514,175,2024-08-25,931.6,Google
1515,199,2024-11-02,741.87,Facebook
1516,213,2024-07-17,4433.01,Twitter
1517,171,2025-04-27,3836.28,Facebook
1518,37,2025-04-25,1689.82,LinkedIn
1519,67,2024-05-31,4551.59,LinkedIn
1520,197,2024-12-25,1023.72,Google
1521,235,2024-06-02,3221.95,Instagram
1522,120,2024-08-23,2393.42,Google
1523,211,2026-01-01,4779.22,Facebook
1524,92,2025-02-03,1863.62,LinkedIn
1525,160,2024-04-25,3670.64,Facebook
1526,146,2025-08-14,1466.77,Instagram
1527,155,2024-12-11,791.16,LinkedIn
1528,57,2024-08-21,2516.5,LinkedIn
1529,223,2024-03-19,4987.22,Twitter
1530,180,2024-07-26,1865.41,Facebook
1531,90,2026-02-14,3393.68,Instagram
1532,2,2025-09-06,3872.77,Twitter
1533,36,2024-06-16,3678.9,Instagram
1534,159,2024-10-07,469.42,Google
1535,129,2025-02-09,2914.16,Twitter
1536,38,2025-08-31,2085.36,Instagram
1537,174,2024-08-05,126.78,Facebook
1538,17,2024-11-30,3764.73,Google
1539,12,2026-01-19,3859.39,Instagram
1540,97,2024-01-08,2290.23,Twitter
1541,52,2026-02-08,3850.33,Instagram
1542,88,2026-01-04,4428.93,Google
1543,2,2025-08-31,3145.0,LinkedIn
1544,3,2025-04-28,2619.68,Instagram
1545,39,2025-10-13,727.04,LinkedIn
1546,121,2024-01-11,1205.45,Twitter
1547,37,2024-05-10,4692.23,Google
1548,83,2024-01-02,4590.05,LinkedIn
1549,105,2024-07-07,539.25,Google
1550,154,2024-11-07,376.24,LinkedIn
1551,124,2024-01-27,2773.37,Facebook
1552,51,2024-11-23,2772.08,Instagram
1553,31,2025-12-27,280.76,Twitter
1554,221,2024-03-19,2823.12,Facebook
1555,4,2025-12-14,571.88,Google
1556,45,2024-02-07,4303.44,Instagram
1557,205,2024-12-29,2817.05,LinkedIn
1558,198,2024-04-08,962.8,Twitter
1559,154,2025-04-25,126.23,Google
1560,52,2025-10-26,2662.74,LinkedIn
1561,176,2026-01-05,4153.77,Google
1562,162,2026-02-26,4556.66,Twitter
1563,18,2024-12-15,828.85,Google
1564,37,2024-06-07,2129.48,Google
1565,50,2024-11-17,4866.77,Facebook
1566,157,2026-02-17,2561.87,Google
1567,174,2025-06-30,262.79,Instagram
1568,14,2024-07-03,668.57,Facebook
1569,122,2024-07-18,202.92,Instagram
1570,62,2026-02-04,550.64,Google
1571,7,2024-05-13,3245.89,LinkedIn
1572,11,2025-02-17,2193.28,Instagram
1573,174,2024-10-10,4636.65,Twitter
1574,104,2025-10-23,1753.6,Instagram
1575,2,2024-07-28,4288.67,LinkedIn
1576,242,2024-11-12,3434.81,Google
1577,59,2026-02-07,4871.21,Google
1578,182,2024-06-13,936.03,Google
1579,84,2024-02-11,290.14,LinkedIn
1580,250,2024-03-23,4032.23,Twitter
1581,160,2025-08-11,4366.04,LinkedIn
1582,52,2025-04-28,3051.27,Twitter
1583,200,2024-03-15,868.72,Instagram
1584,84,2025-02-05,3131.52,Google
1585,122,2024-12-06,4409.47,Twitter
1586,88,2024-06-11,2584.83,Instagram
1587,89,2025-07-03,1651.04,LinkedIn
1588,93,2025-03-02,655.99,Instagram
1589,1,2024-02-01,126.01,LinkedIn
1590,26,2025-06-21,4829.92,Facebook
1591,204,2024-11-14,2617.66,Twitter
1592,97,2024-04-30,721.96,LinkedIn
1593,5,2025-10-06,1013.58,Twitter
1594,112,2026-02-22,2744.69,Google
1595,244,2024-07-20,4214.42,Instagram
1596,92,2024-08-04,4421.17,Facebook
1597,177,2025-09-26,2641.64,Instagram
1598,167,2024-08-23,668.9,Facebook
1599,92,2025-12-23,1515.73,Instagram
1600,205,2024-11-11,1346.75,Twitter
1601,142,2025-11-30,750.55,Facebook
1602,159,2025-03-23,1017.58,Twitter
1603,37,2025-09-15,4728.06,Google
1604,164,2025-04-06,4304.0,Instagram
1605,121,2024-12-27,749.32,Instagram
1606,13,2024-08-10,551.2,LinkedIn
1607,144,2024-01-12,218.49,Instagram
1608,154,2024-11-20,683.68,Twitter
1609,203,2024-07-18,1993.04,Google
1610,42,2024-08-04,3384.8,Twitter
1611,21,2025-07-03,1505.03,LinkedIn
1612,244,2025-09-10,2708.48,Twitter
1613,78,2024-04-24,3699.77,Twitter
1614,138,2025-04-08,4582.09,Instagram
1615,248,2024-03-14,698.92,Facebook
1616,105,2025-04-29,3235.63,Instagram
1617,77,2025-11-21,3758.33,Twitter
1618,150,2025-07-22,2409.2,Facebook
1619,95,2024-02-17,4289.38,Instagram
1620,67,2025-11-02,3130.81,LinkedIn
1621,2,2024-07-02,4267.8,Twitter
1622,243,2024-04-01,2202.63,LinkedIn
1623,224,2024-09-12,3907.94,Google
1624,49,2024-03-18,601.3,Facebook
1625,133,2025-04-01,1774.13,Google
1626,42,2024-04-25,3000.33,Facebook
1627,34,2024-09-16,4541.71,Facebook
1628,125,2025-02-04,4667.35,LinkedIn
1629,14,2025-07-08,778.42,LinkedIn
1630,23,2024-09-24,4802.31,Google
1631,127,2025-11-09,869.8,Twitter
1632,142,2024-09-28,4539.93,Facebook
1633,79,2024-04-23,690.36,LinkedIn
1634,34,2025-09-23,4584.13,LinkedIn
1635,92,2025-05-07,4924.65,Facebook
1636,64,2024-08-24,307.99,Twitter
1637,136,2024-03-22,1767.74,Facebook
1638,105,2026-01-30,4631.91,Facebook
1639,220,2025-01-13,1904.07,Google
1640,2,2024-09-25,3625.49,Twitter
1641,94,2026-01-11,4741.33,Twitter
1642,202,2024-12-09,1046.01,Facebook
1643,66,2025-08-16,3729.3,Facebook
1644,111,2025-07-21,1381.42,Facebook
1645,99,2024-02-15,1000.34,Instagram
1646,140,2024-05-21,124.01,LinkedIn
1647,238,2025-01-12,738.97,Facebook
1648,238,2025-10-18,2085.02,LinkedIn
1649,209,2025-10-04,3339.3,Twitter
1650,190,2025-10-13,1088.57,Instagram
1651,16,2024-08-13,4991.62,LinkedIn
1652,53,2024-06-05,3986.76,Facebook
1653,148,2024-03-21,1955.99,Google
1654,29,2024-02-04,4173.58,Instagram
1655,39,2025-02-16,859.43,Twitter
1656,178,2024-02-19,2352.3,Twitter
1657,110,2024-03-02,3724.03,Google
1658,125,2025-01-21,3408.57,Facebook
1659,221,2024-02-02,1116.75,Twitter
1660,81,2024-07-15,1972.18,LinkedIn
1661,102,2024-07-19,1231.88,Google
1662,107,2025-08-05,4186.35,Facebook
1663,139,2025-05-28,1604.98,Google
1664,155,2025-11-22,3855.86,Facebook
1665,6,2025-11-06,1230.92,Facebook
1666,189,2024-05-17,872.72,Facebook
1667,101,2024-07-08,406.97,Facebook
1668,221,2024-06-12,3249.56,Twitter
1669,139,2025-02-15,1472.68,LinkedIn
1670,149,2025-07-08,4371.25,Instagram
1671,174,2024-10-05,653.52,Facebook
1672,208,2025-05-28,681.46,Google
1673,94,2025-11-18,630.34,LinkedIn
1674,79,2025-09-18,3377.58,Twitter
1675,244,2025-06-16,4221.54,Twitter
1676,97,2025-12-03,2056.08,Instagram
1677,62,2024-03-16,662.68,Twitter
1678,231,2024-11-23,3736.58,Facebook
1679,52,2024-09-25,4979.31,Instagram
1680,50,2024-04-15,811.54,Google
1681,158,2024-04-08,441.49,Facebook
1682,245,2025-12-06,4515.34,Twitter
1683,64,2025-09-26,4123.22,LinkedIn
1684,75,2024-08-27,4885.11,Twitter
1685,125,2024-05-16,4570.22,Twitter
1686,202,2024-05-03,1677.29,Twitter
1687,83,2024-02-01,4841.31,LinkedIn
1688,73,2025-08-21,4198.9,Google
1689,60,2026-01-10,1642.79,Instagram
1690,7,2024-07-14,993.85,Google
1691,246,2024-05-10,4706.85,Facebook
1692,54,2024-02-14,4225.18,Instagram
1693,55,2025-06-30,3235.26,Twitter
1694,154,2024-11-02,4110.98,Twitter
1695,219,2025-10-14,3343.63,Instagram
1696,81,2024-09-30,1444.4,LinkedIn
1697,231,2024-10-29,4503.52,Facebook
1698,48,2024-02-27,486.08,Twitter
1699,218,2025-07-31,2852.7,LinkedIn
1700,213,2024-10-05,3962.43,Twitter
1701,205,2025-03-26,2200.2,Twitter
1702,179,2025-05-05,3563.51,LinkedIn
1703,234,2024-03-30,3191.79,Facebook
1704,249,2025-05-31,635.82,Instagram
1705,40,2025-02-13,3625.06,Instagram
1706,133,2025-05-24,4838.02,Facebook
1707,71,2024-01-01,4866.0,Instagram
1708,39,2024-11-25,1343.67,Google
1709,211,2025-10-08,3063.47,Google
1710,115,2025-07-26,561.74,Instagram
1711,12,2025-07-11,4227.18,Instagram
1712,22,2025-03-26,2240.95,Instagram
1713,129,2025-09-25,3632.47,LinkedIn
1714,135,2024-04-21,1718.62,Twitter
1715,228,2024-01-11,238.69,Facebook
1716,12,2025-07-03,552.36,LinkedIn
1717,91,2026-02-04,1830.42,Facebook
1718,137,2024-06-11,3770.0,Facebook
1719,62,2026-01-20,3664.04,Google
1720,121,2025-11-14,4187.07,LinkedIn
1721,182,2024-01-06,1676.89,Twitter
1722,40,2024-08-31,756.55,Facebook
1723,244,2025-11-29,1975.75,LinkedIn
1724,172,2025-08-12,570.98,Google
1725,78,2025-03-28,963.82,LinkedIn
1726,32,2024-01-12,3004.23,Facebook
1727,210,2026-01-10,2347.99,Facebook
1728,19,2025-11-05,1309.06,Twitter
1729,13,2025-10-20,3545.64,Google
1730,241,2026-01-05,1197.78,Facebook
1731,27,2025-12-15,2706.13,Google
1732,247,2024-09-20,1588.84,LinkedIn
1733,207,2025-03-01,1388.64,Instagram
1734,107,2024-09-23,1629.65,Instagram
1735,168,2025-05-14,4715.96,Facebook
1736,108,2026-01-03,1169.39,Twitter
1737,189,2024-05-27,1660.6,Google
1738,164,2024-12-23,2804.84,LinkedIn
1739,10,2024-10-03,490.18,Facebook
1740,170,2025-02-02,1306.99,Twitter
1741,137,2024-12-20,4674.21,Google
1742,105,2025-10-21,3182.73,Google
1743,148,2025-12-26,567.88,Twitter
1744,95,2026-01-02,447.73,Twitter
1745,144,2025-10-02,4497.4,Facebook
1746,146,2025-03-31,4262.36,Facebook
1747,189,2025-07-21,2208.69,Instagram
1748,143,2024-12-07,2154.3,LinkedIn
1749,107,2025-04-29,4684.66,Facebook
1750,117,2026-01-23,3954.31,Instagram
1751,165,2025-02-24,3401.28,LinkedIn
1752,125,2024-10-24,3842.98,Twitter
1753,197,2024-07-18,2235.54,Instagram
1754,238,2024-05-11,2709.29,Google
1755,132,2025-08-21,3520.81,Twitter
1756,248,2025-05-25,4051.36,Facebook
1757,171,2024-11-19,187.62,Google
1758,144,2024-08-19,3834.6,LinkedIn
1759,210,2025-05-02,670.1,Facebook
1760,154,2025-03-20,4138.79,Instagram
1761,178,2024-11-12,4902.87,LinkedIn
1762,141,2024-09-15,1184.08,Instagram
1763,12,2024-08-02,1272.06,LinkedIn
1764,33,2025-04-09,4943.15,Google
1765,208,2025-05-28,1552.59,Twitter
1766,47,2025-04-20,1461.86,Google
1767,51,2025-02-19,3385.22,Instagram
1768,1,2025-09-29,448.63,Facebook
1769,218,2024-02-12,4452.82,Facebook
1770,143,2024-10-02,3006.59,Twitter
1771,132,2024-09-10,2620.15,Google
1772,167,2025-06-24,4541.42,Instagram
1773,131,2025-12-25,4351.42,LinkedIn
1774,164,2024-11-22,3985.69,Google
1775,33,2024-10-31,1596.38,Instagram
1776,41,2024-06-09,1561.32,Google
1777,23,2024-03-05,215.41,Facebook
1778,226,2026-02-01,2083.16,Instagram
1779,112,2024-05-28,2882.0,Instagram
1780,209,2025-01-07,399.04,Google
1781,130,2025-02-23,3286.21,Google
1782,62,2025-03-25,3210.89,LinkedIn
1783,224,2026-02-07,1118.83,Google
1784,231,2026-02-06,3657.15,Twitter
1785,145,2024-08-04,1149.78,LinkedIn
1786,39,2024-05-19,3554.17,LinkedIn
1787,228,2025-04-08,209.53,Instagram
1788,163,2025-08-06,2560.41,Facebook
1789,181,2024-04-09,4711.31,LinkedIn
1790,32,2025-10-08,4288.44,Twitter
1791,74,2024-02-23,2064.95,Google
1792,247,2024-06-12,391.72,Instagram
1793,107,2024-08-05,4179.33,LinkedIn
1794,230,2024-06-10,4042.61,Google
1795,79,2024-06-23,3469.17,Google
1796,50,2025-08-17,4551.87,Twitter
1797,153,2025-06-09,540.52,Facebook
1798,28,2024-03-04,338.12,Twitter
1799,216,2024-03-21,2546.04,Twitter
1800,134,2025-06-27,2560.34,Facebook
1801,236,2024-08-05,2607.8,Facebook
1802,194,2025-03-13,808.4,LinkedIn
1803,234,2024-12-27,1353.98,Twitter
1804,216,2025-03-30,1229.18,Google
1805,183,2025-03-09,4468.89,Google
1806,65,2025-04-29,890.16,Twitter
1807,35,2025-10-14,1604.32,Google
1808,202,2024-08-31,3104.65,Google
1809,189,2025-07-14,2918.06,Google
1810,7,2025-09-02,1941.23,LinkedIn
1811,48,2024-07-14,3389.52,Google
1812,53,2025-05-11,2365.14,LinkedIn
1813,146,2024-08-20,2185.29,LinkedIn
1814,173,2024-10-18,2836.52,Twitter
1815,188,2024-01-18,4845.63,Instagram
1816,28,2026-02-09,1591.29,Google
1817,220,2025-10-08,1499.19,Facebook
1818,47,2024-08-16,4243.02,Instagram
1819,208,2025-11-18,1925.66,Google
1820,197,2024-05-10,1795.05,Twitter
1821,187,2024-06-30,2579.06,LinkedIn
1822,212,2024-04-14,2022.52,Facebook
1823,228,2024-07-18,1005.91,Facebook
1824,2,2025-07-01,2444.14,Instagram
1825,146,2025-05-28,215.36,LinkedIn
1826,164,2025-09-13,1830.18,Instagram
1827,205,2025-05-04,3621.48,Google
1828,211,2025-05-31,1225.8,Instagram
1829,136,2024-02-27,4319.17,LinkedIn
1830,126,2025-03-22,3466.72,Instagram
1831,44,2026-01-31,4277.17,Google
1832,192,2024-07-09,1421.33,Twitter
1833,105,2025-09-28,452.95,LinkedIn
1834,242,2024-10-19,2907.96,Facebook
1835,145,2025-04-08,1144.92,Instagram
1836,193,2024-01-14,4250.84,Instagram
1837,194,2024-02-05,1694.25,Twitter
1838,218,2024-03-26,260.41,Twitter
1839,205,2024-02-15,703.54,Twitter
1840,204,2025-01-30,2976.7,Twitter
1841,46,2025-05-15,3008.4,Google
1842,8,2025-01-22,1196.51,Facebook
1843,116,2025-08-28,1305.49,Instagram
1844,174,2025-02-14,2004.39,Instagram
1845,178,2025-09-20,2078.04,Google
1846,71,2024-09-13,3365.93,Facebook
1847,22,2024-10-14,2619.26,Google
1848,150,2025-12-16,428.54,Google
1849,146,2025-06-02,1443.22,Instagram
1850,113,2024-09-20,4032.24,Facebook
1851,168,2024-08-12,3226.97,Instagram
1852,144,2025-01-07,3744.91,LinkedIn
1853,187,2025-01-25,2753.13,Facebook
1854,148,2024-11-06,4672.07,Twitter
1855,11,2025-02-27,2370.15,Twitter
1856,92,2025-03-12,2707.11,Google
1857,131,2024-12-19,3227.54,Instagram
1858,213,2024-09-12,3608.22,Twitter
1859,141,2024-02-24,4923.9,Google
1860,160,2025-04-26,4582.81,Facebook
1861,187,2024-07-10,3422.46,Google
1862,156,2026-01-20,1342.25,Twitter
1863,188,2025-05-30,655.19,Google
1864,18,2025-12-21,1441.4,Google
1865,225,2024-05-27,191.94,Facebook
1866,71,2024-10-27,4363.83,Twitter
1867,93,2024-08-11,3688.68,LinkedIn
1868,230,2024-06-03,3312.89,LinkedIn
1869,157,2025-02-07,854.76,Facebook
1870,79,2024-06-12,560.77,LinkedIn
1871,234,2025-11-28,288.38,Google
1872,190,2025-06-22,2276.65,Google
1873,7,2024-08-06,4474.92,Instagram
1874,145,2024-12-01,2051.2,Twitter
1875,157,2025-06-10,4992.79,LinkedIn
1876,36,2025-05-15,4578.37,Instagram
1877,204,2024-07-28,1605.63,LinkedIn
1878,33,2024-11-18,1133.7,Facebook
1879,203,2024-11-26,908.77,Instagram
1880,55,2024-02-13,492.63,Google
1881,173,2026-01-29,1806.53,LinkedIn
1882,250,2025-08-27,4227.43,LinkedIn
1883,26,2025-01-27,4632.07,Google
1884,96,2025-05-09,222.67,Google
1885,171,2024-03-06,1370.08,Twitter
1886,180,2024-11-14,2117.85,LinkedIn
1887,174,2025-12-29,1953.19,Facebook
1888,146,2025-11-22,3141.2,Google
1889,186,2024-03-29,1265.77,LinkedIn
1890,65,2024-04-16,546.21,Facebook
1891,89,2025-10-09,4391.23,Google
1892,49,2024-03-18,4904.57,Twitter
1893,27,2025-12-09,1977.19,Facebook
1894,41,2024-12-11,1714.64,Facebook
1895,119,2025-07-09,4327.15,Twitter
1896,16,2024-06-02,2209.06,Google
1897,132,2026-02-23,2240.32,Facebook
1898,160,2025-07-10,3604.54,Instagram
1899,192,2025-05-09,4292.9,Facebook
1900,149,2025-07-02,171.76,Google
1901,234,2024-11-17,2738.39,LinkedIn
1902,219,2024-08-31,3307.33,Twitter
1903,142,2024-11-16,1151.99,Google
1904,94,2025-01-05,2744.11,Twitter
1905,150,2024-10-13,2965.25,Facebook
1906,220,2025-08-14,299.65,Twitter
1907,116,2024-11-11,3140.7,LinkedIn
1908,241,2025-05-27,464.6,LinkedIn
1909,175,2025-06-04,4692.31,Twitter
1910,85,2024-05-10,3125.18,Google
1911,35,2025-04-06,2779.12,Instagram
1912,235,2025-01-29,1957.39,Facebook
1913,240,2025-02-21,1810.08,Instagram
1914,36,2025-07-10,2986.87,Twitter
1915,214,2024-02-27,4584.49,Google
1916,215,2025-05-08,2740.61,Google
1917,229,2024-11-27,4224.21,LinkedIn
1918,222,2025-12-02,4507.76,Facebook
1919,197,2025-11-21,1996.62,LinkedIn
1920,186,2026-02-22,2345.29,Twitter
1921,187,2024-02-23,4019.53,Facebook
1922,55,2024-10-22,992.2,Facebook
1923,178,2024-01-28,462.77,Facebook
1924,26,2024-12-03,928.8,Facebook
1925,66,2024-12-20,2280.12,LinkedIn
1926,181,2025-04-10,1755.47,Instagram
1927,76,2025-03-22,506.4,Instagram
1928,181,2025-10-07,4505.26,Instagram
1929,153,2026-01-24,3600.79,LinkedIn
1930,83,2026-02-15,2566.86,Facebook
1931,177,2025-05-28,3400.58,Facebook
1932,31,2025-09-30,641.28,Google
1933,245,2025-05-04,4867.52,LinkedIn
1934,132,2025-07-20,4381.24,Google
1935,61,2024-10-24,497.71,LinkedIn
1936,190,2024-04-30,829.93,Instagram
1937,220,2025-06-15,1424.64,Twitter
1938,90,2024-10-13,2277.26,Google
1939,238,2024-12-20,1474.64,Facebook
1940,45,2025-05-23,2918.49,Facebook
1941,22,2024-02-22,4590.82,Twitter
1942,184,2025-12-06,4774.67,Google
1943,4,2025-03-12,2609.77,LinkedIn
1944,146,2025-05-02,2961.23,Google
1945,119,2025-01-20,2377.02,Instagram
1946,235,2024-07-10,1235.53,LinkedIn
1947,95,2025-09-19,1612.88,Instagram
1948,133,2024-06-20,490.84,LinkedIn
1949,98,2025-04-24,945.54,Facebook
1950,113,2024-11-07,1208.88,Twitter
1951,227,2024-03-18,1147.7,LinkedIn
1952,154,2024-07-18,3786.11,Twitter
1953,249,2026-01-24,1358.13,Instagram
1954,195,2024-12-01,3628.25,LinkedIn
1955,184,2024-07-10,1140.43,Instagram
1956,56,2024-08-28,1614.63,LinkedIn
1957,92,2025-11-10,4530.51,Twitter
1958,193,2025-01-23,1327.86,Instagram
1959,107,2024-09-20,4588.37,Twitter
1960,196,2024-03-13,2711.34,LinkedIn
1961,96,2025-08-07,4576.44,Instagram
1962,57,2024-09-08,4129.94,Facebook
1963,34,2026-02-03,3819.95,Instagram
1964,136,2024-01-04,585.5,LinkedIn
1965,220,2024-10-14,764.91,Facebook
1966,40,2024-03-04,4675.21,Facebook
1967,2,2024-08-04,2931.69,Twitter
1968,97,2025-05-13,1634.21,Twitter
