emp_id,effective_date,salary
1439,2024-10-17,88505.45
242,2025-08-21,95240.1
316,2024-09-06,153749.82
1788,2025-01-14,123904.57
2456,2024-02-16,144633.63
1097,2024-10-07,135697.73
2124,2025-01-15,94494.5
408,2025-09-23,28130.06
396,2025-07-30,53848.96
983,2025-05-24,133072.15
1462,2025-08-15,100650.82
2741,2024-01-31,55730.69
1371,2024-11-01,134051.11
278,2025-01-09,71058.79
1192,2025-08-15,125255.66
2871,2025-01-24,35800.87
2980,2025-06-19,135886.15
2680,2024-11-29,127925.7
224,2024-11-15,61485.46
2826,2025-02-23,115824.06
1462,2025-03-08,41352.15
133,2025-06-26,129425.17
1498,2025-09-05,22735.32
1415,2025-05-22,116144.1
168,2024-03-02,113088.4
2741,2025-07-31,24308.88
1044,2025-01-27,81344.16
529,2024-06-09,78983.92
1142,2025-07-12,105697.56
836,2024-05-11,70773.77
1349,2024-01-13,105461.58
1500,2025-08-16,76801.81
2709,2024-11-14,41249.23
816,2024-04-16,110929.87
2288,2024-10-22,65756.91
2712,2024-01-29,116475.04
2616,2024-05-11,159596.91
1438,2024-07-23,72087.67
1777,2025-02-12,138930.95
616,2025-06-06,143209.69
2550,2025-06-12,39276.92
817,2025-07-20,64460.42
716,2024-09-10,44923.06
533,2024-09-29,141724.62
767,2024-09-29,56519.48
2618,2024-05-11,100891.55
2127,2025-06-17,64572.58
1600,2025-01-09,114721.97
2942,2024-01-26,54229.88
2751,2024-09-06,22948.81
2388,2025-08-12,65902.44
3,2025-07-19,55849.45
1427,2025-08-07,157452.44
2861,2024-10-21,93165.81
349,2024-09-10,130623.58
1893,2025-03-14,140526.79
1876,2024-02-01,158074.82
1954,2025-06-18,104251.3
909,2025-09-19,90502.36
1550,2025-03-18,136782.88
914,2025-04-04,41881.11
1867,2024-06-09,22897.54
1657,2025-07-02,131147.34
2241,2025-07-31,156434.62
2,2025-08-12,109323.92
154,2025-05-12,100451.51
2847,2024-11-17,134024.27
22,2025-02-25,26532.91
1514,2024-09-30,60063.3
1707,2024-09-17,19610.71
1221,2024-06-07,47220.99
424,2024-09-21,47726.26
2246,2024-01-29,158921.46
960,2024-11-25,58573.49
1233,2024-06-08,112259.89
1488,2024-12-30,132109.69
1158,2024-08-25,104575.32
274,2025-08-23,70792.98
480,2025-10-01,93677.42
1444,2024-02-16,95080.66
164,2025-09-11,57948.05
1674,2024-05-04,75451.67
886,2024-06-10,102033.24
5,2025-03-07,106358.92
1384,2025-09-06,63055.33
923,2025-09-19,60087.53
1037,2025-01-28,70145.25
1939,2025-04-30,47193.63
1121,2024-10-27,95643.12
2849,2025-01-04,74126.99
102,2024-01-26,81747.26
597,2025-04-10,99302.75
1269,2025-03-07,31772.22
2676,2024-02-13,36018.1
2664,2024-11-14,30998.88
2242,2025-02-08,43489.05
1761,2024-04-11,103470.36
911,2025-03-09,112479.05
102,2024-09-06,61805.63
639,2024-03-13,117891.08
767,2024-03-30,65178.28
2505,2024-02-08,37565.16
2206,2024-10-15,159996.28
2191,2024-09-30,128757.14
307,2025-02-09,155652.23
1927,2024-01-26,105096.27
1407,2024-12-27,152766.31
1444,2025-08-21,58873.77
2383,2025-06-03,87511.43
2502,2024-10-23,93360.31
1762,2025-04-09,89775.0
2825,2025-02-03,84759.51
2051,2024-02-28,109078.42
2953,2025-07-17,108509.36
74,2024-11-19,124279.1
1939,2024-05-10,146268.27
454,2025-05-23,108909.57
594,2025-09-15,119149.38
2609,2024-09-23,150370.23
2706,2025-01-15,145466.95
1388,2025-06-12,122254.22
1062,2024-07-03,59872.3
851,2024-12-05,156836.47
1481,2024-02-12,104409.66
1156,2024-08-10,34552.07
2634,2024-09-16,24741.4
2336,2024-11-12,100294.35
707,2025-03-26,44014.8
184,2025-06-09,43314.87
2903,2024-01-01,38925.59
2295,2025-05-15,24808.24
377,2024-04-21,151293.37
2786,2024-12-24,19549.62
741,2024-12-20,47944.32
2969,2025-08-27,90076.96
2981,2024-12-27,40058.17
1003,2025-08-13,28931.96
756,2025-06-07,69088.81
1131,2025-04-24,42146.42
894,2024-02-13,80447.57
198,2024-11-06,154317.63
517,2024-07-04,131026.84
2298,2025-05-21,35069.92
2120,2024-06-28,26500.73
247,2024-03-28,56863.11
2632,2024-03-12,110027.12
2689,2024-08-28,77883.71
1389,2024-08-07,57225.29
2026,2024-09-05,150053.43
783,2025-05-13,61288.43
1298,2024-11-12,132760.58
1934,2025-06-14,142994.27
1093,2024-11-01,20469.22
1388,2024-12-20,121132.59
2034,2025-09-04,18933.33
510,2025-03-03,139275.96
2598,2025-06-09,105451.79
469,2024-07-01,114980.95
1508,2024-07-17,18452.46
2672,2024-05-28,78657.47
1076,2025-05-07,106650.46
1847,2025-08-27,79451.68
957,2024-11-22,102791.14
611,2024-02-09,90084.62
2280,2025-06-01,82924.28
1622,2025-08-02,64433.77
1296,2024-05-24,139082.71
803,2024-11-04,89373.95
70,2024-06-19,150918.22
398,2025-01-23,94374.68
2029,2024-12-31,123674.66
2305,2024-12-21,107909.85
256,2024-02-05,129144.41
846,2024-09-15,158525.44
1322,2024-08-09,23268.6
1785,2025-04-06,24412.24
2514,2024-12-12,37637.16
2890,2024-11-20,146981.33
2306,2025-03-19,117694.85
945,2024-12-23,63370.98
1187,2024-08-08,141996.46
934,2025-08-27,140345.95
39,2024-03-22,99648.12
1763,2025-01-01,131458.12
1460,2025-01-17,113970.73
1600,2025-02-03,35117.68
762,2024-01-05,127797.9
1532,2024-03-23,117692.22
958,2025-08-08,78670.65
1599,2024-04-07,140538.15
2358,2024-04-14,144352.28
2962,2025-07-03,90058.18
1024,2024-02-03,159146.66
846,2024-02-14,63891.63
2871,2024-11-08,36486.34
1035,2024-06-20,34631.41
2940,2025-01-04,37031.32
1568,2024-02-02,31969.46
355,2024-11-12,39932.27
754,2025-05-27,32505.47
145,2025-07-16,63941.81
2097,2024-01-27,150225.29
155,2024-08-20,91896.02
2150,2024-07-22,53842.84
1846,2024-11-19,128527.16
1996,2024-03-04,94298.5
2416,2025-01-09,89168.26
1933,2024-03-28,105502.43
1235,2024-10-03,30777.57
179,2025-05-18,19761.06
460,2025-06-16,118208.25
2215,2025-03-13,48574.08
1201,2024-01-14,159728.17
1268,2024-09-08,39260.9
2853,2024-11-02,39509.34
1134,2024-10-26,81502.9
1847,2024-03-20,44419.51
1946,2025-04-18,23222.24
1123,2024-03-17,104609.02
573,2025-04-19,110110.55
1441,2024-09-11,25243.51
1130,2025-05-21,115831.6
863,2024-04-30,63753.68
1370,2025-06-04,57298.69
163,2025-08-24,63258.55
1157,2025-07-07,153368.12
2648,2024-03-27,25514.76
867,2024-12-15,52003.56
929,2024-01-26,96628.98
1805,2024-02-20,91931.57
2123,2025-03-05,21478.82
1055,2025-09-06,115945.36
528,2024-07-21,65052.25
1317,2024-11-21,83656.25
24,2025-05-30,115444.99
898,2024-06-19,158345.76
2469,2024-01-20,105902.18
1591,2025-06-26,154188.4
2742,2025-04-12,85696.4
2295,2025-06-19,91212.59
2613,2024-07-19,94884.96
2485,2024-06-04,20625.11
2647,2024-08-19,129032.16
1825,2025-04-10,132830.04
1108,2024-09-26,22097.41
1793,2024-11-18,120384.04
1616,2025-04-22,110191.94
549,2024-08-07,41260.03
2346,2024-12-24,95636.4
2776,2024-01-03,137771.61
548,2024-03-24,69176.63
2704,2024-01-20,148299.43
1380,2024-06-19,116861.5
781,2024-03-22,113793.67
195,2024-11-10,133295.32
2959,2024-07-14,149412.12
2967,2024-04-13,138699.29
182,2025-07-09,82741.12
377,2025-01-27,150985.05
370,2025-08-14,113539.87
828,2024-10-02,107806.56
2355,2024-06-20,124312.51
899,2025-03-10,48349.09
2752,2024-12-19,139963.27
1172,2025-08-19,157503.63
1965,2024-09-25,89223.48
2967,2024-12-23,41578.68
1292,2025-07-10,40384.19
1424,2024-12-16,91987.24
1563,2025-08-07,121688.75
2069,2024-11-08,68420.6
1730,2024-05-13,137433.11
1960,2025-04-25,31223.18
1983,2024-05-08,159394.08
2777,2024-12-13,96171.1
280,2025-08-09,38604.85
1506,2024-04-18,99751.39
822,2024-08-15,148861.93
1461,2024-01-28,131046.02
2567,2024-10-09,127575.53
1044,2025-09-14,80895.72
2605,2024-04-03,63254.65
878,2024-08-01,87467.13
777,2025-05-08,65113.19
1610,2025-04-14,73918.58
1935,2024-12-16,99134.43
2407,2025-09-08,135026.22
1615,2025-08-14,38217.93
857,2025-04-17,131213.12
1998,2024-09-29,108447.22
857,2024-07-07,144139.28
1451,2025-05-24,71189.36
2887,2024-09-16,44412.53
2896,2025-05-07,119029.96
1646,2025-01-28,92181.95
2130,2024-01-29,64359.69
593,2024-04-03,155239.69
1580,2024-04-30,116960.49
2704,2024-11-02,97345.36
837,2025-07-16,91378.46
2527,2025-08-05,25594.87
1278,2024-12-22,35633.38
971,2025-01-26,153139.3
1808,2025-08-25,65311.37
2533,2024-06-25,46750.8
1366,2025-07-21,56574.61
1362,2025-09-27,124518.76
568,2024-05-07,50250.87
1059,2025-07-28,20855.57
2843,2025-04-07,124708.42
1354,2024-05-05,98449.37
1747,2025-01-13,123514.56
413,2024-06-25,159846.84
1890,2024-10-02,56165.75
2647,2025-03-01,24703.72
1078,2024-11-12,128592.48
2531,2025-06-30,101522.67
2920,2025-06-24,78002.2
1955,2024-01-08,112184.63
295,2024-06-28,70363.42
1002,2024-02-13,90334.61
449,2025-01-22,59979.44
430,2024-11-26,20471.04
2424,2024-08-10,39182.18
270,2024-10-29,103183.37
2280,2024-05-20,44246.15
2619,2024-11-27,78381.78
1684,2025-08-21,107749.5
388,2024-12-08,49049.88
1411,2025-06-10,26928.11
2734,2024-11-01,39303.57
2585,2024-03-12,52976.52
2311,2025-02-26,114114.07
599,2024-05-11,94622.45
1096,2024-08-26,74439.72
2940,2025-03-05,104847.89
2382,2025-06-27,94748.13
982,2024-02-10,113564.87
1010,2024-03-22,25117.66
1616,2025-07-09,79996.21
1553,2025-08-31,25770.47
405,2024-06-13,157823.86
376,2024-04-17,128593.26
1890,2024-04-25,107126.42
2022,2025-08-24,63716.69
1954,2025-08-18,20094.13
1355,2024-03-02,105336.33
2698,2024-03-02,95601.55
303,2025-03-05,101549.15
2519,2024-04-25,97735.64
908,2025-05-19,159666.48
423,2025-06-04,19002.09
2065,2024-01-02,68733.07
2689,2025-02-05,122961.88
757,2025-02-22,20869.14
1020,2025-09-06,26810.34
1303,2024-06-27,45317.11
1053,2025-05-02,150726.53
2730,2025-06-01,62281.53
1388,2024-06-26,154294.03
2407,2025-07-04,39444.36
2559,2024-06-27,18635.71
1017,2024-09-06,57532.37
1999,2024-09-16,42988.63
217,2024-08-19,146345.9
1985,2024-02-03,22494.18
2033,2025-05-12,94476.05
742,2025-09-04,131173.33
2527,2024-11-06,128629.62
1583,2024-06-14,144400.42
2087,2024-08-16,103158.98
652,2024-01-24,33098.72
604,2024-06-23,18804.82
294,2024-04-22,140321.73
2046,2024-07-10,148745.39
1386,2025-02-08,113895.37
817,2025-04-08,99219.51
461,2024-02-23,106466.0
86,2024-04-20,147671.82
400,2025-04-13,67535.2
354,2025-09-12,153328.05
2894,2024-12-20,20984.43
1103,2024-12-10,148543.1
2446,2024-04-24,77883.14
1837,2025-08-19,78368.21
755,2024-11-15,27248.54
2696,2024-03-22,108705.39
2954,2025-04-10,107831.6
1665,2024-06-21,73100.2
1587,2025-07-18,75196.3
2641,2025-02-04,21476.48
634,2025-07-06,153143.56
2904,2025-04-20,54467.78
2869,2024-10-08,154090.6
1630,2024-12-05,129394.29
895,2024-12-12,90766.52
384,2024-12-17,125993.01
2101,2025-08-19,129644.12
2786,2025-04-01,31181.02
117,2025-09-04,100471.05
470,2025-03-07,97624.47
1768,2024-05-09,39225.07
314,2025-09-20,63212.01
495,2025-10-01,107111.82
1141,2025-09-18,157917.07
396,2024-10-14,38672.4
744,2025-04-26,24206.67
2765,2024-03-18,156075.99
1835,2025-08-09,89202.0
2531,2024-10-17,96930.97
1178,2025-01-20,110653.28
1016,2025-02-21,128192.64
1542,2024-08-22,40684.58
1896,2025-04-10,36460.66
1387,2025-02-11,38936.51
1505,2025-08-15,76531.68
2405,2025-06-16,56649.24
2583,2024-10-13,79704.57
840,2025-04-01,120461.13
1902,2024-07-23,88551.49
2802,2024-02-07,41045.58
361,2025-03-24,34218.81
1670,2024-01-11,90741.71
1919,2024-08-21,75503.35
759,2024-11-11,103265.21
133,2025-07-23,45081.9
2211,2025-02-22,84643.11
915,2024-05-11,134527.94
1307,2025-01-06,117324.25
940,2024-02-26,149035.68
897,2024-10-27,143780.73
1368,2024-05-25,114498.69
825,2025-09-15,71078.43
1183,2024-11-24,139420.81
745,2024-10-07,101754.21
297,2025-01-25,84273.18
687,2024-11-18,125700.93
1665,2025-03-07,147318.89
1691,2024-08-30,86441.12
939,2024-04-26,35525.52
217,2025-02-21,47387.47
1304,2025-06-18,118225.72
340,2025-03-26,86449.04
444,2024-08-14,137931.82
610,2024-04-27,76521.66
737,2025-09-06,158036.0
1344,2025-01-20,145542.03
1956,2025-03-04,70788.72
648,2024-01-22,23922.85
1015,2025-07-28,19097.45
2275,2025-01-11,29933.74
1007,2024-07-31,50197.21
822,2024-01-21,86322.88
736,2025-01-14,53515.03
1289,2024-11-22,39985.16
1959,2025-01-30,38518.32
2477,2024-12-20,157248.05
2964,2024-11-24,125147.68
754,2024-06-01,153652.33
667,2024-04-16,148383.55
1391,2024-03-14,116510.22
1712,2024-07-03,31242.58
2540,2024-03-17,47984.61
2010,2024-09-02,73155.18
1367,2024-10-29,115501.07
769,2024-05-22,44217.81
2628,2025-03-02,110054.01
2216,2024-07-02,24899.77
1655,2024-05-16,141926.75
1658,2024-07-06,123995.53
2671,2025-01-15,40680.93
1944,2024-05-29,133901.54
399,2024-09-26,41697.36
2773,2025-04-17,81140.53
246,2024-09-03,157191.77
593,2024-02-11,109865.92
1423,2025-01-01,74983.87
2069,2024-02-23,157997.66
828,2024-06-09,147417.97
311,2025-02-04,67646.81
2510,2024-07-08,121347.45
1555,2024-05-13,141278.89
2396,2025-09-18,54267.88
2099,2024-11-02,38738.04
476,2025-06-23,81580.55
1172,2024-01-27,24745.75
2275,2024-07-10,130887.09
571,2025-01-12,98904.81
2802,2025-07-06,111728.11
909,2025-02-11,131856.94
1257,2024-11-10,87318.82
2342,2024-11-25,157306.36
1213,2024-08-26,132637.23
359,2025-06-02,62696.44
2295,2025-07-22,127638.61
602,2025-01-23,125603.38
1011,2024-11-12,37075.22
1889,2024-06-20,30174.08
589,2025-06-26,127591.56
1625,2025-08-06,156312.96
871,2024-07-18,115172.96
1719,2024-02-05,42637.13
2060,2025-02-07,36071.8
923,2025-07-05,64728.63
1296,2024-09-20,81157.48
2923,2025-02-27,22756.83
48,2025-07-18,82853.62
1961,2024-01-01,33519.0
2010,2024-10-14,106507.94
1291,2024-12-19,71072.51
1034,2024-03-19,61065.11
819,2024-07-28,143042.24
1988,2024-09-23,103771.02
369,2024-05-11,122135.32
2916,2024-09-30,80455.45
2734,2024-07-28,78632.02
992,2024-09-27,148683.53
91,2024-05-04,56451.66
230,2024-01-10,84193.62
2699,2025-08-06,22170.63
2843,2025-04-24,90985.82
1449,2024-04-23,130056.61
2617,2025-06-21,83898.27
1051,2025-03-04,51126.32
212,2025-08-04,119902.37
1425,2024-09-07,142025.35
1093,2025-03-10,88574.67
2998,2024-01-07,25710.81
2298,2024-12-10,87910.7
582,2024-05-31,66132.84
2124,2024-03-27,134740.07
228,2024-01-28,145250.22
2980,2024-09-30,134018.71
2783,2024-01-23,73273.46
2282,2024-03-01,43631.35
26,2025-03-03,40202.57
2794,2025-02-23,53886.92
1186,2024-06-18,23091.02
2482,2024-05-11,58620.11
73,2025-08-27,41550.86
1215,2025-01-28,54797.86
954,2024-08-26,107767.05
2651,2024-09-14,90183.28
2277,2024-06-21,110849.07
926,2025-03-29,108769.75
1466,2025-08-15,53633.3
2623,2024-02-04,33414.02
2725,2024-10-11,48549.19
1739,2024-09-16,83153.2
2231,2025-08-22,118833.66
571,2024-08-07,26393.83
1621,2025-03-06,129903.24
117,2024-09-22,148517.79
1145,2024-11-10,66560.33
500,2025-04-10,23244.77
1974,2024-09-17,138007.28
110,2024-02-27,37077.23
650,2025-03-18,42488.49
1654,2025-05-10,93838.86
1182,2025-02-07,45736.26
2738,2025-03-29,115428.39
2030,2024-11-06,33886.24
2605,2024-11-06,114824.71
2770,2024-07-30,136435.99
492,2024-05-14,25569.47
1401,2025-08-21,49407.43
1910,2024-03-26,26737.56
825,2025-06-10,155684.72
1,2024-12-10,136139.27
2322,2024-12-19,23405.65
73,2024-12-29,43569.37
2849,2025-09-15,84241.12
95,2025-06-26,82007.93
767,2025-03-27,55454.4
1039,2025-04-18,104841.8
370,2024-05-14,104731.35
2083,2025-06-23,102942.12
2689,2025-07-03,114847.65
2932,2024-10-27,41154.65
1958,2024-10-20,92807.95
2876,2025-09-10,150013.71
1722,2025-05-08,132843.41
526,2024-06-06,143018.28
414,2024-01-10,129289.67
2114,2025-01-30,139208.58
2908,2025-06-22,110271.49
151,2024-09-30,125656.74
412,2025-04-05,86048.25
504,2024-06-14,46164.63
2933,2024-10-24,137865.24
1134,2024-04-02,79607.99
1291,2024-04-24,154691.99
2886,2025-07-09,24768.97
2371,2024-12-29,39218.32
2209,2024-05-16,145637.25
2154,2024-02-24,33549.14
1655,2025-01-28,157052.97
2072,2024-04-18,33130.08
1492,2024-06-15,33133.85
824,2025-04-25,122651.21
2202,2024-10-17,80905.98
2404,2025-03-14,55382.89
2240,2024-02-22,115815.01
457,2025-08-27,83531.82
1067,2024-01-10,118884.28
1876,2025-07-16,128218.02
310,2024-02-29,140965.02
2539,2025-07-23,89593.97
2228,2025-01-04,141850.47
2534,2025-07-06,26639.73
2398,2024-04-16,156370.7
1680,2025-03-16,128981.32
726,2025-04-05,23761.69
2589,2025-08-02,19600.8
719,2025-05-16,90344.35
1099,2024-04-16,89649.08
632,2025-03-05,60848.16
197,2024-11-11,23379.21
2813,2024-05-02,45610.87
2830,2024-07-07,106322.81
2601,2024-07-14,129809.13
804,2025-07-01,93311.63
642,2025-09-08,102682.03
2353,2024-10-03,92422.98
801,2024-01-29,116674.62
2313,2025-09-17,22659.95
2865,2024-06-30,135926.61
1474,2024-11-25,159263.12
2025,2024-05-05,99372.11
920,2024-08-02,46465.62
426,2024-06-11,137880.89
2364,2025-08-06,153361.47
789,2025-01-25,31630.77
1032,2025-07-25,90361.77
561,2024-09-16,58269.62
187,2024-05-17,102755.14
1590,2024-06-16,71258.59
1714,2025-04-05,29320.87
1896,2025-01-21,147058.63
2387,2025-07-31,44027.09
206,2024-06-29,117447.53
2176,2025-07-02,116737.13
57,2024-07-14,140245.64
1424,2025-02-18,72345.3
816,2025-05-11,88478.61
827,2024-09-10,35197.35
278,2025-04-28,131409.22
1458,2024-09-21,29794.52
1092,2025-02-24,128225.7
2140,2025-06-08,157229.92
1834,2024-01-04,159897.43
659,2025-04-26,60832.46
1974,2025-01-09,40229.87
604,2024-12-25,53731.44
929,2024-12-16,101697.9
2904,2025-07-29,124607.77
2250,2024-02-05,141776.44
1698,2025-01-31,115770.05
2316,2024-12-12,94993.62
490,2024-03-30,26683.23
676,2025-08-01,29447.17
620,2024-09-30,149040.06
553,2025-07-14,130196.78
860,2024-12-09,50220.13
1274,2025-06-05,93308.86
2487,2024-06-10,132644.76
1042,2024-05-02,99563.33
412,2025-08-16,45726.36
711,2025-09-17,45346.87
342,2025-06-05,129294.72
632,2024-04-20,26785.25
2449,2025-03-02,28676.3
810,2024-02-02,106175.79
2379,2024-08-15,128121.88
2019,2025-07-13,63454.05
1056,2024-11-04,18638.14
1479,2024-12-11,138741.54
2796,2024-03-03,27035.06
526,2024-02-09,113015.05
428,2024-07-25,94958.33
352,2025-05-01,53240.27
450,2025-04-19,40648.02
839,2025-06-11,154044.63
916,2024-10-26,43240.2
235,2024-06-16,87148.13
1422,2025-02-24,20111.76
1077,2024-03-05,137796.09
21,2024-07-01,78030.85
2782,2025-01-18,96083.6
1668,2025-03-05,81220.26
1924,2024-08-18,157815.8
689,2024-06-21,115591.36
473,2024-06-21,157302.21
2351,2025-03-06,31214.22
2374,2024-07-28,80613.05
225,2024-02-27,60946.53
992,2025-08-02,85953.07
277,2025-01-13,21856.37
1411,2025-01-14,122952.19
2309,2025-02-07,42253.37
188,2024-09-05,98256.48
2208,2025-06-13,114729.29
697,2024-06-13,134453.27
755,2025-09-09,60791.38
1093,2025-03-14,131609.89
2034,2024-01-26,37094.11
841,2024-03-14,120266.9
62,2025-08-13,137814.99
1683,2024-05-12,22437.1
421,2024-11-01,140395.5
592,2024-07-14,89976.85
370,2025-08-08,139002.92
422,2025-04-06,65540.62
1231,2025-03-05,42155.76
1213,2024-12-28,23042.85
1599,2024-07-26,83421.5
288,2025-08-17,127937.73
2890,2025-04-28,86841.58
557,2024-12-25,108785.14
2744,2025-08-28,138399.17
474,2024-12-25,96728.69
104,2024-08-15,96480.34
609,2024-01-21,65238.74
2425,2025-05-01,34581.02
2941,2025-01-12,121045.44
2922,2025-06-07,64195.84
1457,2025-08-02,100694.29
1126,2024-05-02,23047.39
2874,2024-06-15,101228.05
669,2024-05-21,36176.79
833,2024-04-01,25775.32
2609,2025-04-21,29330.54
1429,2024-10-08,46595.29
1924,2024-05-10,131465.02
870,2024-08-11,111648.03
2846,2025-01-20,63875.71
1787,2025-04-23,129145.55
1125,2025-01-26,71711.87
1851,2024-07-04,95468.55
2469,2024-09-15,149171.89
2765,2025-03-14,113952.64
2444,2024-12-25,76416.96
1101,2025-01-20,93061.48
737,2024-02-28,66423.51
1865,2024-01-24,57200.82
2699,2024-04-30,53398.08
1724,2025-05-07,39398.54
2323,2024-08-29,40056.74
2173,2024-06-15,147523.11
857,2024-08-27,149424.21
556,2024-06-11,96097.48
836,2025-06-04,100048.11
2871,2025-06-23,43048.85
74,2024-06-28,68047.07
302,2025-07-30,25577.2
2423,2024-05-27,127291.91
1418,2025-03-15,158000.38
1432,2025-01-05,33116.49
2857,2024-08-23,148222.49
2654,2025-05-24,100302.82
1225,2025-09-24,88563.32
79,2025-05-29,112702.93
2436,2024-04-29,72974.48
2656,2024-07-06,36841.59
2870,2025-04-06,141533.32
747,2024-11-07,89141.76
857,2024-02-14,36202.63
643,2024-05-28,125508.96
211,2025-07-15,61337.7
2198,2024-08-06,156629.34
255,2025-01-15,126461.08
2392,2025-02-12,63396.18
2736,2024-04-20,112758.22
2317,2025-05-22,106960.47
1576,2025-04-28,130108.3
2573,2024-12-11,159857.49
1320,2024-09-03,103194.49
763,2025-04-18,113521.83
1890,2025-09-09,118264.35
1025,2024-09-01,31542.65
2137,2025-09-18,82975.9
2540,2024-08-18,126673.35
1094,2025-02-05,110849.75
276,2025-08-17,143871.52
1078,2024-01-18,107492.99
1737,2024-04-13,43837.84
2271,2024-07-19,24627.64
121,2025-03-17,39774.58
1296,2024-08-04,38531.99
211,2025-03-14,127828.32
2803,2024-12-16,150279.49
966,2024-07-09,107722.32
2415,2024-01-30,19490.4
297,2024-08-25,76990.17
854,2024-03-29,67555.83
429,2025-06-08,93081.85
2061,2025-08-04,68020.82
360,2024-12-29,43937.05
1784,2025-03-05,130519.39
2631,2024-05-27,132300.92
552,2024-08-09,88926.44
2872,2025-07-05,21175.45
1584,2024-11-21,109910.72
159,2024-02-28,27485.66
2064,2025-03-29,66199.1
1921,2025-05-06,35781.24
2080,2024-02-25,26671.01
1098,2024-05-20,40312.94
1353,2024-01-18,65306.89
2245,2025-05-09,62299.63
1801,2025-03-06,84479.81
385,2024-01-27,80469.69
970,2024-08-25,130376.32
1924,2024-06-01,91077.56
863,2025-08-30,24970.17
986,2024-03-07,135273.75
1646,2024-02-28,63919.36
829,2025-04-28,45758.35
698,2024-03-30,144543.06
2271,2025-01-15,158001.72
719,2025-06-21,40534.03
213,2024-04-07,57813.62
2287,2025-09-04,103911.65
1835,2025-06-23,24279.55
61,2024-12-06,29147.7
2824,2024-07-16,151211.94
485,2024-03-12,81812.95
108,2024-07-22,154842.4
2882,2025-01-07,33962.0
1792,2024-04-08,83441.2
140,2024-07-03,90721.42
1558,2025-08-06,62534.67
1234,2025-09-29,142514.66
1134,2025-06-23,61609.95
329,2024-09-16,156141.45
1088,2025-06-01,115231.59
2234,2025-08-02,74670.54
40,2024-10-30,92958.86
1737,2025-02-19,99795.05
519,2025-01-14,46432.94
487,2025-02-19,46913.94
1736,2024-03-06,137158.59
2554,2024-03-26,60343.28
1382,2025-07-11,142123.27
1729,2024-08-06,81262.9
2572,2025-02-03,78936.55
1326,2024-06-17,47648.31
1408,2024-01-04,153143.43
2161,2024-08-08,33164.94
468,2025-05-16,114192.19
2956,2025-09-01,66323.19
1849,2024-07-15,18972.81
2016,2024-12-07,153379.63
2539,2024-12-28,102869.22
240,2024-08-09,96029.1
2339,2025-05-03,50659.51
1525,2025-08-13,73692.45
164,2025-07-12,133692.68
1986,2024-12-17,81428.84
1882,2024-08-18,100277.71
1742,2024-02-03,84074.29
832,2024-11-23,62800.9
868,2024-11-25,99868.33
899,2025-09-22,140898.19
1072,2024-06-02,128023.96
1430,2024-08-16,81305.74
1163,2024-01-15,105015.58
192,2024-09-14,63592.74
61,2024-03-21,61600.49
1325,2024-12-28,60113.35
1011,2024-06-11,112742.68
2749,2025-04-24,147095.5
1082,2025-06-04,82378.0
2614,2024-07-30,95847.48
1849,2024-03-08,73073.76
2171,2024-10-10,20657.52
1204,2025-03-06,104937.76
1155,2024-11-03,110267.89
1855,2024-12-30,159529.2
1336,2024-07-02,152175.48
1545,2024-11-16,19107.25
2886,2024-10-20,159928.39
1863,2024-06-11,65562.47
2807,2025-02-05,85523.13
1161,2024-04-14,23277.93
1174,2025-04-07,46237.6
410,2024-02-22,83009.3
2626,2024-06-24,62973.79
616,2025-06-10,101679.79
2669,2025-08-31,132567.16
1783,2025-06-12,101946.66
2280,2025-08-05,47275.43
1554,2025-06-13,108284.7
1869,2024-06-27,117649.93
2359,2024-11-30,60047.23
380,2025-08-30,110662.26
2909,2024-12-03,123671.54
280,2024-09-16,81346.23
692,2025-07-25,114195.83
2087,2024-02-24,159794.61
2183,2025-03-11,158190.67
195,2025-01-07,66569.82
1732,2024-10-08,43177.37
1154,2024-10-27,59693.68
43,2024-06-08,102177.14
1097,2024-03-03,80678.58
1335,2024-12-09,148877.92
762,2025-01-29,24000.79
1068,2024-07-30,119262.77
2448,2024-09-24,80144.32
220,2025-06-27,21125.98
1563,2024-03-13,129111.98
1211,2024-05-12,89495.15
2189,2024-08-02,18389.7
559,2024-01-23,111406.32
2599,2025-03-20,86595.08
1007,2024-01-11,82730.89
1340,2025-04-05,56417.71
1716,2025-01-28,123938.11
2671,2025-09-20,63725.04
975,2024-10-20,81619.03
2110,2025-02-28,41570.21
2304,2025-01-03,75460.5
1602,2024-12-13,81428.67
2878,2025-02-08,151121.54
2618,2024-10-22,62351.75
1243,2024-04-08,157724.53
1237,2024-02-19,28023.2
1502,2024-06-02,57347.63
2872,2024-10-29,81672.74
2025,2025-04-10,147778.7
2968,2025-02-20,131182.35
657,2024-05-26,36130.9
1312,2025-07-21,117562.5
416,2025-01-27,58879.38
279,2024-09-01,101526.22
142,2025-06-17,143523.6
2821,2024-07-02,34346.94
2140,2024-02-28,60507.46
920,2025-07-12,106855.61
255,2025-04-18,29237.23
774,2025-07-30,152461.56
2596,2024-01-27,61824.3
1961,2024-01-15,122982.02
2235,2024-11-01,148303.78
2177,2024-08-24,147201.65
1137,2025-01-31,58233.17
1138,2024-10-25,157765.62
830,2024-10-24,50329.65
696,2024-09-06,87867.69
234,2024-07-01,125201.12
253,2024-12-31,141707.49
172,2024-08-03,111526.36
651,2024-10-05,92484.22
