emp_id,date,status
885,2025-06-03,P
885,2025-06-04,PL
885,2025-06-05,WFH
885,2025-06-06,P
885,2025-06-07,WFH
885,2025-06-08,WFH
885,2025-06-09,PL
885,2025-06-10,PL
885,2025-06-11,WFH
885,2025-06-12,PL
885,2025-06-13,P
885,2025-06-14,P
885,2025-06-15,P
885,2025-06-16,A
885,2025-06-17,A
885,2025-06-18,PL
885,2025-06-19,A
885,2025-06-20,P
885,2025-06-21,WFH
885,2025-06-22,WFH
885,2025-06-23,P
885,2025-06-24,WFH
885,2025-06-25,WFH
885,2025-06-26,WFH
885,2025-06-27,P
885,2025-06-28,WFH
885,2025-06-29,A
885,2025-06-30,A
885,2025-07-01,P
885,2025-07-02,A
885,2025-07-03,WFH
885,2025-07-04,P
885,2025-07-05,PL
885,2025-07-06,PL
885,2025-07-07,WFH
885,2025-07-08,P
885,2025-07-09,A
885,2025-07-10,P
885,2025-07-11,WFH
885,2025-07-12,P
885,2025-07-13,PL
885,2025-07-14,P
885,2025-07-15,WFH
885,2025-07-16,PL
885,2025-07-17,PL
885,2025-07-18,A
885,2025-07-19,WFH
885,2025-07-20,PL
885,2025-07-21,P
885,2025-07-22,A
885,2025-07-23,A
885,2025-07-24,WFH
885,2025-07-25,WFH
885,2025-07-26,PL
885,2025-07-27,A
885,2025-07-28,PL
885,2025-07-29,PL
885,2025-07-30,WFH
885,2025-07-31,PL
885,2025-08-01,P
885,2025-08-02,PL
885,2025-08-03,A
885,2025-08-04,WFH
885,2025-08-05,P
885,2025-08-06,A
885,2025-08-07,P
885,2025-08-08,A
885,2025-08-09,P
885,2025-08-10,A
885,2025-08-11,PL
885,2025-08-12,P
885,2025-08-13,A
885,2025-08-14,WFH
885,2025-08-15,PL
885,2025-08-16,A
885,2025-08-17,P
885,2025-08-18,WFH
885,2025-08-19,P
885,2025-08-20,A
885,2025-08-21,PL
885,2025-08-22,WFH
885,2025-08-23,WFH
885,2025-08-24,PL
885,2025-08-25,A
885,2025-08-26,P
885,2025-08-27,A
885,2025-08-28,PL
885,2025-08-29,PL
442,2025-06-01,A
442,2025-06-02,PL
442,2025-06-03,WFH
442,2025-06-04,P
442,2025-06-05,P
442,2025-06-06,A
442,2025-06-07,PL
442,2025-06-08,P
442,2025-06-09,WFH
442,2025-06-10,WFH
442,2025-06-11,PL
442,2025-06-12,WFH
442,2025-06-13,A
442,2025-06-14,A
442,2025-06-15,P
442,2025-06-16,P
442,2025-06-17,PL
442,2025-06-18,A
442,2025-06-19,PL
442,2025-06-20,WFH
442,2025-06-21,A
442,2025-06-22,WFH
442,2025-06-23,PL
442,2025-06-24,A
442,2025-06-25,PL
442,2025-06-26,PL
442,2025-06-27,P
442,2025-06-28,WFH
442,2025-06-29,WFH
442,2025-06-30,P
442,2025-07-01,WFH
442,2025-07-02,P
442,2025-07-03,A
442,2025-07-04,P
442,2025-07-05,WFH
442,2025-07-06,PL
442,2025-07-07,P
442,2025-07-08,PL
442,2025-07-09,WFH
442,2025-07-10,A
442,2025-07-11,P
442,2025-07-12,A
442,2025-07-13,WFH
442,2025-07-14,WFH
442,2025-07-15,WFH
442,2025-07-16,P
442,2025-07-17,A
442,2025-07-18,PL
442,2025-07-19,A
442,2025-07-20,PL
442,2025-07-21,A
442,2025-07-22,WFH
442,2025-07-23,WFH
442,2025-07-24,P
442,2025-07-25,A
442,2025-07-26,WFH
442,2025-07-27,WFH
442,2025-07-28,P
442,2025-07-29,WFH
442,2025-07-30,P
442,2025-07-31,WFH
442,2025-08-01,WFH
442,2025-08-02,P
442,2025-08-03,A
442,2025-08-04,WFH
442,2025-08-05,PL
442,2025-08-06,PL
442,2025-08-07,P
442,2025-08-08,P
442,2025-08-09,A
442,2025-08-10,WFH
442,2025-08-11,PL
442,2025-08-12,A
442,2025-08-13,WFH
442,2025-08-14,P
442,2025-08-15,WFH
442,2025-08-16,WFH
442,2025-08-17,WFH
442,2025-08-18,P
442,2025-08-19,WFH
442,2025-08-20,A
442,2025-08-21,PL
442,2025-08-22,P
442,2025-08-23,A
442,2025-08-24,PL
442,2025-08-25,PL
442,2025-08-26,WFH
442,2025-08-27,WFH
442,2025-08-28,WFH
442,2025-08-29,PL
1642,2025-06-01,PL
1642,2025-06-02,P
1642,2025-06-03,WFH
1642,2025-06-04,WFH
1642,2025-06-05,A
1642,2025-06-06,P
1642,2025-06-07,P
1642,2025-06-08,WFH
1642,2025-06-09,P
1642,2025-06-10,WFH
1642,2025-06-11,P
1642,2025-06-12,PL
1642,2025-06-13,WFH
1642,2025-06-14,P
1642,2025-06-15,A
1642,2025-06-16,P
1642,2025-06-17,PL
1642,2025-06-18,A
1642,2025-06-19,P
1642,2025-06-20,PL
1642,2025-06-21,A
1642,2025-06-22,PL
1642,2025-06-23,A
1642,2025-06-24,WFH
1642,2025-06-25,WFH
1642,2025-06-26,WFH
1642,2025-06-27,PL
1642,2025-06-28,P
1642,2025-06-29,A
1642,2025-06-30,PL
1642,2025-07-01,P
1642,2025-07-02,PL
1642,2025-07-03,WFH
1642,2025-07-04,A
1642,2025-07-05,PL
1642,2025-07-06,P
1642,2025-07-07,WFH
1642,2025-07-08,A
1642,2025-07-09,WFH
1642,2025-07-10,P
1642,2025-07-11,WFH
1642,2025-07-12,PL
1642,2025-07-13,PL
1642,2025-07-14,PL
1642,2025-07-15,PL
1642,2025-07-16,P
1642,2025-07-17,A
1642,2025-07-18,A
1642,2025-07-19,PL
1642,2025-07-20,WFH
1642,2025-07-21,WFH
1642,2025-07-22,WFH
1642,2025-07-23,PL
1642,2025-07-24,A
1642,2025-07-25,A
1642,2025-07-26,A
1642,2025-07-27,A
1642,2025-07-28,P
1642,2025-07-29,A
1642,2025-07-30,P
1642,2025-07-31,PL
1642,2025-08-01,PL
1642,2025-08-02,WFH
1642,2025-08-03,A
1642,2025-08-04,PL
1642,2025-08-05,WFH
1642,2025-08-06,A
1642,2025-08-07,PL
1642,2025-08-08,PL
1642,2025-08-09,P
1642,2025-08-10,PL
1642,2025-08-11,P
1642,2025-08-12,PL
1642,2025-08-13,A
1642,2025-08-14,WFH
1642,2025-08-15,PL
1642,2025-08-16,A
1642,2025-08-17,WFH
1642,2025-08-18,PL
1642,2025-08-19,A
1642,2025-08-20,P
1642,2025-08-21,A
1642,2025-08-22,WFH
1642,2025-08-23,A
1642,2025-08-24,P
1642,2025-08-25,A
1642,2025-08-26,PL
1642,2025-08-27,A
1642,2025-08-28,P
1642,2025-08-29,P
466,2025-06-01,WFH
466,2025-06-02,A
466,2025-06-03,A
466,2025-06-04,PL
466,2025-06-05,A
466,2025-06-06,PL
466,2025-06-07,PL
466,2025-06-08,PL
466,2025-06-09,P
466,2025-06-10,P
466,2025-06-11,WFH
466,2025-06-12,PL
466,2025-06-13,P
466,2025-06-14,PL
466,2025-06-15,A
466,2025-06-16,A
466,2025-06-17,A
466,2025-06-18,WFH
466,2025-06-19,A
466,2025-06-20,P
466,2025-06-21,P
466,2025-06-22,WFH
466,2025-06-23,WFH
466,2025-06-24,A
466,2025-06-25,P
466,2025-06-26,PL
466,2025-06-27,PL
466,2025-06-28,A
466,2025-06-29,PL
466,2025-06-30,A
466,2025-07-01,P
466,2025-07-02,A
466,2025-07-03,PL
466,2025-07-04,PL
466,2025-07-05,PL
466,2025-07-06,PL
466,2025-07-07,WFH
466,2025-07-08,WFH
466,2025-07-09,PL
466,2025-07-10,A
466,2025-07-11,PL
466,2025-07-12,A
466,2025-07-13,P
466,2025-07-14,PL
466,2025-07-15,PL
466,2025-07-16,WFH
466,2025-07-17,WFH
466,2025-07-18,PL
466,2025-07-19,A
466,2025-07-20,A
466,2025-07-21,WFH
466,2025-07-22,P
466,2025-07-23,A
466,2025-07-24,P
466,2025-07-25,WFH
466,2025-07-26,PL
466,2025-07-27,WFH
466,2025-07-28,A
466,2025-07-29,A
466,2025-07-30,P
466,2025-07-31,WFH
466,2025-08-01,PL
466,2025-08-02,WFH
466,2025-08-03,PL
466,2025-08-04,P
466,2025-08-05,A
466,2025-08-06,A
466,2025-08-07,PL
466,2025-08-08,WFH
466,2025-08-09,WFH
466,2025-08-10,PL
466,2025-08-11,PL
466,2025-08-12,A
466,2025-08-13,A
466,2025-08-14,WFH
466,2025-08-15,A
466,2025-08-16,A
466,2025-08-17,WFH
466,2025-08-18,PL
466,2025-08-19,WFH
466,2025-08-20,A
466,2025-08-21,PL
466,2025-08-22,PL
466,2025-08-23,PL
466,2025-08-24,WFH
466,2025-08-25,P
466,2025-08-26,PL
466,2025-08-27,WFH
466,2025-08-28,P
466,2025-08-29,PL
2892,2025-06-01,WFH
2892,2025-06-02,PL
2892,2025-06-03,P
2892,2025-06-04,P
2892,2025-06-05,WFH
2892,2025-06-06,A
2892,2025-06-07,PL
2892,2025-06-08,WFH
2892,2025-06-09,WFH
2892,2025-06-10,PL
2892,2025-06-11,A
2892,2025-06-12,WFH
2892,2025-06-13,A
2892,2025-06-14,WFH
2892,2025-06-15,A
2892,2025-06-16,A
2892,2025-06-17,P
2892,2025-06-18,PL
2892,2025-06-19,WFH
2892,2025-06-20,WFH
2892,2025-06-21,WFH
2892,2025-06-22,WFH
2892,2025-06-23,PL
2892,2025-06-24,A
2892,2025-06-25,P
2892,2025-06-26,A
2892,2025-06-27,P
2892,2025-06-28,PL
2892,2025-06-29,P
2892,2025-06-30,WFH
2892,2025-07-01,P
2892,2025-07-02,WFH
2892,2025-07-03,P
2892,2025-07-04,A
2892,2025-07-05,A
2892,2025-07-06,P
2892,2025-07-07,WFH
2892,2025-07-08,A
2892,2025-07-09,PL
2892,2025-07-10,PL
2892,2025-07-11,PL
2892,2025-07-12,P
2892,2025-07-13,WFH
2892,2025-07-14,WFH
2892,2025-07-15,P
2892,2025-07-16,PL
2892,2025-07-17,A
2892,2025-07-18,P
2892,2025-07-19,P
2892,2025-07-20,P
2892,2025-07-21,WFH
2892,2025-07-22,PL
2892,2025-07-23,A
2892,2025-07-24,A
2892,2025-07-25,P
2892,2025-07-26,P
2892,2025-07-27,A
2892,2025-07-28,A
2892,2025-07-29,P
2892,2025-07-30,P
2892,2025-07-31,A
2892,2025-08-01,P
2892,2025-08-02,WFH
2892,2025-08-03,PL
2892,2025-08-04,PL
2892,2025-08-05,PL
2892,2025-08-06,A
2892,2025-08-07,WFH
2892,2025-08-08,WFH
2892,2025-08-09,WFH
2892,2025-08-10,A
2892,2025-08-11,P
2892,2025-08-12,A
2892,2025-08-13,PL
2892,2025-08-14,P
2892,2025-08-15,A
2892,2025-08-16,WFH
2892,2025-08-17,P
2892,2025-08-18,A
2892,2025-08-19,PL
2892,2025-08-20,PL
2892,2025-08-21,PL
2892,2025-08-22,PL
2892,2025-08-23,A
2892,2025-08-24,WFH
2892,2025-08-25,PL
2892,2025-08-26,PL
2892,2025-08-27,WFH
2892,2025-08-28,WFH
2892,2025-08-29,A
2420,2025-06-01,PL
2420,2025-06-02,A
2420,2025-06-03,P
2420,2025-06-04,WFH
2420,2025-06-05,WFH
2420,2025-06-06,A
2420,2025-06-07,A
2420,2025-06-08,A
2420,2025-06-09,A
2420,2025-06-10,A
2420,2025-06-11,WFH
2420,2025-06-12,A
2420,2025-06-13,P
2420,2025-06-14,P
2420,2025-06-15,PL
2420,2025-06-16,PL
2420,2025-06-17,WFH
2420,2025-06-18,WFH
2420,2025-06-19,WFH
2420,2025-06-20,WFH
2420,2025-06-21,P
2420,2025-06-22,WFH
2420,2025-06-23,WFH
2420,2025-06-24,A
2420,2025-06-25,P
2420,2025-06-26,A
2420,2025-06-27,A
2420,2025-06-28,P
2420,2025-06-29,A
2420,2025-06-30,P
2420,2025-07-01,A
2420,2025-07-02,P
2420,2025-07-03,A
2420,2025-07-04,P
2420,2025-07-05,P
2420,2025-07-06,P
2420,2025-07-07,WFH
2420,2025-07-08,WFH
2420,2025-07-09,WFH
2420,2025-07-10,A
2420,2025-07-11,WFH
2420,2025-07-12,PL
2420,2025-07-13,WFH
2420,2025-07-14,PL
2420,2025-07-15,WFH
2420,2025-07-16,P
2420,2025-07-17,PL
2420,2025-07-18,P
2420,2025-07-19,A
2420,2025-07-20,P
2420,2025-07-21,P
2420,2025-07-22,WFH
2420,2025-07-23,PL
2420,2025-07-24,A
2420,2025-07-25,A
2420,2025-07-26,A
2420,2025-07-27,P
2420,2025-07-28,PL
2420,2025-07-29,WFH
2420,2025-07-30,PL
2420,2025-07-31,P
2420,2025-08-01,PL
2420,2025-08-02,WFH
2420,2025-08-03,PL
2420,2025-08-04,WFH
2420,2025-08-05,A
2420,2025-08-06,PL
2420,2025-08-07,WFH
2420,2025-08-08,WFH
2420,2025-08-09,P
2420,2025-08-10,WFH
2420,2025-08-11,P
2420,2025-08-12,A
2420,2025-08-13,WFH
2420,2025-08-14,WFH
2420,2025-08-15,P
2420,2025-08-16,WFH
2420,2025-08-17,A
2420,2025-08-18,A
2420,2025-08-19,A
2420,2025-08-20,PL
2420,2025-08-21,PL
2420,2025-08-22,PL
2420,2025-08-23,P
2420,2025-08-24,P
2420,2025-08-25,P
2420,2025-08-26,P
2420,2025-08-27,WFH
2420,2025-08-28,PL
2420,2025-08-29,PL
2166,2025-06-01,A
2166,2025-06-02,WFH
2166,2025-06-03,PL
2166,2025-06-04,PL
2166,2025-06-05,P
2166,2025-06-06,WFH
2166,2025-06-07,P
2166,2025-06-08,P
2166,2025-06-09,PL
2166,2025-06-10,WFH
2166,2025-06-11,PL
2166,2025-06-12,PL
2166,2025-06-13,WFH
2166,2025-06-14,A
2166,2025-06-15,P
2166,2025-06-16,P
2166,2025-06-17,A
2166,2025-06-18,P
2166,2025-06-19,A
2166,2025-06-20,PL
2166,2025-06-21,A
2166,2025-06-22,PL
2166,2025-06-23,P
2166,2025-06-24,A
2166,2025-06-25,WFH
2166,2025-06-26,P
2166,2025-06-27,PL
2166,2025-06-28,P
2166,2025-06-29,WFH
2166,2025-06-30,A
2166,2025-07-01,A
2166,2025-07-02,P
2166,2025-07-03,WFH
2166,2025-07-04,WFH
2166,2025-07-05,PL
2166,2025-07-06,WFH
2166,2025-07-07,WFH
2166,2025-07-08,A
2166,2025-07-09,P
2166,2025-07-10,P
2166,2025-07-11,WFH
2166,2025-07-12,WFH
2166,2025-07-13,P
2166,2025-07-14,PL
2166,2025-07-15,P
2166,2025-07-16,WFH
2166,2025-07-17,A
2166,2025-07-18,A
2166,2025-07-19,P
2166,2025-07-20,P
2166,2025-07-21,P
2166,2025-07-22,A
2166,2025-07-23,PL
2166,2025-07-24,WFH
2166,2025-07-25,PL
2166,2025-07-26,A
2166,2025-07-27,P
2166,2025-07-28,WFH
2166,2025-07-29,A
2166,2025-07-30,PL
2166,2025-07-31,PL
2166,2025-08-01,A
2166,2025-08-02,WFH
2166,2025-08-03,PL
2166,2025-08-04,P
2166,2025-08-05,P
2166,2025-08-06,PL
2166,2025-08-07,A
2166,2025-08-08,A
2166,2025-08-09,WFH
2166,2025-08-10,PL
2166,2025-08-11,WFH
2166,2025-08-12,A
2166,2025-08-13,A
2166,2025-08-14,P
2166,2025-08-15,P
2166,2025-08-16,P
2166,2025-08-17,PL
2166,2025-08-18,WFH
2166,2025-08-19,A
2166,2025-08-20,WFH
2166,2025-08-21,P
2166,2025-08-22,A
2166,2025-08-23,PL
2166,2025-08-24,PL
2166,2025-08-25,P
2166,2025-08-26,P
2166,2025-08-27,PL
2166,2025-08-28,P
2166,2025-08-29,WFH
2029,2025-06-01,WFH
2029,2025-06-02,P
2029,2025-06-03,WFH
2029,2025-06-04,A
2029,2025-06-05,PL
2029,2025-06-06,PL
2029,2025-06-07,WFH
2029,2025-06-08,P
2029,2025-06-09,P
2029,2025-06-10,P
2029,2025-06-11,PL
2029,2025-06-12,PL
2029,2025-06-13,A
2029,2025-06-14,P
2029,2025-06-15,P
2029,2025-06-16,A
2029,2025-06-17,A
2029,2025-06-18,WFH
2029,2025-06-19,A
2029,2025-06-20,P
2029,2025-06-21,A
2029,2025-06-22,P
2029,2025-06-23,WFH
2029,2025-06-24,A
2029,2025-06-25,A
2029,2025-06-26,A
2029,2025-06-27,P
2029,2025-06-28,A
2029,2025-06-29,P
2029,2025-06-30,P
2029,2025-07-01,P
2029,2025-07-02,WFH
2029,2025-07-03,PL
2029,2025-07-04,P
2029,2025-07-05,WFH
2029,2025-07-06,WFH
2029,2025-07-07,A
2029,2025-07-08,PL
2029,2025-07-09,WFH
2029,2025-07-10,P
2029,2025-07-11,P
2029,2025-07-12,PL
2029,2025-07-13,WFH
2029,2025-07-14,PL
2029,2025-07-15,WFH
2029,2025-07-16,A
2029,2025-07-17,WFH
2029,2025-07-18,P
2029,2025-07-19,PL
2029,2025-07-20,A
2029,2025-07-21,PL
2029,2025-07-22,P
2029,2025-07-23,PL
2029,2025-07-24,WFH
2029,2025-07-25,P
2029,2025-07-26,A
2029,2025-07-27,PL
2029,2025-07-28,A
2029,2025-07-29,PL
2029,2025-07-30,P
2029,2025-07-31,A
2029,2025-08-01,A
2029,2025-08-02,WFH
2029,2025-08-03,P
2029,2025-08-04,P
2029,2025-08-05,PL
2029,2025-08-06,WFH
2029,2025-08-07,PL
2029,2025-08-08,P
2029,2025-08-09,PL
2029,2025-08-10,WFH
2029,2025-08-11,WFH
2029,2025-08-12,WFH
2029,2025-08-13,PL
2029,2025-08-14,WFH
2029,2025-08-15,P
2029,2025-08-16,A
2029,2025-08-17,PL
2029,2025-08-18,P
2029,2025-08-19,WFH
2029,2025-08-20,P
2029,2025-08-21,WFH
2029,2025-08-22,WFH
2029,2025-08-23,A
2029,2025-08-24,PL
2029,2025-08-25,A
2029,2025-08-26,A
2029,2025-08-27,P
2029,2025-08-28,PL
2029,2025-08-29,PL
2959,2025-06-01,A
2959,2025-06-02,WFH
2959,2025-06-03,WFH
2959,2025-06-04,WFH
2959,2025-06-05,P
2959,2025-06-06,A
2959,2025-06-07,PL
2959,2025-06-08,PL
2959,2025-06-09,P
2959,2025-06-10,PL
2959,2025-06-11,PL
2959,2025-06-12,P
2959,2025-06-13,PL
2959,2025-06-14,P
2959,2025-06-15,PL
2959,2025-06-16,A
2959,2025-06-17,A
2959,2025-06-18,PL
2959,2025-06-19,P
2959,2025-06-20,PL
2959,2025-06-21,P
2959,2025-06-22,PL
2959,2025-06-23,P
2959,2025-06-24,PL
2959,2025-06-25,P
2959,2025-06-26,WFH
2959,2025-06-27,A
2959,2025-06-28,PL
2959,2025-06-29,P
2959,2025-06-30,PL
2959,2025-07-01,WFH
2959,2025-07-02,P
2959,2025-07-03,WFH
2959,2025-07-04,P
2959,2025-07-05,WFH
2959,2025-07-06,PL
2959,2025-07-07,WFH
2959,2025-07-08,A
2959,2025-07-09,PL
2959,2025-07-10,WFH
2959,2025-07-11,P
2959,2025-07-12,PL
2959,2025-07-13,P
2959,2025-07-14,P
2959,2025-07-15,WFH
2959,2025-07-16,WFH
2959,2025-07-17,PL
2959,2025-07-18,A
2959,2025-07-19,WFH
2959,2025-07-20,P
2959,2025-07-21,P
2959,2025-07-22,A
2959,2025-07-23,A
2959,2025-07-24,PL
2959,2025-07-25,PL
2959,2025-07-26,A
2959,2025-07-27,P
2959,2025-07-28,PL
2959,2025-07-29,WFH
2959,2025-07-30,P
2959,2025-07-31,A
2959,2025-08-01,A
2959,2025-08-02,WFH
2959,2025-08-03,PL
2959,2025-08-04,PL
2959,2025-08-05,A
2959,2025-08-06,PL
2959,2025-08-07,A
2959,2025-08-08,A
2959,2025-08-09,P
2959,2025-08-10,PL
2959,2025-08-11,PL
2959,2025-08-12,WFH
2959,2025-08-13,P
2959,2025-08-14,PL
2959,2025-08-15,P
2959,2025-08-16,A
2959,2025-08-17,WFH
2959,2025-08-18,WFH
2959,2025-08-19,WFH
2959,2025-08-20,A
2959,2025-08-21,P
2959,2025-08-22,PL
2959,2025-08-23,WFH
2959,2025-08-24,P
2959,2025-08-25,WFH
2959,2025-08-26,WFH
2959,2025-08-27,PL
2959,2025-08-28,A
2959,2025-08-29,P
2509,2025-06-01,P
2509,2025-06-02,P
2509,2025-06-03,WFH
2509,2025-06-04,WFH
2509,2025-06-05,WFH
2509,2025-06-06,P
2509,2025-06-07,A
2509,2025-06-08,P
2509,2025-06-09,WFH
2509,2025-06-10,PL
2509,2025-06-11,WFH
2509,2025-06-12,A
2509,2025-06-13,A
2509,2025-06-14,P
2509,2025-06-15,PL
2509,2025-06-16,A
2509,2025-06-17,A
2509,2025-06-18,WFH
2509,2025-06-19,PL
2509,2025-06-20,P
2509,2025-06-21,PL
2509,2025-06-22,WFH
2509,2025-06-23,P
2509,2025-06-24,PL
2509,2025-06-25,PL
2509,2025-06-26,P
2509,2025-06-27,A
2509,2025-06-28,PL
2509,2025-06-29,WFH
2509,2025-06-30,WFH
2509,2025-07-01,P
2509,2025-07-02,A
2509,2025-07-03,A
2509,2025-07-04,A
2509,2025-07-05,P
2509,2025-07-06,PL
2509,2025-07-07,PL
2509,2025-07-08,PL
2509,2025-07-09,WFH
2509,2025-07-10,PL
2509,2025-07-11,WFH
2509,2025-07-12,WFH
2509,2025-07-13,WFH
2509,2025-07-14,PL
2509,2025-07-15,A
2509,2025-07-16,WFH
2509,2025-07-17,WFH
2509,2025-07-18,PL
2509,2025-07-19,P
2509,2025-07-20,WFH
2509,2025-07-21,PL
2509,2025-07-22,P
2509,2025-07-23,P
2509,2025-07-24,P
2509,2025-07-25,A
2509,2025-07-26,A
2509,2025-07-27,WFH
2509,2025-07-28,A
2509,2025-07-29,WFH
2509,2025-07-30,A
2509,2025-07-31,A
2509,2025-08-01,P
2509,2025-08-02,A
2509,2025-08-03,A
2509,2025-08-04,PL
2509,2025-08-05,PL
2509,2025-08-06,A
2509,2025-08-07,PL
2509,2025-08-08,P
2509,2025-08-09,WFH
2509,2025-08-10,P
2509,2025-08-11,A
2509,2025-08-12,P
2509,2025-08-13,A
2509,2025-08-14,P
2509,2025-08-15,WFH
2509,2025-08-16,WFH
2509,2025-08-17,P
2509,2025-08-18,A
2509,2025-08-19,P
2509,2025-08-20,A
2509,2025-08-21,P
2509,2025-08-22,P
2509,2025-08-23,A
2509,2025-08-24,WFH
2509,2025-08-25,A
2509,2025-08-26,A
2509,2025-08-27,P
2509,2025-08-28,P
2509,2025-08-29,A
2983,2025-06-01,PL
2983,2025-06-02,WFH
2983,2025-06-03,PL
2983,2025-06-04,A
2983,2025-06-05,WFH
2983,2025-06-06,WFH
2983,2025-06-07,WFH
2983,2025-06-08,P
2983,2025-06-09,A
2983,2025-06-10,WFH
2983,2025-06-11,P
2983,2025-06-12,P
2983,2025-06-13,PL
2983,2025-06-14,P
2983,2025-06-15,P
2983,2025-06-16,PL
2983,2025-06-17,WFH
2983,2025-06-18,A
2983,2025-06-19,P
2983,2025-06-20,P
2983,2025-06-21,WFH
2983,2025-06-22,WFH
2983,2025-06-23,PL
2983,2025-06-24,WFH
2983,2025-06-25,PL
2983,2025-06-26,A
2983,2025-06-27,PL
2983,2025-06-28,P
2983,2025-06-29,P
2983,2025-06-30,P
2983,2025-07-01,WFH
2983,2025-07-02,A
2983,2025-07-03,WFH
2983,2025-07-04,P
2983,2025-07-05,WFH
2983,2025-07-06,WFH
2983,2025-07-07,P
2983,2025-07-08,WFH
2983,2025-07-09,P
2983,2025-07-10,WFH
2983,2025-07-11,WFH
2983,2025-07-12,PL
2983,2025-07-13,P
2983,2025-07-14,P
2983,2025-07-15,A
2983,2025-07-16,PL
2983,2025-07-17,P
2983,2025-07-18,P
2983,2025-07-19,WFH
2983,2025-07-20,A
2983,2025-07-21,WFH
2983,2025-07-22,A
2983,2025-07-23,PL
2983,2025-07-24,PL
2983,2025-07-25,P
2983,2025-07-26,PL
2983,2025-07-27,WFH
2983,2025-07-28,WFH
2983,2025-07-29,A
2983,2025-07-30,P
2983,2025-07-31,A
2983,2025-08-01,PL
2983,2025-08-02,A
2983,2025-08-03,A
2983,2025-08-04,A
2983,2025-08-05,P
2983,2025-08-06,WFH
2983,2025-08-07,PL
2983,2025-08-08,WFH
2983,2025-08-09,P
2983,2025-08-10,WFH
2983,2025-08-11,A
2983,2025-08-12,PL
2983,2025-08-13,PL
2983,2025-08-14,P
2983,2025-08-15,WFH
2983,2025-08-16,P
2983,2025-08-17,WFH
2983,2025-08-18,A
2983,2025-08-19,A
2983,2025-08-20,WFH
2983,2025-08-21,PL
2983,2025-08-22,A
2983,2025-08-23,A
2983,2025-08-24,PL
2983,2025-08-25,WFH
2983,2025-08-26,P
2983,2025-08-27,A
2983,2025-08-28,A
2983,2025-08-29,P
1059,2025-06-01,A
1059,2025-06-02,A
1059,2025-06-03,WFH
1059,2025-06-04,WFH
1059,2025-06-05,A
1059,2025-06-06,WFH
1059,2025-06-07,WFH
1059,2025-06-08,WFH
1059,2025-06-09,P
1059,2025-06-10,PL
1059,2025-06-11,P
1059,2025-06-12,A
1059,2025-06-13,A
1059,2025-06-14,P
1059,2025-06-15,WFH
1059,2025-06-16,WFH
1059,2025-06-17,PL
1059,2025-06-18,WFH
1059,2025-06-19,A
1059,2025-06-20,WFH
1059,2025-06-21,WFH
1059,2025-06-22,WFH
1059,2025-06-23,PL
1059,2025-06-24,A
1059,2025-06-25,PL
1059,2025-06-26,A
1059,2025-06-27,P
1059,2025-06-28,PL
1059,2025-06-29,WFH
1059,2025-06-30,P
1059,2025-07-01,PL
1059,2025-07-02,WFH
1059,2025-07-03,PL
1059,2025-07-04,P
1059,2025-07-05,PL
1059,2025-07-06,A
1059,2025-07-07,P
1059,2025-07-08,PL
1059,2025-07-09,PL
1059,2025-07-10,PL
1059,2025-07-11,PL
1059,2025-07-12,A
1059,2025-07-13,P
1059,2025-07-14,P
1059,2025-07-15,A
1059,2025-07-16,A
1059,2025-07-17,A
1059,2025-07-18,A
1059,2025-07-19,WFH
1059,2025-07-20,WFH
1059,2025-07-21,P
1059,2025-07-22,P
1059,2025-07-23,WFH
1059,2025-07-24,P
1059,2025-07-25,A
1059,2025-07-26,PL
1059,2025-07-27,P
1059,2025-07-28,P
1059,2025-07-29,A
1059,2025-07-30,P
1059,2025-07-31,WFH
1059,2025-08-01,WFH
1059,2025-08-02,A
1059,2025-08-03,P
1059,2025-08-04,PL
1059,2025-08-05,A
1059,2025-08-06,PL
1059,2025-08-07,PL
1059,2025-08-08,A
1059,2025-08-09,P
1059,2025-08-10,PL
1059,2025-08-11,WFH
1059,2025-08-12,A
1059,2025-08-13,A
1059,2025-08-14,WFH
1059,2025-08-15,P
1059,2025-08-16,PL
1059,2025-08-17,WFH
1059,2025-08-18,PL
1059,2025-08-19,P
1059,2025-08-20,P
1059,2025-08-21,PL
1059,2025-08-22,A
1059,2025-08-23,WFH
1059,2025-08-24,PL
1059,2025-08-25,A
1059,2025-08-26,A
1059,2025-08-27,PL
1059,2025-08-28,P
1059,2025-08-29,P
2726,2025-06-01,P
2726,2025-06-02,PL
2726,2025-06-03,PL
2726,2025-06-04,P
2726,2025-06-05,A
2726,2025-06-06,P
2726,2025-06-07,A
2726,2025-06-08,WFH
2726,2025-06-09,WFH
2726,2025-06-10,PL
2726,2025-06-11,P
2726,2025-06-12,PL
2726,2025-06-13,P
2726,2025-06-14,A
2726,2025-06-15,PL
2726,2025-06-16,PL
2726,2025-06-17,WFH
2726,2025-06-18,A
2726,2025-06-19,WFH
2726,2025-06-20,WFH
2726,2025-06-21,P
2726,2025-06-22,PL
2726,2025-06-23,P
2726,2025-06-24,P
2726,2025-06-25,WFH
2726,2025-06-26,A
2726,2025-06-27,PL
2726,2025-06-28,WFH
2726,2025-06-29,PL
2726,2025-06-30,PL
2726,2025-07-01,A
2726,2025-07-02,A
2726,2025-07-03,WFH
2726,2025-07-04,A
2726,2025-07-05,WFH
2726,2025-07-06,PL
2726,2025-07-07,PL
2726,2025-07-08,P
2726,2025-07-09,WFH
